direction,breakout_time,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,result,entry_type,pnl,rr_multiple,range_high,range_low,range_width,breakout_close,ema_value
SHORT,2025-03-06 11:00:00,2025-03-06 11:05:00,2025-03-06 11:10:00,2901.07,2911.37,2880.4700000000007,2904.57,FILTER_EXIT,PULLBACK,-3.5,-0.33980582524272746,2911.37,2901.07,10.299999999999727,2900.63,2903.4701185490976
SHORT,2025-03-06 11:30:00,2025-03-06 12:20:00,2025-03-06 13:25:00,2899.33,2908.12,2881.75,2903.59,FILTER_EXIT,PULLBACK,-4.260000000000218,-0.48464163822528283,2908.12,2899.33,8.789999999999964,2898.92,2903.4701185490976
LONG,2025-03-07 16:50:00,2025-03-07 17:25:00,2025-03-07 19:15:00,2923.44,2903.5,2963.32,2905.89,FILTER_EXIT,PULLBACK,-17.550000000000182,-0.8801404212637981,2923.44,2903.5,19.940000000000055,2925.03,2905.721380221107
SHORT,2025-03-10 10:25:00,2025-03-10 10:40:00,2025-03-10 11:10:00,2904.37,2915.37,2882.37,2908.46,FILTER_EXIT,PULLBACK,-4.0900000000001455,-0.37181818181819504,2915.37,2904.37,11.0,2903.64,2906.5367642781616
LONG,2025-03-10 11:15:00,2025-03-10 12:00:00,2025-03-10 12:15:00,2909.03,2896.81,2933.4700000000007,2905.97,FILTER_EXIT,PULLBACK,-3.0600000000004,-0.2504091653028099,2909.03,2896.81,12.220000000000255,2910.78,2906.5834631410657
SHORT,2025-03-10 12:25:00,2025-03-10 12:50:00,2025-03-10 14:40:00,2904.43,2915.32,2882.649999999999,2906.6,FILTER_EXIT,PULLBACK,-2.1700000000000728,-0.1992653810835636,2915.32,2904.43,10.890000000000327,2902.99,2906.5465132590653
SHORT,2025-03-10 15:25:00,2025-03-10 15:30:00,2025-03-10 16:10:00,2901.57,2908.64,2887.4300000000007,2907.99,FILTER_EXIT,PULLBACK,-6.419999999999618,-0.9080622347948915,2908.64,2901.57,7.069999999999709,2901.56,2906.4938898245186
SHORT,2025-03-10 18:20:00,2025-03-10 18:25:00,2025-03-10 19:10:00,2903.2,2908.36,2892.879999999999,2892.879999999999,WIN,PULLBACK,10.320000000000618,2.0,2908.36,2903.2,5.160000000000309,2903.09,2906.384404868213
LONG,2025-03-12 08:05:00,2025-03-12 08:20:00,2025-03-12 08:45:00,2918.01,2912.05,2929.9300000000003,2912.05,LOSS,PULLBACK,-5.960000000000036,-1.0,2918.01,2912.05,5.960000000000036,2920.19,2906.613786176581
LONG,2025-03-12 16:40:00,2025-03-12 16:45:00,2025-03-12 18:25:00,2919.33,2909.99,2938.01,2938.01,WIN,PULLBACK,18.68000000000029,2.0,2919.33,2909.99,9.340000000000146,2919.35,2907.4130431802005
LONG,2025-03-13 15:35:00,2025-03-13 15:50:00,2025-03-13 16:40:00,2947.89,2939.27,2965.1299999999997,2965.1299999999997,WIN,PULLBACK,17.23999999999978,2.0,2947.89,2939.27,8.61999999999989,2949.87,2913.835892245367
LONG,2025-03-14 05:50:00,2025-03-14 06:30:00,2025-03-14 07:25:00,2989.65,2983.95,3001.0500000000006,2983.95,LOSS,PULLBACK,-5.700000000000273,-1.0,2989.65,2983.95,5.700000000000273,2991.02,2922.372784383313
LONG,2025-03-14 08:45:00,2025-03-14 08:50:00,2025-03-14 09:20:00,2986.57,2981.22,2997.270000000001,2981.22,LOSS,PULLBACK,-5.350000000000364,-1.0,2986.57,2981.22,5.350000000000364,2987.19,2924.2472723211445
LONG,2025-03-14 09:55:00,2025-03-14 10:00:00,2025-03-14 11:15:00,2986.05,2980.84,2996.4700000000003,2996.4700000000003,WIN,PULLBACK,10.420000000000073,2.0,2986.05,2980.84,5.210000000000036,2986.96,2924.8712795617303
LONG,2025-03-14 11:35:00,2025-03-14 12:35:00,2025-03-14 12:40:00,2997.26,2989.75,3012.2800000000007,2989.75,LOSS,PULLBACK,-7.510000000000218,-1.0,2997.26,2989.75,7.510000000000218,2998.06,2926.2771555635773
LONG,2025-03-17 01:25:00,2025-03-17 01:30:00,2025-03-17 02:15:00,2992.99,2987.1,3004.7699999999995,2987.1,LOSS,PULLBACK,-5.889999999999873,-1.0,2992.99,2987.1,5.889999999999873,2993.85,2934.1478049682755
LONG,2025-03-18 13:35:00,2025-03-18 13:45:00,2025-03-18 15:30:00,3026.29,3020.67,3037.5299999999997,3037.5299999999997,WIN,PULLBACK,11.239999999999782,2.0,3026.29,3020.67,5.619999999999891,3027.62,2954.2031320237525
