WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Mode,RSI_14,RSI_21,StochK_14,StochD_14,ATR14,CandleBody,CandleRange,BodyPct,UpperWickPct,LowerWickPct,CandleLabel,RSI_Diff,WinFlag
2025-07-31_1000,1000,BREAKOUT,BUY,2025-07-31 10:20:00,2025-07-31 10:40:00,23664.78,23695.78,23649.28,23695.78,15.5,31.0,2.0,TP_HIT,1.25,0.9557142857140988,0.1431301721333434,14.25,23656.405,8.375,1.6316839623201145,1,8.733308857027511,23657.92917261232,23657.76667602331,23652.52266798153,23556.63475210248,23251.32371093765,8.733308857027511,0.036904246973889,1.1721215861389396,0.0,1.0,0,0,1,1,1000,23663.53,23649.28,baseline_breakout,55.9711066687995,55.38829644170635,97.21348314605564,65.98058495810514,8.733308857027511,13.37999999999738,14.0,0.9557142857140988,0.0442857142859013,0.0,marubozu,0.5828102270931481,1
2025-08-08_1000,1000,BREAKOUT,BUY,2025-08-08 10:15:00,2025-08-08 15:20:00,23443.97,23424.22,23424.22,23483.47,19.75,-19.75,-1.0,SL_HIT,4.5,0.8315018315021244,0.4178534833403779,15.25,23431.845,12.125,1.4160590268757252,1,10.76932508501876,23436.174732210744,23436.451012586484,23440.95003339348,23426.196527333334,23230.2990884778,10.76932508501876,0.0459364394555135,1.0000541084779024,0.0,0.3333333333333333,0,0,1,1,1000,23439.47,23424.22,baseline_breakout,55.319729583781104,52.168601588449405,75.32467532467533,55.98141351402029,10.76932508501876,13.62000000000262,16.37999999999738,0.8315018315021244,0.1452991452990086,0.023199023198867,bullish_full,3.151127995331698,0
2025-08-13_1000,1000,BREAKOUT,BUY,2025-08-13 10:15:00,2025-08-13 16:10:00,23882.65,23933.390000000007,23857.28,23933.390000000007,25.37000000000262,50.74000000000524,2.0,TP_HIT,1.25,0.6442105263160652,0.1262490793762305,24.12000000000262,23869.34,13.31000000000131,2.436102235644009,1,9.901062298243918,23868.47980569333,23861.13661782049,23854.23694790325,23797.584753651645,23444.22088860905,9.901062298243918,0.0414571343558772,1.5341301598469297,0.0,1.0,0,0,1,1,1000,23881.4,23857.28,baseline_breakout,67.55510173228757,65.08995269304913,96.2683604605052,86.82312217781028,9.901062298243918,6.120000000002619,9.5,0.6442105263160652,0.1978947368418295,0.1578947368421052,bullish_full,2.4651490392384403,1
2025-09-16_0300,300,BREAKOUT,BUY,2025-09-16 05:35:00,2025-09-16 11:45:00,24315.73,24383.39,24281.9,24383.39,33.82999999999811,67.65999999999622,2.0,TP_HIT,24.950000000000728,0.8116385911179506,4.006802277395603,8.87999999999738,24286.34,29.38999999999941,1.4260683055415395,1,6.226910706514342,24307.55346623042,24300.293232471813,24290.203654763587,24234.010458863784,23878.802990960827,6.226910706514342,0.0256085698702623,1.2264256127682882,0.0,1.0,0,0,1,1,300,24290.78,24281.9,baseline_breakout,71.85926864946657,68.78049364486714,74.3493348756522,87.55953130639028,6.226910706514342,5.299999999999272,6.529999999998836,0.8116385911179506,0.0,0.1883614088820494,bearish_full,3.078775004599436,1
2025-09-18_1000,1000,BREAKOUT,BUY,2025-09-18 10:15:00,2025-09-18 10:25:00,24400.75,24369.63,24369.63,24462.99,31.11999999999898,-31.11999999999898,-1.0,SL_HIT,16.11999999999898,0.8233532934131378,1.368922330065576,15.0,24377.13,23.61999999999898,1.2738111011777256,1,11.7756863526558,24376.372251584704,24370.644409169432,24366.82105831897,24313.3058658182,24044.023148486234,11.7756863526558,0.0482595262549544,1.2229254517043922,0.0,1.0,0,0,1,1,1000,24384.63,24369.63,baseline_breakout,71.10947400755401,65.79840808453318,99.03816793892976,90.7905004240876,11.7756863526558,19.25,23.38000000000102,0.8233532934131378,0.0269461077844735,0.1497005988023886,bullish_full,5.311065923020834,0
2025-10-10_0300,300,BREAKOUT,BUY,2025-10-10 04:20:00,2025-10-10 06:05:00,25160.6,25136.98,25136.98,25207.84,23.61999999999898,-23.61999999999898,-1.0,SL_HIT,0.25,0.6814310051108508,0.0414234730838013,23.36999999999898,25148.665,11.934999999997672,3.872266263873581,1,6.035225474557384,25151.449076169727,25144.57975776594,25125.62482155848,25096.07922619292,24870.57336453006,6.035225474557384,0.0239868106267632,0.8817573896804316,0.5,1.0,0,1,1,1,300,25160.35,25136.98,baseline_breakout,71.21314031622988,68.2895962461177,100.0,86.93916044765531,6.035225474557384,4.0,5.869999999998981,0.6814310051108508,0.0,0.3185689948891492,bullish_full,2.923544070112186,0
2025-10-10_1000,1000,BREAKOUT,BUY,2025-10-10 11:05:00,2025-10-10 12:00:00,25141.6,25114.1,25114.1,25196.6,27.5,-27.5,-1.0,SL_HIT,7.5,0.7623705408515088,0.5405855080548272,20.0,25124.1,17.5,1.4415613548128725,1,13.873845836132432,25130.85207705207,25130.95066135526,25133.42461420015,25119.20836689266,24888.355676189,13.873845836132432,0.0551828278078262,1.0338821222037464,0.0,0.3333333333333333,0,0,1,1,1000,25134.1,25114.1,baseline_breakout,57.18144829615551,54.21150137488111,89.70212765957157,74.35271867612181,13.873845836132432,13.25,17.38000000000102,0.7623705408515088,0.1081703107020085,0.1294591484464826,bullish_full,2.969946921274399,0
2025-10-24_0300,300,BREAKOUT,BUY,2025-10-24 04:00:00,2025-10-24 09:00:00,25156.35,25198.59,25135.23,25198.59,21.11999999999898,42.23999999999796,2.0,TP_HIT,1.5,0.8895348837206505,0.2155864015276511,19.61999999999898,25145.04,11.309999999997672,2.81987013198153,1,6.95776723100789,25149.116559652863,25146.585991498945,25134.79749643006,25049.26035126265,24921.908414156347,6.95776723100789,0.0276580951966715,1.066992091881097,0.5,1.0,0,1,1,1,300,25154.85,25135.23,baseline_breakout,64.05982413670965,61.85123740962192,98.23255813953014,76.27119929829435,6.95776723100789,6.119999999998981,6.880000000001019,0.8895348837206505,0.0552325581396747,0.0552325581396747,marubozu,2.2085867270877277,1
2025-10-29_0300,300,BREAKOUT,BUY,2025-10-29 03:25:00,2025-10-29 05:00:00,26042.23,26081.49,26022.6,26081.49,19.63000000000102,39.26000000000204,2.0,TP_HIT,0.3800000000010186,0.5535055350552812,0.0456959270157662,19.25,26032.225,10.00500000000102,2.3148594606609003,1,8.315839612355585,26035.204104199223,26034.548357027223,26028.19927203271,25949.756649457988,25308.595456554045,8.315839612355585,0.0319321333555367,1.1037691898639146,0.5,1.0,0,1,1,1,300,26041.85,26022.6,baseline_breakout,57.45536278007644,56.12722649271788,85.34782608696095,58.710144927539055,8.315839612355585,4.5,8.130000000001019,0.5535055350552812,0.2152521525214982,0.2312423124232205,normal,1.3281362873585536,1
2025-10-29_1000,1000,BREAKOUT,BUY,2025-10-29 10:35:00,2025-10-29 11:40:00,26150.1,26124.1,26124.1,26202.1,26.0,-26.0,-1.0,SL_HIT,9.5,0.7731249999999363,0.8854013676560434,16.5,26132.35,17.75,1.5378023754026018,1,10.72959716015541,26136.467471653294,26131.00620397009,26116.353862783984,26038.503934340097,25362.868948284347,10.72959716015541,0.0410308073780039,1.219092404482352,0.0,1.0,0,0,1,1,1000,26140.6,26124.1,baseline_breakout,64.79501629639984,63.81451666251596,94.85294117647058,71.0357242797547,10.72959716015541,12.36999999999898,16.0,0.7731249999999363,0.109375,0.1175000000000636,bullish_full,0.9804996338838804,0
