WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Mode
2025-07-31_1630,1630,REVERSAL,BUY,2025-07-31 17:40:00,2025-07-31 18:15:00,21305.56,21344.220000000005,21286.23,21344.220000000005,19.330000000001746,38.66000000000349,2.0,TP_HIT,0.0,0.909769008662178,0.0,60.79000000000087,21348.005,-42.44499999999971,1.793214059568144,1,33.900024191557364,21290.939361901896,21291.175420557032,21258.756068227118,21189.75483504163,20659.439894778912,26.833968075005128,0.1258810751037445,0.7910947747859041,0.5,0.6666666666666666,0,1,1,1,1630,21378.4,21317.61,reversal_only
2025-08-01_1630,1630,REVERSAL,BUY,2025-08-01 17:35:00,2025-08-01 17:40:00,20676.6225,20713.7475,20658.06,20713.7475,18.5625,37.125,2.0,TP_HIT,0.0,0.7116891256660254,0.0,66.4800000000032,20754.91,-78.28749999999854,1.5657702887412852,0,42.458335349718595,20690.327008508048,20734.483743311168,20875.70677993055,21086.643234901447,20680.79934249295,31.96990880423011,0.15436316829365737,0.7372010652607262,0.5,0.3333333333333333,0,1,0,1,1630,20788.15,20721.67,reversal_only
2025-08-04_1630,1630,REVERSAL,BUY,2025-08-04 17:00:00,2025-08-04 17:50:00,20956.537500000002,20980.032500000005,20944.79,20980.032500000005,11.74750000000131,23.49500000000262,2.0,TP_HIT,0.0,0.2991452991451875,0.0,25.82999999999811,20983.275,-26.737499999999272,1.0363631742631234,1,24.923695323662763,20964.02304474519,20915.952305302595,20832.453324567123,20923.48170231111,20690.350538333154,22.031575598662254,0.10510295153904109,0.6532303240765638,0.5,1.0,1,0,1,1,1630,20996.19,20970.36,reversal_only
2025-08-05_1630,1630,REVERSAL,BUY,2025-08-05 17:00:00,2025-08-05 17:25:00,20953.324999999997,20937.98,20937.98,20984.014999999992,15.344999999997526,-15.344999999997526,-1.0,SL_HIT,0.0,0.6429803380476278,0.0,93.96999999999753,20983.864999999998,-30.540000000000873,3.9890878339352174,0,23.556763829714058,20976.161710630946,21008.602550088373,21013.57399603839,20976.021413903618,20712.873939190868,23.623702609874105,0.1126675983093643,1.2700990616094756,0.0,0.3333333333333333,0,0,0,1,1630,21030.85,20936.88,reversal_only
2025-08-07_1630,1630,REVERSAL,BUY,2025-08-07 17:35:00,2025-08-07 17:40:00,21260.792500000003,21257.06,21257.06,21268.257500000007,3.7325000000018917,-3.7325000000018917,-1.0,SL_HIT,0.0,0.1346153846152725,0.0,28.150000000001455,21306.355,-45.56249999999636,1.1054779858645274,1,25.46409820905393,21276.640163197037,21281.557669938167,21244.81521639604,21107.14700988811,20766.14734139845,18.53290014814634,0.08713848312559724,0.7476100920932273,0.0,0.6666666666666666,0,0,1,1,1630,21320.43,21292.28,reversal_only
2025-08-08_1630,1630,REVERSAL,BUY,2025-08-08 17:05:00,2025-08-08 17:10:00,21397.572500000002,21413.797500000008,21389.46,21413.797500000008,8.11250000000291,16.22500000000582,2.0,TP_HIT,0.0,0.32217573221783435,0.0,26.650000000001455,21417.425,-19.852499999997235,1.7247415903712018,1,15.451590051971667,21397.219083376418,21361.46847011568,21295.000408695978,21180.993243994904,20802.1663488586,15.757014324201789,0.07360896295497785,0.7227343939600204,0.5,1.0,0,1,1,1,1630,21430.75,21404.1,reversal_only
2025-08-11_1630,1630,REVERSAL,BUY,2025-08-11 17:30:00,2025-08-11 17:35:00,21483.8625,21482.05,21482.05,21487.4875,1.8125,-1.8125,-1.0,SL_HIT,0.0,1.0,0.0,16.590000000000146,21485.925000000003,-2.062500000003638,1.2108874374211682,1,13.700695446417328,21479.371908348865,21472.94514648437,21454.536219412385,21329.95806802275,20852.27089149432,10.921052645900627,0.05082836026340993,0.7325897544473543,0.0,1.0,0,0,1,1,1630,21494.22,21477.63,reversal_only
2025-08-13_1630,1630,REVERSAL,BUY,2025-08-13 16:55:00,2025-08-13 17:05:00,21724.112500000003,21718.78,21718.78,21734.77750000001,5.3325000000040745,-5.3325000000040745,-1.0,SL_HIT,0.0,0.5970856102004064,0.0,16.209999999999127,21724.575,-0.4624999999978172,0.7856839758823781,1,20.631704982647967,21728.2495420488,21724.87193834221,21691.28069965372,21547.43252185947,20942.98208558227,17.256169520299924,0.07942617052018164,0.8653853022584045,0.0,1.0,0,0,1,1,1630,21732.68,21716.47,reversal_only
2025-08-14_1630,1630,REVERSAL,BUY,2025-08-14 17:30:00,2025-08-14 17:45:00,21654.71,21676.57,21643.78,21676.57,10.930000000000291,21.860000000000582,2.0,TP_HIT,0.0,0.5708782742681128,0.0,18.81999999999971,21735.35,-80.63999999999942,1.1599662027730249,1,16.224610643834673,21692.662204606124,21701.983026419337,21700.906352059334,21633.240380769043,21002.4769280582,19.858025177255847,0.09164691098084336,1.0115623145764976,0.0,0.6666666666666666,0,0,1,1,1630,21744.76,21725.94,reversal_only
2025-08-15_1630,1630,REVERSAL,BUY,2025-08-15 17:15:00,2025-08-15 17:20:00,21637.995000000003,21650.24500000001,21631.87,21650.24500000001,6.125000000003638,12.250000000007276,2.0,TP_HIT,0.0,0.6935123042506175,0.0,23.599999999998545,21657.12,-19.124999999996362,1.2116161434084138,0,19.47811617432652,21640.112794173867,21654.490547025995,21673.243666929036,21659.358019328432,21048.897237471378,14.849540118587111,0.06860060194197508,0.7874619243402299,0.0,0.3333333333333333,0,0,0,1,1630,21668.92,21645.32,reversal_only
2025-08-18_1630,1630,REVERSAL,BUY,2025-08-18 18:05:00,2025-08-18 18:10:00,21590.825,21596.615,21587.93,21596.615,2.8950000000004366,5.790000000000873,2.0,TP_HIT,0.0,1.0,0.0,18.68000000000029,21609.56,-18.735000000000582,1.0640762394601442,0,17.55513308846886,21590.189308897592,21596.011533864854,21609.174515582195,21634.46118722557,21096.60238635567,10.888360575448923,0.05042819742971489,0.6628223967526641,0.5,0.3333333333333333,1,0,0,1,1630,21618.9,21600.22,reversal_only
2025-08-19_1630,1630,REVERSAL,BUY,2025-08-19 17:05:00,2025-08-19 17:20:00,21388.0825,21415.087499999998,21374.58,21415.087499999998,13.50249999999869,27.00499999999738,2.0,TP_HIT,0.0,0.40617670054730987,0.0,55.11000000000058,21460.475,-72.39249999999811,2.067516451951211,0,26.655168788616276,21433.55484318911,21485.54697156214,21539.125662784285,21599.905102764624,21122.908248591073,27.01769789178573,0.1262592436781383,1.0806471123698524,0.0,0.3333333333333333,0,0,0,1,1630,21488.03,21432.92,reversal_only
2025-08-20_1630,1630,REVERSAL,SELL,2025-08-20 17:45:00,2025-08-20 17:50:00,21092.9275,21083.262500000008,21097.76,21083.262500000008,4.832499999996799,9.664999999993597,2.0,TP_HIT,0.0,1.0,0.0,37.43000000000029,20952.185,140.7425000000003,1.214874266069408,0,30.809772702734854,21061.952524653545,21053.190679089348,21131.145832111233,21373.473459127257,21126.49486769047,21.960419424097438,0.10412440174228392,0.6709033513111511,0.5,0.3333333333333333,1,0,0,0,1630,20970.9,20933.47,reversal_only
2025-08-22_1630,1630,REVERSAL,BUY,2025-08-22 19:15:00,2025-08-22 19:25:00,21489.420000000002,21516.300000000007,21475.98,21516.300000000007,13.440000000002328,26.880000000004657,2.0,TP_HIT,0.0,0.8774319066139529,0.0,57.590000000000146,21464.695,24.725000000002183,3.508651860950974,1,16.413711671123487,21471.976918956425,21465.421158211506,21403.214625772547,21276.673793309736,21138.806042676617,16.73216985755986,0.07783421860047691,0.9134619563797831,0.5,1.0,0,1,1,1,1630,21493.49,21435.9,reversal_only
2025-08-26_1630,1630,REVERSAL,BUY,2025-08-26 17:40:00,2025-08-26 18:00:00,21469.9525,21485.0175,21462.42,21485.0175,7.532500000001164,15.065000000002328,2.0,TP_HIT,0.0,0.07471980074748066,0.0,21.93999999999869,21487.17,-17.217499999998836,1.6106166714639276,1,13.622111572989558,21478.430182399403,21480.040068234975,21489.639591164374,21447.951364614535,21183.35481522673,12.09305269260093,0.05630853896252181,0.7546907238577136,0.5,0.3333333333333333,0,1,1,1,1630,21498.14,21476.2,reversal_only
2025-08-27_1630,1630,REVERSAL,BUY,2025-08-27 16:55:00,2025-08-27 17:30:00,21574.7575,21565.29,21565.29,21593.692499999997,9.467499999998836,-9.467499999998836,-1.0,SL_HIT,0.0,0.9347826086956522,0.0,6.299999999999272,21575.269999999997,-0.5124999999970896,0.4692939173618754,1,13.424422876423739,21566.50728417244,21546.30623170686,21522.53262562179,21478.525450288533,21203.254540578953,12.748210960513681,0.05906622860640053,0.8077866193573676,0.0,1.0,0,0,1,1,1630,21578.42,21572.12,reversal_only
2025-08-29_1630,1630,REVERSAL,BUY,2025-08-29 17:00:00,2025-08-29 17:05:00,21430.1725,21452.6575,21418.93,21452.6575,11.242500000000291,22.485000000000582,2.0,TP_HIT,0.0,0.7937254901961412,0.0,34.400000000001455,21478.59,-48.41749999999956,1.1466496271191562,0,30.00044580874112,21456.975360468954,21509.57111738844,21581.45008224569,21588.25837711254,21258.88547949983,27.245576130904425,0.12705477967177903,0.9560387362698674,0.0,0.3333333333333333,0,0,0,1,1630,21495.79,21461.39,reversal_only
