WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice_x,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Mode,MAE,MFE,BarsTracked,EntryPrice_y,StopPrice,TargetPrice,Bar1_Move,Bar3_Move,Bar5_Move,Bar10_Move,WinFlag,Depth_to_Stop,Depth_to_Range
2025-07-09_1630,1630,BREAKOUT,BUY,2025-07-09 16:45:00,2025-07-09 17:35:00,22892.4,22785.53,22785.53,23106.140000000007,106.87000000000262,-106.87000000000262,-1.0,SL_HIT,20.87000000000262,0.937984496124031,1.0139672175819197,86.0,22828.53,63.87000000000262,4.178302861142029,1,20.582519472150988,22824.026483021087,22789.28791377454,22759.413700237637,22722.81969633926,22689.67043569712,20.582519472150988,0.0899098367674467,1.7537036695122752,0.0,1.0,0,0,1,1,1630,22871.53,22785.53,baseline_breakout,121.76000000000204,25.75,11,22892.4,22785.53,23106.140000000007,0.0,1.25,3.899999999997817,-86.96000000000276,0,1.139328155703182,1.4158139534883958
2025-07-10_0300,300,BREAKOUT,SELL,2025-07-10 03:25:00,2025-07-10 11:20:00,22822.18,22844.3,22844.3,22777.94,22.11999999999898,-22.11999999999898,-1.0,SL_HIT,2.8699999999989814,0.4345307068365651,0.3751484591826874,19.25,22834.675,-12.49499999999898,2.5162396652506263,1,7.650304645397375,22832.997270011885,22842.176988225307,22842.58193671634,22797.27701730157,22701.816444252512,7.650304645397375,0.0335213579307383,1.1757247564581,0.0,0.3333333333333333,0,0,1,1,300,22844.3,22825.05,baseline_breakout,9.11999999999898,24.88000000000102,20,22822.18,22844.3,22777.94,0.0,0.0,0.5,9.13000000000102,0,0.4122965641952712,0.47376623376618077
2025-07-10_1000,1000,BREAKOUT,BUY,2025-07-10 11:25:00,2025-07-10 16:50:00,22845.93,22792.55,22792.55,22952.69,53.38000000000102,-53.38000000000102,-1.0,SL_HIT,40.5,0.2621231979029794,4.373733561681192,12.88000000000102,22798.99,46.94000000000233,1.390955266036005,1,9.25982331315867,22834.294418423768,22823.39186742827,22814.89241265964,22805.75864306512,22710.58880829644,9.25982331315867,0.0405316102831387,1.1416668721148735,0.0,1.0,0,0,1,1,1000,22805.43,22792.55,baseline_breakout,24.75,13.36999999999898,20,22845.93,22792.55,22952.69,0.0,3.5,-1.25,5.369999999998981,0,0.4636568002997289,1.9215838509315248
2025-07-10_1630,1630,BREAKOUT,SELL,2025-07-10 16:55:00,2025-07-21 19:35:00,22769.55,22898.8,22898.8,22511.05,129.25,-129.25,-1.0,SL_HIT,62.13000000000102,0.3820224719101123,2.2596576144240674,67.11999999999898,22865.24,-95.68999999999868,2.441143072270057,0,27.495315929018066,22820.49004752925,22840.711210625934,22847.15821048481,22827.730487331268,22716.84552843078,27.495315929018066,0.1207547620792596,1.8763025853893296,0.0,0.3333333333333333,0,0,0,1,1630,22898.8,22831.68,baseline_breakout,49.01000000000204,58.86999999999898,20,22769.55,22898.8,22511.05,0.0,29.75,-4.5,-14.180000000000293,0,0.3791876208897643,0.7301847437425921
2025-07-22_0300,300,BREAKOUT,BUY,2025-07-22 03:20:00,2025-07-22 03:50:00,23201.65,23188.15,23188.15,23228.65,13.5,-13.5,-1.0,SL_HIT,2.87000000000262,0.6730434782613252,0.5135480648326191,10.62999999999738,23193.465,8.18500000000131,1.9020961425659972,1,5.588571346166089,23194.5273917889,23191.85989119601,23182.18650221649,23037.936406213623,22813.856889848583,5.588571346166089,0.0240869565145844,1.070014916628608,0.5,1.0,0,1,1,1,300,23198.78,23188.15,baseline_breakout,15.25,2.1299999999973807,7,23201.65,23188.15,23228.65,0.0,-2.75,-9.75,,0,1.1296296296296295,1.4346190028225547
2025-07-22_1000,1000,BREAKOUT,SELL,2025-07-22 10:55:00,2025-07-22 16:30:00,23147.28,23189.15,23189.15,23063.539999999997,41.87000000000262,-41.87000000000262,-1.0,SL_HIT,5.620000000002619,0.3722627737226277,0.440131531348312,36.25,23171.025,-23.74500000000262,2.8389266924143906,1,12.768910200062567,23168.278172437214,23167.362744005724,23166.09472756395,23116.92608480589,22837.80612916288,12.768910200062567,0.05516376092596,1.6763091936887808,0.0,1.0,0,0,1,1,1000,23189.15,23152.9,baseline_breakout,13.12000000000262,35.0,20,23147.28,23189.15,23063.54,0.0,-5.0,-4.620000000002619,23.37999999999738,0,0.3133508478624743,0.36193103448283087
2025-07-22_1630,1630,BREAKOUT,SELL,2025-07-22 16:45:00,2025-07-23 23:00:00,23056.15,23191.53,23191.53,22785.390000000007,135.37999999999738,-135.37999999999738,-1.0,SL_HIT,45.75,0.9718796992480808,1.61392748138882,89.62999999999738,23146.715,-90.56499999999868,3.1618867793852616,0,28.34699856565496,23136.923920373018,23153.68745272297,23154.727164294865,23132.741223080546,22854.244517102165,28.34699856565496,0.1229476671762412,2.4094130341026245,0.0,0.3333333333333333,0,0,0,1,1630,23191.53,23101.9,baseline_breakout,64.62999999999738,102.87000000000262,20,23056.15,23191.53,22785.390000000007,0.0,70.75,37.12000000000262,10.2400000000016,0,0.47739695671442334,0.7210755327457243
2025-07-24_0300,300,BREAKOUT,BUY,2025-07-24 03:35:00,2025-07-24 06:45:00,23252.47,23233.59,23233.59,23290.230000000003,18.88000000000102,-18.88000000000102,-1.0,SL_HIT,0.7299999999995634,0.4933628318582628,0.1066216072294569,18.15000000000145,23242.665,9.805000000000293,2.650934481117749,1,6.846642242304165,23249.11360897198,23245.448594737387,23222.596944138862,23148.25770312482,22926.629097100467,6.846642242304165,0.0294447955090541,0.8690863344569416,0.5,1.0,0,1,1,1,300,23251.74,23233.59,baseline_breakout,11.25,20.61999999999898,20,23252.47,23233.59,23290.230000000003,0.0,1.5,-6.729999999999563,17.75,0,0.5958686440677644,0.6198347107437521
2025-07-24_1000,1000,BREAKOUT,BUY,2025-07-24 10:55:00,2025-07-24 11:00:00,23220.99,23204.11,23204.11,23254.750000000004,16.88000000000102,-16.88000000000102,-1.0,SL_HIT,6.5,0.7854077253219152,0.8648976833265462,10.38000000000102,23209.300000000003,11.68999999999869,1.3811750696816043,1,7.515339820312474,23213.189876942568,23215.730620878847,23223.45630599118,23198.1628009504,22947.358672135604,7.515339820312474,0.0323644246878038,1.0742231129437911,0.0,0.3333333333333333,0,0,1,1,1000,23214.49,23204.11,baseline_breakout,22.0,0.5,2,23220.99,23204.11,23254.750000000004,0.0,,,,0,1.3033175355449451,2.1194605009631826
2025-07-24_1630,1630,BREAKOUT,SELL,2025-07-24 17:05:00,2025-07-24 18:50:00,23180.7,23249.08,23249.08,23043.94,68.38000000000102,-68.38000000000102,-1.0,SL_HIT,4.0,0.3778417266187343,0.1412797130751279,64.38000000000102,23216.89,-36.18999999999869,2.2738969819442194,0,28.31262828140748,23202.85280825904,23209.485980573383,23217.730490819165,23211.581910711684,22966.23635050104,28.31262828140748,0.1221387977127846,1.6325501352905571,0.0,0.3333333333333333,0,0,0,1,1630,23249.08,23184.7,baseline_breakout,65.52000000000044,32.25,20,23180.7,23249.08,23043.94,0.0,-3.880000000001018,-1.1300000000010186,-36.659999999999854,0,0.9581749049429579,1.0177073625349393
2025-07-25_0300,300,BREAKOUT,BUY,2025-07-25 04:35:00,2025-07-25 07:40:00,23276.4,23256.15,23256.15,23316.9,20.25,-20.25,-1.0,SL_HIT,0.8700000000026193,0.6,0.1499803685597933,19.37999999999738,23265.84,10.56000000000131,3.3409420030800594,1,5.800759181730991,23271.68554563423,23268.210201731592,23261.20450337921,23238.94755281529,22993.01468543137,5.800759181730991,0.0249212042314575,0.8648986386339524,0.5,1.0,0,1,1,1,300,23275.53,23256.15,baseline_breakout,2.62000000000262,14.37999999999738,20,23276.4,23256.15,23316.9,0.0,7.629999999997381,5.129999999997381,8.75,0,0.1293827160495121,0.13519091847280568
2025-07-25_1000,1000,BREAKOUT,SELL,2025-07-25 10:15:00,2025-07-25 16:35:00,23230.65,23194.15,23248.9,23194.15,18.25,36.5,2.0,TP_HIT,0.8799999999973807,0.2266666666664172,0.1111102800869025,17.37000000000262,23240.215,-9.56499999999869,2.1931654149040143,0,7.920059235825052,23242.865318824857,23251.638152346204,23260.47712660264,23253.18969394934,23008.348029613888,7.920059235825052,0.0340931452018133,1.5673186819457012,0.0,0.3333333333333333,0,0,0,1,1000,23248.9,23231.53,baseline_breakout,7.25,26.5,20,23230.65,23248.9,23194.15,0.0,8.5,5.25,9.62000000000262,1,0.3972602739726027,0.4173862982152508
2025-07-25_1630,1630,BREAKOUT,BUY,2025-07-25 16:45:00,2025-07-28 01:00:00,23239.15,23344.890000000007,23186.28,23344.890000000007,52.87000000000262,105.74000000000524,2.0,TP_HIT,6.120000000002619,0.9891304347826086,0.3197956532065291,46.75,23209.655,29.49500000000262,2.442883461993274,1,19.137220717788264,23222.18635392482,23223.42584241081,23227.071681606223,23238.644490416304,23021.3738316926,19.137220717788264,0.0823490563027832,1.8588466278662483,0.0,0.3333333333333333,0,0,1,1,1630,23233.03,23186.28,baseline_breakout,22.75,39.95999999999913,20,23239.15,23186.28,23344.890000000007,0.0,5.25,20.169999999998254,18.55999999999767,1,0.4303007376583861,0.48663101604278075
2025-07-28_0300,300,BREAKOUT,BUY,2025-07-28 03:15:00,2025-07-28 08:45:00,23397.65,23429.15,23381.9,23429.15,15.75,31.5,2.0,TP_HIT,4.870000000002619,0.6020512820515507,0.5095456735581425,10.87999999999738,23387.34,10.31000000000131,1.138368979118742,1,9.55753380456663,23392.19366334178,23382.596621557088,23355.370025081786,23296.643067525267,23051.62387109517,9.55753380456663,0.0408482638408841,0.8497744377756989,0.5,1.0,0,1,1,1,300,23392.78,23381.9,baseline_breakout,10.0,4.75,20,23397.65,23381.9,23429.15,0.0,-2.75,-1.8700000000026196,-4.370000000002619,1,0.6349206349206349,0.9191176470590448
2025-07-28_1000,1000,BREAKOUT,SELL,2025-07-28 10:30:00,2025-07-28 16:10:00,23392.78,23335.539999999997,23421.4,23335.539999999997,28.62000000000262,57.24000000000524,2.0,TP_HIT,7.620000000002619,0.8365217391306625,1.0266956465587491,21.0,23410.9,-18.12000000000262,2.8294761913026667,1,7.421868423756476,23406.53196026478,23414.18667101663,23413.43828082523,23363.28618542349,23075.97107885841,7.421868423756476,0.0317271757514774,1.2731015627787334,0.0,0.6666666666666666,0,0,1,1,1000,23421.4,23400.4,baseline_breakout,15.37000000000262,2.6299999999973807,20,23392.78,23421.4,23335.54,0.0,2.3799999999973807,-11.12000000000262,-0.75,1,0.5370370370370794,0.7319047619048866
2025-07-28_1630,1630,BREAKOUT,BUY,2025-07-28 16:50:00,2025-07-28 18:15:00,23365.65,23322.15,23322.15,23452.65,43.5,-43.5,-1.0,SL_HIT,4.25,0.3056975894814981,0.2159312418768249,39.25,23341.775,23.875,1.9941885279212657,0,19.682191252455976,23351.872289838386,23353.099360517816,23361.975439480448,23365.8587288032,23093.241589901056,19.682191252455976,0.0842355819438191,1.788974509328661,0.0,0.3333333333333333,0,0,0,1,1630,23361.4,23322.15,baseline_breakout,51.150000000001455,19.87999999999738,18,23365.65,23322.15,23452.65,0.0,3.8799999999973807,9.0,1.359999999996944,0,1.1758620689655508,1.3031847133758332
2025-07-29_0300,300,BREAKOUT,BUY,2025-07-29 03:25:00,2025-07-29 10:25:00,23393.28,23422.28,23378.78,23422.28,14.5,29.0,2.0,TP_HIT,2.3799999999973807,0.5974193548383717,0.3815511576545208,12.12000000000262,23384.84,8.43999999999869,1.9430252230163363,1,6.237695659548685,23388.05976996996,23385.160172004413,23373.337721795288,23360.38895860817,23118.509844659733,6.237695659548685,0.0266644765486015,1.2019809011548717,0.5,1.0,0,1,1,1,300,23390.9,23378.78,baseline_breakout,10.12999999999738,13.37000000000262,20,23393.28,23378.78,23422.28,0.0,1.6200000000026191,-0.1299999999973806,8.87000000000262,1,0.6986206896549918,0.835808580857689
2025-07-29_1000,1000,BREAKOUT,BUY,2025-07-29 10:30:00,2025-07-29 12:55:00,23425.15,23462.65,23406.4,23462.65,18.75,37.5,2.0,TP_HIT,9.12000000000262,0.5328596802844398,1.4729437919509565,9.62999999999738,23411.215,13.93500000000131,1.5553123592631335,1,6.191682296255798,23417.03071353815,23413.631942759414,23408.600300439997,23386.29381801465,23138.179574146696,6.191682296255798,0.0264317722458801,1.2987901703936604,0.0,1.0,0,0,1,1,1000,23416.03,23406.4,baseline_breakout,4.5,35.0,20,23425.15,23406.4,23462.65,0.0,11.5,27.25,27.0,1,0.24,0.46728971962629534
2025-07-29_1630,1630,BREAKOUT,SELL,2025-07-29 16:45:00,2025-07-29 18:25:00,23451.65,23327.65,23513.65,23327.65,62.0,124.0,2.0,TP_HIT,3.6299999999973807,0.6597002322144453,0.1670756932143901,58.37000000000262,23484.465,-32.81499999999869,2.6865587363447445,1,21.726679268296653,23467.84754593059,23461.690325062973,23455.602221906323,23422.72844313077,23156.50619046601,21.726679268296653,0.0926445655989947,2.2662511734053434,0.0,1.0,0,0,1,1,1630,23513.65,23455.28,baseline_breakout,35.5,104.06000000000132,20,23451.65,23513.65,23327.65,0.0,2.0,18.12000000000262,31.06999999999971,1,0.5725806451612904,0.6081891382559261
2025-07-30_0300,300,BREAKOUT,BUY,2025-07-30 05:05:00,2025-07-30 11:30:00,23356.4,23334.28,23334.28,23400.640000000007,22.12000000000262,-22.12000000000262,-1.0,SL_HIT,4.870000000002619,1.0,0.8751369943969877,17.25,23342.905,13.49500000000262,3.0998178959630223,0,5.564843025929087,23348.66887673233,23345.396344872766,23341.227233752536,23363.184735802333,23178.002910978368,5.564843025929087,0.0238257737747644,0.932349959801714,0.0,1.0,0,0,0,1,300,23351.53,23334.28,baseline_breakout,13.25,12.62999999999738,20,23356.4,23334.28,23400.640000000007,0.0,-2.5,-7.370000000002619,1.25,0,0.5990054249547211,0.7681159420289855
2025-07-30_1630,1630,BREAKOUT,BUY,2025-07-30 17:20:00,2025-07-30 21:55:00,23377.25,23313.53,23313.53,23504.69,63.72000000000117,-63.72000000000117,-1.0,SL_HIT,5.220000000001164,0.5376223776224102,0.2265862735916214,58.5,23342.78,34.470000000001164,2.539328928181398,1,23.03758262695656,23354.50496172844,23353.444380175824,23355.32395385633,23358.78151332905,23198.725895179407,23.03758262695656,0.0985470174077642,1.3614948606258606,0.0,0.6666666666666666,0,0,1,1,1630,23372.03,23313.53,baseline_breakout,39.59000000000015,25.52000000000044,20,23377.25,23313.53,23504.69,0.0,0.1300000000010186,2.7299999999995634,-9.299999999999272,0,0.6213119899560487,0.6767521367521394
2025-07-31_0300,300,BREAKOUT,BUY,2025-07-31 03:15:00,2025-07-31 05:55:00,23603.28,23653.78,23578.03,23653.78,25.25,50.5,2.0,TP_HIT,11.87999999999738,0.9119999999998768,1.1804951909925858,13.37000000000262,23584.715,18.56499999999869,1.3285539312775627,1,10.063573397540416,23592.727561291205,23582.79643138645,23532.135539482977,23429.38909244001,23221.44903846431,10.063573397540416,0.0426363344312333,0.8929788056377684,0.5,1.0,0,1,1,1,300,23591.4,23578.03,baseline_breakout,19.37999999999738,41.75,20,23603.28,23578.03,23653.78,0.0,-0.8799999999973807,5.75,17.25,1,0.7675247524751437,1.4495138369479121
2025-07-31_1000,1000,BREAKOUT,BUY,2025-07-31 10:20:00,2025-07-31 10:40:00,23664.78,23695.78,23649.28,23695.78,15.5,31.0,2.0,TP_HIT,1.25,0.9557142857140988,0.1431301721333434,14.25,23656.405,8.375,1.6316839623201145,1,8.733308857027511,23657.92917261232,23657.76667602331,23652.52266798153,23556.63475210248,23251.32371093765,8.733308857027511,0.036904246973889,1.1721215861389396,0.0,1.0,0,0,1,1,1000,23663.53,23649.28,baseline_breakout,13.37999999999738,36.75,5,23664.78,23649.28,23695.78,0.0,11.87000000000262,35.37000000000262,,1,0.8632258064514439,0.9389473684208688
2025-07-31_1630,1630,BREAKOUT,SELL,2025-07-31 17:30:00,2025-07-31 21:10:00,23484.58,23222.44,23615.65,23222.44,131.0699999999997,262.1399999999994,2.0,TP_HIT,2.069999999999709,0.4539619846951406,0.059708656480975,129.0,23551.15,-66.56999999999971,3.720974244467087,0,34.668339935923214,23523.962508208268,23559.342022352244,23600.55583386461,23598.47381034994,23274.760047803826,34.668339935923214,0.1476217157638042,1.3373323884318549,0.0,0.3333333333333333,0,0,0,1,1630,23615.65,23486.65,baseline_breakout,34.55999999999767,135.1600000000035,20,23484.58,23615.65,23222.44,0.0,1.6500000000014552,52.56000000000131,115.53000000000247,1,0.26367589837489697,0.267906976744168
2025-08-01_0300,300,BREAKOUT,SELL,2025-08-01 03:20:00,2025-08-01 04:15:00,23142.78,23174.78,23174.78,23078.78,32.0,-32.0,-1.0,SL_HIT,5.370000000002619,0.6372795969776001,0.3285438978134523,26.62999999999738,23161.465,-18.68500000000131,1.6292595900869846,0,16.34484778363381,23155.775187927917,23163.33825744645,23198.4183281755,23374.18734774867,23272.95982767402,16.34484778363381,0.0706261209052404,0.7314170557208287,0.5,0.0,0,1,0,0,300,23174.78,23148.15,baseline_breakout,37.62000000000262,39.75,12,23142.78,23174.78,23078.78,0.0,10.37999999999738,-9.62000000000262,-17.5,0,1.1756250000000819,1.4126924521219046
2025-08-01_1000,1000,BREAKOUT,SELL,2025-08-01 10:15:00,2025-08-01 13:45:00,23077.78,22933.28,23150.03,22933.28,72.25,144.5,2.0,TP_HIT,20.0,0.9154770848985808,1.0831886284863934,52.25,23123.905,-46.125,2.829830291920703,0,18.46400476706189,23116.61092520239,23137.81242600409,23159.86552288865,23259.78540011692,23265.17525008296,18.46400476706189,0.0800077163707336,1.4761115518807006,0.0,0.0,0,0,0,0,1000,23150.03,23097.78,baseline_breakout,24.62000000000262,143.37999999999738,20,23077.78,23150.03,22933.28,0.0,20.75,44.5,56.12999999999738,1,0.3407612456747767,0.47119617224885396
2025-08-01_1630,1630,BREAKOUT,SELL,2025-08-01 16:45:00,2025-08-04 16:10:00,22738.78,22966.78,22966.78,22282.78,228.0,-228.0,-1.0,SL_HIT,51.87000000000262,0.8539200000000419,1.0983893187093103,176.12999999999738,22878.715,-139.9350000000013,3.729695598694008,0,47.223693017111415,22865.838968805085,22916.141167680864,22956.78207539563,23101.40976137867,23245.750879273663,47.223693017111415,0.2076790971947986,1.5787552835766632,0.0,0.0,0,0,0,0,1630,22966.78,22790.65,baseline_breakout,159.62000000000262,67.5,20,22738.78,22966.78,22282.78,0.0,-9.62000000000262,-24.62000000000262,-146.12000000000262,0,0.7000877192982571,0.9062624198035826
2025-08-04_1630,1630,BREAKOUT,BUY,2025-08-04 16:45:00,2025-08-06 01:00:00,23099.03,22971.9,22971.9,23353.289999999997,127.12999999999738,-127.12999999999738,-1.0,SL_HIT,19.75,0.674807197943388,0.7910592192350552,107.37999999999738,23025.59,73.43999999999869,4.300958934757374,1,24.966525286309174,23023.06122161716,22988.109314565816,22959.918422272043,22912.21859756197,23165.168632542227,24.966525286309174,0.1080847346676859,1.8509450461637484,0.0,0.6666666666666666,0,0,1,0,1630,23079.28,22971.9,baseline_breakout,28.989999999997963,43.13000000000102,20,23099.03,22971.9,23353.29,0.0,29.87000000000262,12.270000000000437,29.90999999999985,0,0.2280342956029148,0.2699757869249271
2025-08-06_0300,300,BREAKOUT,BUY,2025-08-06 03:35:00,2025-08-06 05:30:00,22977.4,23051.4,22940.4,23051.4,37.0,74.0,2.0,TP_HIT,0.25,0.1610305958132271,0.0155442804456803,36.75,22958.775,18.625,2.2850092255150107,0,16.083086050436858,22972.12295836477,22972.17760987962,22990.25369919584,23083.34613671398,23161.02787418132,16.083086050436858,0.0699952390193705,1.1951285925831592,0.5,0.0,0,1,0,0,300,22977.15,22940.4,baseline_breakout,21.25,54.0,20,22977.4,22940.4,23051.4,0.0,-7.870000000002619,-13.87000000000262,-11.5,1,0.5743243243243243,0.5782312925170068
2025-08-06_1000,1000,BREAKOUT,SELL,2025-08-06 11:25:00,2025-08-06 13:00:00,23080.53,23017.03,23112.28,23017.03,31.75,63.5,2.0,TP_HIT,1.5,0.3285870755751217,0.1288599934706871,30.25,23097.155,-16.625,2.598676534992191,1,11.640540710885704,23093.09457492924,23093.592417277792,23080.732425074984,23071.03529091928,23153.61118961072,11.640540710885704,0.0504344601743794,1.0356999067997106,0.0,0.3333333333333333,0,0,1,0,1000,23112.28,23082.03,baseline_breakout,8.5,66.5,20,23080.53,23112.28,23017.03,0.0,8.87999999999738,23.0,11.5,1,0.2677165354330709,0.2809917355371901
2025-08-06_1630,1630,BREAKOUT,BUY,2025-08-06 16:50:00,2025-08-06 20:40:00,23120.78,23282.28,23040.03,23282.28,80.75,161.5,2.0,TP_HIT,1.75,0.1738935406698241,0.0449123014819874,79.0,23079.53,41.25,2.0274696097582887,1,38.964825721564445,23089.60875281822,23076.683867451204,23066.8543986118,23065.04132122825,23149.08509795296,38.964825721564445,0.1685272976152381,1.9632142202066476,0.0,0.6666666666666666,0,0,1,0,1630,23119.03,23040.03,baseline_breakout,65.98999999999796,99.72999999999956,20,23120.78,23040.03,23282.28,0.0,39.62000000000262,-12.090000000000146,13.729999999999563,1,0.8172136222909965,0.8353164556961767
2025-08-07_0300,300,BREAKOUT,BUY,2025-08-07 03:15:00,2025-08-07 11:00:00,23361.4,23414.640000000007,23334.78,23414.640000000007,26.62000000000262,53.24000000000524,2.0,TP_HIT,4.25,0.3926325247083241,0.439666609221102,22.37000000000262,23345.965,15.43500000000131,2.314198129006401,1,9.66641521294772,23352.676634596064,23346.731657410703,23326.61672627066,23220.35192558922,23163.0036619814,9.66641521294772,0.0413777222809751,0.8091880915399101,0.5,1.0,0,1,1,1,300,23357.15,23334.78,baseline_breakout,8.5,40.12999999999738,20,23361.4,23334.78,23414.640000000007,0.0,14.62999999999738,23.5,17.5,1,0.31930879038313914,0.3799731783638357
2025-08-07_1000,1000,BREAKOUT,BUY,2025-08-07 11:05:00,2025-08-07 17:00:00,23428.03,23561.03,23361.53,23561.03,66.5,133.0,2.0,TP_HIT,36.62999999999738,0.3078276165346696,2.88709284998086,29.87000000000262,23376.465,51.56499999999869,2.3542851058952228,1,12.68750327868403,23401.706040297347,23389.51101070126,23380.178642245097,23316.93470802316,23180.12276542228,12.68750327868403,0.054155228923149,1.1595956749906806,0.0,1.0,0,0,1,1,1000,23391.4,23361.53,baseline_breakout,8.0,55.87000000000262,20,23428.03,23361.53,23561.03,0.0,6.25,30.75,27.25,1,0.12030075187969924,0.2678272514228088
2025-08-07_1630,1630,BREAKOUT,SELL,2025-08-07 17:20:00,2025-08-07 19:45:00,23455.4,23288.640000000007,23538.78,23288.640000000007,83.37999999999738,166.75999999999476,2.0,TP_HIT,19.12999999999738,0.7116691842900172,0.5170422143953609,64.25,23506.655,-51.25499999999738,1.73653749476772,1,36.99891317843045,23496.98290212489,23499.605210561072,23489.904249021267,23407.540081294894,23198.14157286585,36.99891317843045,0.1577415570761123,1.5961127654308804,0.0,0.6666666666666666,0,0,1,1,1630,23538.78,23474.53,baseline_breakout,49.719999999997526,82.93000000000029,20,23455.4,23538.78,23288.640000000007,0.0,-3.0799999999981083,-15.549999999999272,31.90999999999985,1,0.5963060686015722,0.7738521400777825
2025-08-08_0300,300,BREAKOUT,BUY,2025-08-08 03:15:00,2025-08-08 08:25:00,23460.1,23427.47,23427.47,23525.359999999997,32.62999999999738,-32.62999999999738,-1.0,SL_HIT,5.379999999997381,0.5404411764704776,0.5420951093952276,27.25,23441.095,19.00499999999738,2.74574195743999,1,9.924457732148548,23447.773875188024,23442.297202421814,23418.67148804325,23394.78638855897,23214.904330845693,9.924457732148548,0.0423035610766729,0.986283048214212,0.5,1.0,0,1,1,1,300,23454.72,23427.47,baseline_breakout,9.12999999999738,21.5,20,23460.1,23427.47,23525.36,0.0,4.5,16.0,9.75,0,0.27980386147711045,0.3350458715595369
2025-08-08_1000,1000,BREAKOUT,BUY,2025-08-08 10:15:00,2025-08-08 15:20:00,23443.97,23424.22,23424.22,23483.47,19.75,-19.75,-1.0,SL_HIT,4.5,0.8315018315021244,0.4178534833403779,15.25,23431.845,12.125,1.4160590268757252,1,10.76932508501876,23436.174732210744,23436.451012586484,23440.95003339348,23426.196527333334,23230.2990884778,10.76932508501876,0.0459364394555135,1.0000541084779024,0.0,0.3333333333333333,0,0,1,1,1000,23439.47,23424.22,baseline_breakout,17.87000000000262,14.37999999999738,20,23443.97,23424.22,23483.47,0.0,-5.25,1.8799999999973809,2.1299999999973807,0,0.9048101265824111,1.1718032786886963
2025-08-08_1630,1630,BREAKOUT,BUY,2025-08-08 16:45:00,2025-08-12 15:40:00,23526.97,23722.47,23429.22,23722.47,97.75,195.5,2.0,TP_HIT,14.12000000000262,0.5911949685534591,0.5791687116628956,83.62999999999738,23471.035,55.93500000000131,3.4303030705635598,1,24.37977003188174,23470.684069950697,23457.075656595636,23455.149128275385,23442.493307805235,23244.35475580216,24.37977003188174,0.1036247762966575,1.896958114085422,0.0,1.0,0,0,1,1,1630,23512.85,23429.22,baseline_breakout,23.5,72.5,20,23526.97,23429.22,23722.47,0.0,15.5,36.25,64.31999999999971,1,0.24040920716112532,0.2809996412770625
2025-08-12_1630,1630,BREAKOUT,SELL,2025-08-12 16:45:00,2025-08-12 18:05:00,23600.03,23707.03,23707.03,23386.03,107.0,-107.0,-1.0,SL_HIT,10.87000000000262,0.48499309305543,0.2512655715604681,96.12999999999738,23658.965,-58.93500000000131,2.2220937805061007,1,43.26100043271034,23642.596629532716,23628.255462770587,23595.42024040812,23569.78358629964,23373.32339481219,43.26100043271034,0.1833090908473859,1.6733728854697822,0.0,1.0,0,0,1,1,1630,23707.03,23610.9,baseline_breakout,111.03000000000247,77.0,17,23600.03,23707.03,23386.03,0.0,45.75,7.75,-45.150000000001455,0,1.0376635514018924,1.1549984396130812
2025-08-13_0300,300,BREAKOUT,SELL,2025-08-13 03:30:00,2025-08-13 09:40:00,23840.78,23865.65,23865.65,23791.039999999997,24.87000000000262,-24.87000000000262,-1.0,SL_HIT,1.0,0.7296954314723237,0.1034678392837075,23.87000000000262,23853.715,-12.93500000000131,2.469777323702369,1,9.664838919251157,23847.454110170816,23844.31129739697,23831.52159286856,23732.231637552064,23414.63829130893,9.664838919251157,0.0405391053449222,1.1885711514426929,0.0,1.0,0,0,1,1,300,23865.65,23841.78,baseline_breakout,19.12000000000262,19.12999999999738,20,23840.78,23865.65,23791.04,0.0,3.3799999999973807,-4.870000000002619,2.8799999999973807,0,0.7687977482911381,0.8010054461667583
2025-08-13_1000,1000,BREAKOUT,BUY,2025-08-13 10:15:00,2025-08-13 16:10:00,23882.65,23933.390000000007,23857.28,23933.390000000007,25.37000000000262,50.74000000000524,2.0,TP_HIT,1.25,0.6442105263160652,0.1262490793762305,24.12000000000262,23869.34,13.31000000000131,2.436102235644009,1,9.901062298243918,23868.47980569333,23861.13661782049,23854.23694790325,23797.584753651645,23444.22088860905,9.901062298243918,0.0414571343558772,1.5341301598469297,0.0,1.0,0,0,1,1,1000,23881.4,23857.28,baseline_breakout,8.75,33.37999999999738,20,23882.65,23857.28,23933.390000000007,0.0,3.5,-2.25,13.5,1,0.34489554592034277,0.3627694859037749
