direction,breakout_time,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,result,entry_type,pnl,rr_multiple,range_high,range_low,range_width,breakout_close,ema_value
SHORT,2024-12-13 18:05:00,2024-12-13 18:15:00,2024-12-13 18:25:00,2662.215,2663.73,2659.1850000000004,2659.1850000000004,WIN,REVERSAL,3.0299999999997453,2.0,2662.56,2654.49,8.070000000000164,2663.4,2670.848602209044
SHORT,2024-12-16 03:20:00,2024-12-16 03:35:00,2024-12-16 03:40:00,2653.6875,2654.07,2652.9224999999997,2654.07,LOSS,REVERSAL,-0.3825000000001637,-1.0,2651.76,2643.52,8.240000000000236,2653.9,2669.2449828969675
SHORT,2024-12-17 09:15:00,2024-12-17 09:55:00,2024-12-17 10:00:00,2654.2425000000003,2654.9,2652.9275000000007,2652.9275000000007,WIN,REVERSAL,1.3149999999995998,2.0,2652.56,2646.46,6.099999999999909,2653.21,2665.582178079389
SHORT,2024-12-17 19:15:00,2024-12-17 20:15:00,2024-12-17 20:30:00,2646.3,2647.44,2644.0200000000004,2647.44,LOSS,REVERSAL,-1.1399999999998727,-1.0,2641.44,2636.42,5.019999999999982,2641.66,2663.045880708731
SHORT,2024-12-18 10:45:00,2024-12-18 11:10:00,2024-12-18 11:25:00,2648.025,2648.96,2646.155,2648.96,LOSS,REVERSAL,-0.9349999999999454,-1.0,2648.33,2642.15,6.179999999999836,2648.49,2660.9282382150045
SHORT,2024-12-18 19:25:00,2024-12-18 19:35:00,2024-12-18 19:45:00,2638.9575000000004,2639.9,2637.072500000001,2637.072500000001,WIN,REVERSAL,1.8849999999993088,2.0,2638.89,2632.92,5.9699999999998,2639.9,2659.3989315980834
SHORT,2024-12-19 12:45:00,2024-12-19 13:15:00,2024-12-19 13:20:00,2621.355,2621.94,2620.185,2620.185,WIN,REVERSAL,1.1700000000000728,2.0,2622.65,2617.19,5.460000000000036,2623.53,2651.593390974467
SHORT,2024-12-20 03:05:00,2024-12-20 03:45:00,2024-12-20 03:55:00,2600.7675,2602.22,2597.8625,2602.22,LOSS,REVERSAL,-1.4524999999998727,-1.0,2595.25,2589.69,5.559999999999945,2596.4,2644.7669141530682
SHORT,2024-12-20 15:30:00,2024-12-20 15:55:00,2024-12-20 16:10:00,2611.4925000000003,2614.15,2606.1775000000007,2614.15,LOSS,REVERSAL,-2.6574999999998,-1.0,2606.2,2600.15,6.049999999999727,2606.44,2640.0583777310717
SHORT,2024-12-20 16:20:00,2024-12-20 16:40:00,2024-12-20 16:45:00,2616.145,2617.59,2613.2549999999997,2613.2549999999997,WIN,REVERSAL,2.8900000000003274,2.0,2615.46,2600.15,15.309999999999945,2615.56,2639.8258565596184
SHORT,2024-12-20 17:05:00,2024-12-20 18:05:00,2024-12-20 18:25:00,2628.9025,2631.82,2623.0675,2623.0675,WIN,REVERSAL,5.835000000000036,2.0,2619.03,2610.46,8.570000000000164,2620.12,2639.585395550047
SHORT,2024-12-23 04:05:00,2024-12-23 04:20:00,2024-12-23 04:30:00,2624.575,2625.91,2621.9049999999997,2625.91,LOSS,REVERSAL,-1.3350000000000364,-1.0,2623.57,2618.4,5.170000000000073,2623.7,2638.16819977287
SHORT,2024-12-23 08:40:00,2024-12-23 08:50:00,2024-12-23 09:05:00,2630.93,2632.96,2626.8699999999994,2632.96,LOSS,REVERSAL,-2.0300000000002,-1.0,2631.23,2624.53,6.699999999999818,2632.39,2637.729082749608
SHORT,2024-12-23 18:35:00,2024-12-23 19:05:00,2024-12-23 19:15:00,2615.68,2616.63,2613.7799999999993,2613.7799999999993,WIN,REVERSAL,1.9000000000005457,2.0,2614.04,2608.13,5.9099999999998545,2614.14,2635.7345872487467
SHORT,2024-12-24 18:30:00,2024-12-24 18:50:00,2024-12-24 19:10:00,2616.915,2617.64,2615.465,2615.465,WIN,REVERSAL,1.449999999999818,2.0,2616.25,2610.26,5.989999999999782,2617.15,2631.6961370133495
SHORT,2024-12-26 01:25:00,2024-12-26 01:35:00,2024-12-26 01:45:00,2619.125,2619.79,2617.795,2617.795,WIN,REVERSAL,1.3299999999999272,2.0,2619.68,2614.12,5.559999999999945,2619.71,2631.229453369361
SHORT,2024-12-26 03:05:00,2024-12-26 03:15:00,2024-12-26 03:20:00,2624.5750000000003,2625.53,2622.6650000000004,2625.53,LOSS,REVERSAL,-0.9549999999999272,-1.0,2624.04,2618.94,5.099999999999909,2624.73,2631.0876444365254
