direction,breakout_time,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,result,entry_type,pnl,rr_multiple,range_high,range_low,range_width,breakout_close,ema_value
SHORT,2025-02-17 12:30:00,2025-02-17 12:35:00,2025-02-17 13:00:00,2897.92,2903.82,2886.12,2903.82,LOSS,PULLBACK,-5.900000000000091,-1.0,2903.82,2897.92,5.900000000000091,2895.55,2882.462227261684
SHORT,2025-02-18 03:30:00,2025-02-18 03:35:00,2025-02-18 04:35:00,2894.86,2900.39,2883.8000000000006,2900.39,LOSS,PULLBACK,-5.529999999999745,-1.0,2900.39,2894.86,5.529999999999745,2892.45,2884.3278268232125
LONG,2025-02-18 14:45:00,2025-02-18 14:55:00,2025-02-18 16:50:00,2916.74,2911.72,2926.7799999999997,2926.7799999999997,WIN,PULLBACK,10.039999999999964,2.0,2916.74,2911.72,5.019999999999982,2917.79,2887.172652244111
LONG,2025-02-19 15:00:00,2025-02-19 15:50:00,2025-02-19 16:25:00,2936.69,2931.06,2947.9500000000003,2931.06,LOSS,PULLBACK,-5.630000000000109,-1.0,2936.69,2931.06,5.630000000000109,2939.46,2897.04528901631
SHORT,2025-02-19 19:40:00,2025-02-19 19:45:00,2025-02-19 21:15:00,2923.31,2929.78,2910.3699999999994,2929.78,LOSS,PULLBACK,-6.470000000000255,-1.0,2929.78,2923.31,6.470000000000255,2922.77,2898.2930635889265
SHORT,2025-02-20 03:30:00,2025-02-20 03:35:00,2025-02-20 05:00:00,2936.54,2942.45,2924.7200000000003,2942.45,LOSS,PULLBACK,-5.9099999999998545,-1.0,2942.45,2936.54,5.9099999999998545,2936.35,2900.7227610280893
SHORT,2025-02-20 14:20:00,2025-02-20 15:00:00,2025-02-20 15:45:00,2946.97,2952.48,2935.9499999999994,2935.9499999999994,WIN,PULLBACK,11.020000000000437,2.0,2952.48,2946.97,5.510000000000218,2940.87,2905.570775321413
LONG,2025-02-21 03:00:00,2025-02-21 03:35:00,2025-02-21 03:40:00,2942.73,2937.01,2954.1699999999996,2937.01,LOSS,PULLBACK,-5.7199999999998,-1.0,2942.73,2937.01,5.7199999999998,2943.65,2909.2570346238563
LONG,2025-02-21 13:25:00,2025-02-21 13:30:00,2025-02-21 13:55:00,2934.89,2928.88,2946.9099999999994,2928.88,LOSS,PULLBACK,-6.0099999999997635,-1.0,2934.89,2928.88,6.0099999999997635,2935.81,2911.2261818267125
SHORT,2025-02-21 15:30:00,2025-02-21 15:35:00,2025-02-21 16:15:00,2929.67,2935.22,2918.5700000000006,2935.22,LOSS,PULLBACK,-5.549999999999727,-1.0,2935.22,2929.67,5.549999999999727,2929.13,2911.6083682710737
LONG,2025-02-21 16:25:00,2025-02-21 16:30:00,2025-02-21 17:20:00,2935.48,2926.84,2952.7599999999998,2926.84,LOSS,PULLBACK,-8.639999999999873,-1.0,2935.48,2926.84,8.639999999999873,2935.56,2911.8279864972324
SHORT,2025-02-24 12:35:00,2025-02-24 13:05:00,2025-02-24 13:50:00,2940.2,2946.7,2927.2,2946.7,LOSS,PULLBACK,-6.5,-1.0,2946.7,2940.2,6.5,2939.45,2916.464449916097
LONG,2025-02-24 15:35:00,2025-02-24 15:45:00,2025-02-24 16:25:00,2951.26,2945.44,2962.9000000000005,2945.44,LOSS,PULLBACK,-5.820000000000164,-1.0,2951.26,2945.44,5.820000000000164,2951.72,2917.442448767566
SHORT,2025-02-25 09:45:00,2025-02-25 10:10:00,2025-02-25 10:40:00,2933.58,2940.35,2920.04,2940.35,LOSS,PULLBACK,-6.769999999999982,-1.0,2940.35,2933.58,6.769999999999982,2932.57,2921.524072311267
LONG,2025-02-25 15:40:00,2025-02-25 15:45:00,2025-02-25 17:15:00,2933.72,2924.03,2953.099999999999,2924.03,LOSS,PULLBACK,-9.6899999999996,-1.0,2933.72,2924.03,9.6899999999996,2934.3,2922.430030811163
LONG,2025-02-26 07:25:00,2025-02-26 07:30:00,2025-02-26 08:10:00,2918.82,2913.32,2929.82,2913.32,LOSS,PULLBACK,-5.5,-1.0,2918.82,2913.32,5.5,2919.99,2921.3648484015544
SHORT,2025-02-26 08:50:00,2025-02-26 08:55:00,2025-02-26 09:50:00,2907.48,2917.41,2887.6200000000003,2917.41,LOSS,PULLBACK,-9.929999999999836,-1.0,2917.41,2907.48,9.929999999999836,2907.39,2921.2181334920865
LONG,2025-02-27 08:30:00,2025-02-27 08:35:00,2025-02-27 09:40:00,2896.53,2888.61,2912.3700000000003,2888.61,LOSS,PULLBACK,-7.920000000000073,-1.0,2896.53,2888.61,7.920000000000073,2897.2,2918.940993998684
