EntryTime,Type,EntryPrice,SL,TP,Risk,WindowType,WindowHigh,WindowLow,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Is_Consolidating,Is_Tight_Range,Consolidation_Score,Trend_Score,EMA_9_Above_21,EMA_21_Above_50,Price_Above_EMA200_1H,ExitTime,ExitPrice,P&L,R_Multiple,Status
2024-11-29 03:35:00,SELL,2637.54,2639.4,2633.82,1.8600000000001276,300,2639.4,2637.58,2638.1893735337108,2638.8041777941366,2639.928117698895,2642.3544192312206,0.8144908247924488,0.0308807003796131,1.0424598459059873,0,0,0.0,0.0,0,0,0,2024-11-29 05:10:00,2639.4,-1.8600000000001276,-1.0,SL_HIT
2024-12-02 04:45:00,SELL,2636.18,2652.69,2603.1599999999994,16.51000000000022,300,2652.69,2647.74,2640.360942212533,2643.8410289829767,2648.6078687808367,2645.0156850245817,3.2520569459999797,0.1233624769932242,1.6939410876220782,0,0,0.0,0.0,0,0,0,2024-12-03 17:55:00,2652.69,-16.51000000000022,-1.0,SL_HIT
2024-12-04 04:35:00,SELL,2640.85,2643.29,2635.97,2.4400000000000546,300,2643.29,2641.16,2642.1180156802943,2642.352416473138,2642.746663966075,2643.2280390982696,0.7989341059262713,0.0302529150056334,1.1356206134050844,0,1,0.5,0.0,0,0,0,2024-12-04 06:00:00,2643.29,-2.4400000000000546,-1.0,SL_HIT
2024-12-04 16:45:00,SELL,2639.52,2644.17,2630.22,4.650000000000091,1630,2644.17,2641.79,2642.796723907291,2643.555793414348,2643.5432079730253,2643.3400799021074,2.099612106029608,0.079545224360096,1.3298628284571212,0,0,0.0,0.3333333333333333,0,1,0,2024-12-04 17:20:00,2644.17,-4.650000000000091,-1.0,SL_HIT
2024-12-06 16:45:00,SELL,2638.76,2641.5,2633.2800000000007,2.7399999999997817,1630,2641.5,2638.9,2639.4616572647583,2638.8682112868155,2638.6901073957933,2642.689084193229,1.7322647560259816,0.0656469234044013,1.0823390141554832,0,1,0.5,0.6666666666666666,1,1,0,2024-12-06 17:30:00,2633.2800000000007,5.479999999999563,2.0,TP_HIT
2024-12-09 03:25:00,SELL,2637.92,2648.18,2617.4000000000005,10.259999999999764,300,2648.18,2641.04,2639.2908368179287,2636.998239837048,2635.9450428261957,2642.0417209114003,3.612572111675095,0.1369477509429814,2.1486783752031853,0,0,0.0,0.6666666666666666,1,1,0,2024-12-09 05:20:00,2648.18,-10.259999999999764,-1.0,SL_HIT
2024-12-17 10:15:00,SELL,2651.12,2654.64,2644.08,3.519999999999982,1000,2654.64,2651.34,2652.5567873773,2652.757252184508,2653.316617275424,2665.743299467173,1.5174084598638884,0.0572365060753149,1.114022802054447,0,0,0.0,0.0,0,0,0,2024-12-17 11:20:00,2654.64,-3.519999999999982,-1.0,SL_HIT
2024-12-17 16:45:00,SELL,2642.34,2645.55,2635.92,3.2100000000000364,1630,2645.55,2642.56,2642.4854913899635,2641.7887832092965,2642.7623075556703,2664.444009798243,1.6978232700220572,0.0642545346178787,1.0634814504614785,0,1,0.5,0.3333333333333333,1,0,0,2024-12-17 17:05:00,2645.55,-3.2100000000000364,-1.0,SL_HIT
2024-12-18 03:30:00,SELL,2645.3,2647.41,2641.080000000001,2.1099999999996726,300,2647.41,2645.88,2645.8645924064976,2645.6542456171883,2645.1796571422765,2662.40137522974,0.7305765889034046,0.0276179105925,0.8191319328663933,0,0,0.0,0.6666666666666666,1,1,0,2024-12-18 03:55:00,2647.41,-2.1099999999996726,-1.0,SL_HIT
2024-12-18 10:15:00,SELL,2645.06,2647.95,2639.28,2.8899999999998727,1000,2647.95,2645.71,2646.648601725699,2646.565931699105,2646.583171459615,2661.399775475254,1.3598020843546192,0.0514091205626571,1.1354180227530668,0,0,0.0,0.3333333333333333,1,0,0,2024-12-18 12:40:00,2647.95,-2.8899999999998727,-1.0,SL_HIT
