WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Mode,RSI_14,RSI_21,StochK_14,StochD_14,ATR14,CandleBody,CandleRange,BodyPct,UpperWickPct,LowerWickPct,CandleLabel,RSI_Diff,WinFlag
2025-09-05_1630,1630,BREAKOUT,SELL,2025-09-05 17:05:00,2025-09-05 17:45:00,23759.28,23548.04,23864.9,23548.04,105.62000000000262,211.24000000000524,2.0,TP_HIT,25.87000000000262,0.7934355345912874,0.6548442777384691,79.75,23825.025,-65.74500000000262,2.018702402382591,1,39.5055754161061,23808.40183875948,23806.966215119064,23785.46753083823,23711.161274077884,23476.058048847528,39.5055754161061,0.1662742954168059,1.4291810874678628,0.0,1.0,0,0,1,1,1630,23864.9,23785.15,baseline_breakout,38.17248701979107,43.17491813715328,8.554112554110286,26.60906634074547,39.5055754161061,40.37000000000262,50.87999999999738,0.7934355345912874,0.0123820754716472,0.1941823899370654,bearish_full,-5.002431117362207,1
2025-09-09_1630,1630,BREAKOUT,SELL,2025-09-09 16:50:00,2025-09-09 22:20:00,23774.77,23825.15,23825.15,23674.01,50.38000000000102,-50.38000000000102,-1.0,SL_HIT,11.0099999999984,0.8076781100037247,0.5346970810394154,39.37000000000262,23805.465,-30.69499999999971,1.911991287967869,0,20.59109800748434,23795.536841175257,23800.11001828879,23805.10406221646,23797.62634876163,23578.04823320953,20.59109800748434,0.086609031370164,1.5463563788840613,0.0,0.3333333333333333,0,0,0,1,1630,23825.15,23785.78,baseline_breakout,38.391873620715856,40.65489160934641,11.614035087717513,44.95906432748168,20.59109800748434,21.88000000000102,27.090000000000146,0.8076781100037247,0.0970837947581161,0.0952380952381591,marubozu,-2.2630179886305517,0
2025-09-15_1630,1630,BREAKOUT,BUY,2025-09-15 16:45:00,2025-09-16 05:30:00,24210.9,24322.640000000007,24155.03,24322.640000000007,55.87000000000262,111.74000000000524,2.0,TP_HIT,2.37000000000262,0.8261494252874599,0.1219169600881165,53.5,24181.78,29.12000000000262,2.752133909159083,1,19.43946107489624,24177.75762299633,24158.653679175364,24136.41926000309,24105.3914610166,23828.03156516868,19.43946107489624,0.0802921868864694,1.5857345624521328,0.0,1.0,0,0,1,1,1630,24208.53,24155.03,baseline_breakout,76.9503997421884,73.68391528259428,96.5653462087156,84.84585259630255,19.439461074896236,17.25,20.87999999999738,0.8261494252874599,0.1499042145592803,0.0239463601532597,bullish_full,3.2664844595941105,1
2025-09-18_1630,1630,BREAKOUT,BUY,2025-09-18 17:00:00,2025-09-22 17:40:00,24472.78,24670.04,24374.15,24670.04,98.62999999999738,197.2599999999948,2.0,TP_HIT,10.62999999999738,0.7518796992481203,0.286716449800621,88.0,24418.15,54.62999999999738,2.373569857239969,1,37.07495683414518,24434.012683042984,24441.922324465537,24449.96738631281,24392.42394035144,24072.5607694762,37.07495683414518,0.1514946680930617,1.6806363168563474,0.0,0.3333333333333333,0,0,1,1,1630,24462.15,24374.15,baseline_breakout,56.7465308505868,54.40171941968597,95.75289575289575,71.64850540668972,37.07495683414518,25.0,33.25,0.7518796992481203,0.1654135338345864,0.0827067669172932,bullish_full,2.344811430900833,1
2025-09-24_1630,1630,BREAKOUT,SELL,2025-09-24 16:45:00,2025-09-25 14:40:00,24563.9,24376.9,24657.4,24376.9,93.5,187.0,2.0,TP_HIT,18.87999999999738,0.914362176628082,0.8909383182639186,74.62000000000262,24620.09,-56.18999999999869,3.5212826964441293,0,21.19114153355412,24606.71201559082,24623.79354860988,24636.04143963932,24637.12232950414,24402.492272436222,21.19114153355412,0.0862694504274733,2.031754838343532,0.0,0.3333333333333333,0,0,0,1,1630,24657.4,24582.78,baseline_breakout,19.509014658743425,24.2797945097075,0.0,10.381488430270773,21.19114153355412,30.75,33.62999999999738,0.914362176628082,0.085637823371918,0.0,marubozu,-4.770779850964075,1
2025-09-25_1630,1630,BREAKOUT,BUY,2025-09-25 17:15:00,2025-09-29 17:05:00,24370.31,24738.830000000005,24186.05,24738.830000000005,184.26000000000204,368.5200000000041,2.0,TP_HIT,29.63000000000102,0.851959361393369,0.6646974583732553,154.63000000000102,24263.365,106.94500000000336,3.468854808918448,0,44.57667112571166,24304.8689644502,24311.02192092748,24356.50294502673,24457.69279490361,24417.15977678784,44.57667112571166,0.1829138452720201,1.4681345516139848,0.0,0.0,0,0,0,0,1630,24340.68,24186.05,baseline_breakout,57.71968589694615,53.23898605937666,97.30671736375236,93.3202370497218,44.57667112571166,29.350000000002183,34.45000000000073,0.851959361393369,0.1480406386066309,0.0,bullish_full,4.480699837569489,1
2025-09-30_1000,1000,BREAKOUT,SELL,2025-09-30 10:30:00,2025-09-30 12:30:00,24559.28,24595.78,24595.78,24486.28,36.5,-36.5,-1.0,SL_HIT,9.5,0.72,0.6618725377444051,27.0,24582.28,-23.0,1.881111423063046,0,14.35321675737604,24580.95325807336,24594.0399231166,24603.33949062488,24609.4111133972,24471.69295330868,14.35321675737604,0.0584431496256243,1.5119761644116154,0.0,0.3333333333333333,0,0,0,1,1000,24595.78,24568.78,baseline_breakout,24.31080361553809,28.631023460610905,6.907812107510448,19.21040545427394,14.35321675737604,22.5,31.25,0.72,0.104,0.176,bearish_full,-4.320219845072813,0
2025-09-30_1630,1630,BREAKOUT,SELL,2025-09-30 16:50:00,2025-09-30 17:45:00,24510.9,24606.9,24606.9,24318.9,96.0,-96.0,-1.0,SL_HIT,7.5,0.9008136381247122,0.2466470374816194,88.5,24562.65,-51.75,2.910435042283109,0,30.40782519254428,24559.99537282404,24575.33057883385,24580.5615544034,24592.5832217437,24478.070489295147,30.40782519254428,0.1240583788948764,2.1158931989681684,0.0,0.3333333333333333,0,0,0,1,1630,24606.9,24518.4,baseline_breakout,31.98034164940465,35.172936243326546,1.441665925071266,31.392581135637045,30.40782519254428,46.5,51.62000000000262,0.9008136381247122,0.0678031770631503,0.0313831848121374,marubozu,-3.1925945939218963,0
2025-10-03_1630,1630,BREAKOUT,SELL,2025-10-03 16:55:00,2025-10-03 20:45:00,24897.65,24779.890000000007,24956.53,24779.890000000007,58.87999999999738,117.75999999999476,2.0,TP_HIT,8.87999999999738,0.8095238095238095,0.3507092124670119,50.0,24931.53,-33.87999999999738,1.9747140341616856,0,25.3201218682918,24923.630342087607,24925.835577953578,24936.48360261136,24936.32654610549,24638.733219874564,25.3201218682918,0.1016968343128439,1.7721652919343087,0.0,0.3333333333333333,0,0,0,1,1630,24956.53,24906.53,baseline_breakout,38.57135892687819,39.54437081772617,7.053435114507815,46.094610563717566,25.320121868291796,29.75,36.75,0.8095238095238095,0.0647619047618334,0.125714285714357,bearish_full,-0.973011890847978,1
2025-10-08_1630,1630,BREAKOUT,BUY,2025-10-08 16:45:00,2025-10-08 22:55:00,24961.98,25136.24,24874.85,25136.24,87.13000000000102,174.26000000000204,2.0,TP_HIT,10.0,0.81942215088283,0.3955715199476796,77.13000000000102,24913.415,48.56499999999869,3.0510431333564934,1,25.27987859520992,24916.55268800291,24895.9214666828,24886.36240706993,24883.71520687545,24775.1514990569,25.27987859520992,0.1012735311670385,1.747867699491283,0.0,1.0,0,0,1,1,1630,24951.98,24874.85,baseline_breakout,73.75170832775196,69.49782516870405,96.14512471655328,92.47211478853708,25.27987859520992,30.63000000000102,37.38000000000102,0.81942215088283,0.1136971642589589,0.0668806848582111,bullish_full,4.253883159047902,1
2025-10-09_1630,1630,BREAKOUT,SELL,2025-10-09 17:25:00,2025-10-10 01:40:00,25051.6,25133.48,25133.48,24887.84,81.88000000000102,-81.88000000000102,-1.0,SL_HIT,7.0,0.7584376185059072,0.269642312012415,74.88000000000102,25096.04,-44.44000000000233,2.8844023319271304,0,25.96031738400797,25073.2966059394,25090.01062083808,25105.945149548214,25106.900512632903,24847.14321924321,25.96031738400797,0.1036273826183077,1.382500247853539,0.0,0.3333333333333333,0,0,0,1,1630,25133.48,25058.6,baseline_breakout,33.55140000543487,36.02129053735004,6.971653715660558,16.441899953823047,25.96031738400797,20.0,26.36999999999898,0.7584376185059072,0.0758437618505907,0.1657186196435021,bearish_full,-2.469890531915169,0
2025-10-13_1630,1630,BREAKOUT,BUY,2025-10-13 16:55:00,2025-10-14 08:35:00,24711.6,24551.48,24551.48,25031.84,160.11999999999898,-160.11999999999898,-1.0,SL_HIT,44.61999999999898,0.8467594287806822,0.9160409818468244,115.5,24609.23,102.36999999999898,2.3711952802176293,1,48.70961112464738,24656.400047925603,24649.700233390337,24651.233569345663,24669.53615531921,24835.893647856366,48.70961112464738,0.1971123323647493,1.5067613656614378,0.0,0.3333333333333333,0,0,1,0,1630,24666.98,24551.48,baseline_breakout,61.08369359767958,58.02931773926006,97.56275895686082,76.68141347944707,48.70961112464738,46.25,54.61999999999898,0.8467594287806822,0.0732332478945455,0.0800073233247723,marubozu,3.054375858419519,0
2025-10-14_1630,1630,BREAKOUT,BUY,2025-10-14 17:20:00,2025-10-17 11:05:00,24516.23,24254.23,24254.23,25040.23,262.0,-262.0,-1.0,SL_HIT,52.88000000000102,0.846713246827323,0.9860947966457536,209.11999999999892,24358.79,157.4399999999987,3.8996245059484687,0,53.62567592879989,24434.635545885503,24424.62706707734,24436.59278237422,24545.542219660183,24789.115010437898,53.62567592879989,0.2187354088650657,1.335212848715221,0.0,0.3333333333333333,0,0,0,0,1630,24463.35,24254.23,baseline_breakout,62.15160045292266,58.3149133934321,97.73040888953447,92.5137725570331,53.62567592879989,59.38000000000102,70.13000000000102,0.846713246827323,0.0891202053329518,0.0641665478397253,marubozu,3.8366870594905578,0
2025-10-17_1630,1630,BREAKOUT,BUY,2025-10-17 16:50:00,2025-10-20 16:30:00,24682.73,25032.73,24507.73,25032.73,175.0,350.0,2.0,TP_HIT,30.63000000000102,0.830379746835443,0.4831723317087599,144.36999999999898,24579.915,102.81499999999868,2.277361721475379,1,63.39353060982754,24600.43100102573,24581.792628306488,24529.49013852675,24531.97497353318,24736.193847298942,63.39353060982754,0.2568335455998082,1.5530300620612725,0.0,0.6666666666666666,0,0,1,0,1630,24652.1,24507.73,baseline_breakout,64.20563564719099,62.921377425219006,92.34828496042216,57.27718570279183,63.39353060982754,82.0,98.75,0.830379746835443,0.1468354430379747,0.0227848101265822,bullish_full,1.2842582219719816,1
2025-10-28_1630,1630,BREAKOUT,SELL,2025-10-28 16:50:00,2025-10-28 19:30:00,25889.98,25950.73,25950.73,25768.48,60.75,-60.75,-1.0,SL_HIT,9.5,0.822264389626845,0.3784130070087565,51.25,25925.105,-35.125,2.041438590441976,1,25.1048452987774,25907.226959189484,25893.30723782722,25870.554487763053,25824.60988212975,25235.986683455885,25.1048452987774,0.0969674186645852,1.805023375337768,0.0,1.0,0,0,1,1,1630,25950.73,25899.48,baseline_breakout,51.00049300781693,53.95515354907669,34.0605665906878,59.1157422482727,25.1048452987774,26.0,31.61999999999898,0.822264389626845,0.0749525616697994,0.1027830487033556,bearish_full,-2.954660541259756,0
2025-10-30_1630,1630,BREAKOUT,BUY,2025-10-30 16:50:00,2025-10-30 22:15:00,25989.85,25802.23,25802.23,26365.09,187.61999999999892,-187.61999999999892,-1.0,SL_HIT,5.75,0.8306133333333224,0.0986316867750014,181.86999999999892,25893.165,96.68499999999769,3.119677369351202,0,58.29769507153312,25930.067665740804,25968.38005549994,26023.68008086192,26084.771364939425,25549.84892928274,58.29769507153312,0.224309471087879,1.7710928608162422,0.0,0.3333333333333333,0,0,0,1,1630,25984.1,25802.23,baseline_breakout,50.73230999903547,47.74511641193269,92.1965601965597,52.94273038320775,58.29769507153312,77.86999999999898,93.75,0.8306133333333224,0.1693866666666775,0.0,bullish_full,2.98719358710278,0
2025-11-04_1630,1630,BREAKOUT,BUY,2025-11-04 16:55:00,2025-11-04 19:15:00,25746.1,25534.1,25534.1,26170.1,212.0,-212.0,-1.0,SL_HIT,92.86999999999898,0.7188303341902221,1.8911652429052463,119.13000000000102,25593.665,152.43499999999767,2.425912731638919,1,49.10728998875328,25652.66013978026,25625.17052622939,25620.32781379993,25713.507855533742,25723.64115057552,49.10728998875328,0.1907368105800617,1.694272910818687,0.0,1.0,0,0,1,1,1630,25653.23,25534.1,baseline_breakout,70.5322081365659,66.07498934803087,97.6958525345622,96.6516948481344,49.10728998875328,22.36999999999898,31.11999999999898,0.7188303341902221,0.1606683804627302,0.1205012853470476,bullish_full,4.45721878853503,0
2025-11-05_1630,1630,BREAKOUT,BUY,2025-11-05 16:45:00,2025-11-05 20:35:00,25485.95,25727.45,25365.2,25727.45,120.75,241.5,2.0,TP_HIT,34.0,0.8439845810509156,0.7450855874650286,86.75,25408.575,77.375,1.9010639621350365,1,45.632341534986175,25434.356087016728,25426.69857662054,25406.05535684352,25410.26280817977,25660.47656446901,45.632341534986175,0.179049011455277,1.8311366707921328,0.0,0.6666666666666666,0,0,1,0,1630,25451.95,25365.2,baseline_breakout,61.35475114481975,59.99081699359315,91.90896635713128,62.70174267979138,45.632341534986175,83.20000000000073,98.58000000000176,0.8439845810509156,0.1078312030837982,0.0481842158652862,bullish_full,1.3639341512266014,1
