WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Mode,Market
2024-12-17_1630,1630,BREAKOUT,SELL,2024-12-17 16:45:00,2024-12-17 17:15:00,2638.25,2642.02,2642.02,2630.71,3.769999999999982,-3.769999999999982,-1.0,SL_HIT,0.1999999999998181,0.3936170212764568,0.07209120682583904,3.5700000000001637,2640.2349999999997,-1.9849999999996726,1.2868280418424562,0,2.7742634477320722,2638.8318249350564,2639.596565594192,2641.023202699066,2647.0172786484227,2663.859248316143,2.7742634477320722,0.10515544196842878,1.0135745009682726,0.0,0.0,0,0,0,0,1630,2642.02,2638.45,baseline_breakout,XAUUSD5
2024-12-18_0300,0300,BREAKOUT,SELL,2024-12-18 04:20:00,2024-12-18 15:05:00,2648.03,2641.8700000000003,2651.11,2641.8700000000003,3.0799999999999272,6.1599999999998545,2.0,TP_HIT,0.009999999999763531,0.918032786885193,0.006756344081938204,3.0700000000001637,2649.575,-1.544999999999618,2.0741976332041876,1,1.4800903977783817,2649.438715423237,2649.276594260454,2648.109635163837,2646.3429924631464,2661.9848868295176,1.4800903977783817,0.05589401924367857,1.0674511316559732,0.0,0.6666666666666666,0,0,1,0,0300,2651.11,2648.04,baseline_breakout,XAUUSD5
2024-12-18_1630,1630,BREAKOUT,SELL,2024-12-18 17:00:00,2024-12-18 19:25:00,2636.57,2639.94,2639.94,2629.8300000000004,3.369999999999891,-3.369999999999891,-1.0,SL_HIT,0.9499999999998181,0.5255813953487654,0.47051254223681477,2.4200000000000728,2638.73,-2.1599999999998545,1.19856879180352,0,2.0190747636259,2638.693456083116,2640.6918620431775,2643.162497283414,2645.4747019783126,2659.8845871441163,2.0190747636259,0.07657960014814323,1.0212764387102224,0.0,0.0,0,0,0,0,1630,2639.94,2637.52,baseline_breakout,XAUUSD5
2024-12-19_0300,0300,BREAKOUT,BUY,2024-12-19 03:15:00,2024-12-19 09:25:00,2602.23,2620.19,2593.25,2620.19,8.980000000000018,17.960000000000036,2.0,TP_HIT,0.38000000000010914,0.2881844380403624,0.13581992164668674,8.599999999999909,2597.55,4.679999999999836,3.0738192793714685,0,2.7978222590101094,2597.766499754379,2594.8885902047564,2597.6449035498936,2620.4814206168726,2655.4997992653202,2.7978222590101094,0.10751633249213594,1.1945346173796623,0.5,0.3333333333333333,0,1,0,0,0300,2601.85,2593.25,baseline_breakout,XAUUSD5
2024-12-19_1000,1000,BREAKOUT,BUY,2024-12-19 10:15:00,2024-12-19 12:45:00,2616.92,2624.3600000000006,2613.2,2624.3600000000006,3.7200000000002547,7.440000000000509,2.0,TP_HIT,0.36000000000012733,0.7688172043011791,0.13917673223816718,3.3600000000001273,2614.88,2.0399999999999636,1.2989828342224836,1,2.586639262258829,2616.209408138655,2615.078457377579,2612.3980640328036,2615.2699090208303,2652.5884302780337,2.586639262258829,0.09884288638012735,1.029347483567961,0.0,0.6666666666666666,0,0,1,0,1000,2616.56,2613.2,baseline_breakout,XAUUSD5
2024-12-19_1630,1630,BREAKOUT,SELL,2024-12-19 16:55:00,2024-12-19 21:00:00,2592.27,2600.77,2600.77,2575.27,8.5,-8.5,-1.0,SL_HIT,1.949999999999818,0.6330275229358334,0.5936342397252433,6.550000000000182,2597.495,-5.224999999999909,1.9940021898465714,0,3.2848509562089157,2595.688910783401,2598.7758275264773,2604.8016414772574,2612.4617058651206,2650.0151874571843,3.2848509562089157,0.12671716126055219,1.0541404308357347,0.0,0.0,0,0,0,0,1630,2600.77,2594.22,baseline_breakout,XAUUSD5
2024-12-20_0300,0300,BREAKOUT,BUY,2024-12-20 03:30:00,2024-12-20 17:05:00,2599.57,2619.3300000000004,2589.69,2619.3300000000004,9.88000000000011,19.76000000000022,2.0,TP_HIT,0.17000000000007276,0.4029304029305335,0.07436269008507468,9.710000000000036,2594.545,5.025000000000091,4.24742188662217,0,2.2860926602518568,2596.9500332525854,2595.494058861645,2595.274271513874,2600.4878080395324,2644.7669141530682,2.2860926602518568,0.08794118489795838,1.5644650647152452,0.0,0.6666666666666666,0,0,0,0,0300,2599.4,2589.69,baseline_breakout,XAUUSD5
2024-12-20_1630,1630,BREAKOUT,BUY,2024-12-20 17:10:00,2024-12-23 13:45:00,2622.17,2613.32,2613.32,2639.87,8.849999999999909,-8.849999999999909,-1.0,SL_HIT,4.480000000000018,0.601078167115902,1.499930102213341,4.369999999999891,2615.505,6.664999999999964,1.463101461310739,1,2.9868058474119548,2617.82444981103,2614.378945868542,2610.11056477489,2604.688053609863,2639.7304749023087,2.9868058474119548,0.11390588128961716,0.9784450504064578,0.0,0.6666666666666666,0,0,1,0,1630,2617.69,2613.32,baseline_breakout,XAUUSD5
2024-12-23_1630,1630,BREAKOUT,SELL,2024-12-23 16:45:00,2024-12-23 17:05:00,2616.04,2610.7,2618.71,2610.7,2.6700000000000728,5.3400000000001455,2.0,TP_HIT,0.6199999999998909,0.22829581993569367,0.3664838805365422,2.050000000000182,2617.685,-1.6449999999999818,1.2117612179034039,0,1.691752442405364,2617.316722540655,2617.484271684822,2618.655214584566,2621.4295092933544,2636.4492499728453,1.691752442405364,0.06466844705758949,1.0649904310727367,0.5,0.0,0,1,0,0,1630,2618.71,2616.66,baseline_breakout,XAUUSD5
2024-12-24_0300,0300,BREAKOUT,SELL,2024-12-24 03:15:00,2024-12-24 04:00:00,2615.03,2618.02,2618.02,2609.0500000000006,2.9899999999997817,-2.9899999999997817,-1.0,SL_HIT,0.1299999999996544,0.404761904761647,0.10120570510268043,2.8600000000001273,2616.59,-1.5599999999999454,2.226525512264988,0,1.2845125664384245,2615.570340157781,2615.188126899862,2614.2229621213464,2615.748056920841,2634.2429011026493,1.2845125664384245,0.049120375920674884,1.177802028250792,0.0,0.6666666666666666,0,0,0,0,0300,2618.02,2615.16,baseline_breakout,XAUUSD5
