WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EntryOffsetRatio,ATR_Ratio_Entry,Trend_Score_Entry,Consolidation_Score_Entry,MaxRetestDepth,MaxMaeRatio,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Market,Won
2025-04-15_0300,0300,BREAKOUT,BUY,2025-04-15 03:25:00,2025-04-15 05:00:00,3212.3,3210.45,3210.45,3216.000000000001,1.8500000000003638,-1.8500000000003638,-1.0,SL_HIT,0.010000000000218279,0.2822580645163686,0.008472926795097344,1.8400000000001455,3211.37,0.930000000000291,1.5590185302640045,0,1.1802297177882546,0.5054347826088138,0.7639788590998658,1.0,0.5,0.0,0.0,3212.065019997969,3211.974166402253,3211.2112913557676,3213.8880979710807,3125.347535516266,1.1802297177882546,0.0359013657411675,0.7639788590998658,0.5,1.0,0,1,0,1,0300,3212.29,3210.45,XAUUSD,0
2025-04-15_1000,1000,BREAKOUT,BUY,2025-04-15 10:40:00,2025-04-15 11:10:00,3228.44,3223.22,3223.22,3238.8800000000006,5.220000000000255,-5.220000000000255,-1.0,SL_HIT,0.599999999999909,0.3949999999999818,0.24521908442375714,4.620000000000346,3225.5299999999997,2.9100000000003092,1.8881869500633575,1,2.4467916166062493,0.6298701298701497,1.0592562664821648,1.0,0.0,0.0,0.0,3226.787596575309,3226.4677869635443,3225.16534052353,3219.36318133626,3132.0384536131114,2.4467916166062493,0.07279809376618132,1.0592562664821648,0.0,1.0,0,0,1,1,1000,3227.84,3223.22,XAUUSD,0
2025-04-15_1630,1630,BREAKOUT,BUY,2025-04-15 17:05:00,2025-04-15 17:40:00,3223.93,3215.47,3215.47,3240.85,8.460000000000036,-8.460000000000036,-1.0,SL_HIT,1.6199999999998909,0.548458149779692,0.4548156388529496,6.8400000000001455,3218.89,5.039999999999964,1.920332697379291,1,3.5618827973583973,0.7368421052631369,1.2834677544157287,0.6666666666666666,0.0,0.0,0.0,3221.3154819168394,3221.1215671873456,3222.270259889779,3221.4966027389073,3138.0819658020278,3.5618827973583973,0.11195781017060949,1.2834677544157287,0.0,0.6666666666666666,0,0,1,1,1630,3222.31,3215.47,XAUUSD,0
2025-04-16_0300,0300,BREAKOUT,BUY,2025-04-16 03:20:00,2025-04-16 03:55:00,3242.0,3249.2799999999997,3238.36,3249.2799999999997,3.6399999999998727,7.279999999999745,2.0,TP_HIT,0.2600000000002183,0.10313901345292212,0.11214994493704136,3.3799999999996544,3240.05,1.949999999999818,1.4579492841801647,1,2.318324811895154,0.5769230769230821,1.1315440980801657,1.0,0.0,0.0,0.0,3239.5588706362128,3236.3664007656826,3232.2168333145723,3225.7568116002203,3146.0694091248743,2.318324811895154,0.07261744912130373,1.1315440980801657,0.0,1.0,0,0,1,1,0300,3241.74,3238.36,XAUUSD,1
2025-04-16_1000,1000,BREAKOUT,BUY,2025-04-16 10:20:00,2025-04-16 11:45:00,3290.67,3299.79,3286.11,3299.79,4.559999999999945,9.11999999999989,2.0,TP_HIT,0.5300000000002001,0.7500000000001895,0.19766818923428103,4.029999999999745,3288.125,2.5450000000000728,1.5030241558750972,1,2.681260965931304,0.6315136476427379,0.7935181119200386,1.0,0.0,0.0,0.0,3288.8905138371156,3286.3523575394465,3279.2786031363944,3253.3654790205273,3155.031394992596,2.681260965931304,0.08253434181868606,0.7935181119200386,0.0,1.0,0,0,1,1,1000,3290.14,3286.11,XAUUSD,1
2025-04-16_1630,1630,BREAKOUT,SELL,2025-04-16 17:25:00,2025-04-16 17:55:00,3300.36,3312.54,3312.54,3276.0000000000005,12.179999999999836,-12.179999999999836,-1.0,SL_HIT,2.1599999999998545,0.5068027210884033,0.45184452896953065,10.019999999999982,3307.5299999999997,-7.169999999999618,2.0960565649421268,1,4.78040534191244,-0.7155688622754123,1.1032875819010133,0.6666666666666666,0.5,0.0,0.0,3305.9128306427547,3305.956916839491,3303.833524541124,3281.6811901525475,3165.2293482938117,4.78040534191244,0.1532747537695488,1.1032875819010133,0.5,0.6666666666666666,0,1,1,1,1630,3312.54,3302.52,XAUUSD,0
2025-04-17_0300,0300,BREAKOUT,SELL,2025-04-17 04:05:00,2025-04-17 05:15:00,3346.09,3353.44,3353.44,3331.3900000000003,7.349999999999909,-7.349999999999909,-1.0,SL_HIT,2.8099999999999454,0.7010309278350741,0.9640077252496543,4.539999999999964,3351.17,-5.079999999999927,1.557507143285936,1,2.9149143999569347,-1.118942731277526,1.1955713640293615,1.0,0.5,0.0,0.0,3349.73928063697,3349.525515053249,3345.0150654435297,3319.2794102358025,3181.462885675264,2.9149143999569347,0.09268945787762674,1.1955713640293615,0.5,0.6666666666666666,0,1,1,1,0300,3353.44,3348.9,XAUUSD,0
2025-04-17_1000,1000,BREAKOUT,BUY,2025-04-17 10:20:00,2025-04-17 11:05:00,3332.35,3325.16,3325.16,3346.73,7.190000000000055,-7.190000000000055,-1.0,SL_HIT,1.449999999999818,0.7109004739337597,0.46951037386360495,5.7400000000002365,3328.0299999999997,4.320000000000164,1.8586134799845113,1,3.088323668053925,0.752613240418116,1.1023300239104352,0.3333333333333333,0.0,0.0,0.0,3331.8339468671156,3334.536595039661,3337.399044096192,3329.5657660758675,3190.3907455703384,3.088323668053925,0.10002335434780804,1.1023300239104352,0.0,0.3333333333333333,0,0,0,1,1000,3330.9,3325.16,XAUUSD,0
2025-04-17_1630,1630,BREAKOUT,BUY,2025-04-17 17:10:00,2025-04-17 17:20:00,3329.8,3322.82,3322.82,3343.76,6.980000000000018,-6.980000000000018,-1.0,SL_HIT,0.43000000000029104,0.7400662251656095,0.08587229903612754,6.549999999999727,3326.0950000000003,3.7049999999999272,1.3080547876423982,1,5.007435515606549,0.5656488549618445,1.2290931870324515,0.6666666666666666,0.0,0.0,0.0,3327.275325159031,3327.32105201426,3326.8905934594754,3327.201525939709,3199.415452975322,5.007435515606549,0.1479579431330046,1.2290931870324515,0.0,0.6666666666666666,0,0,0,1,1630,3329.37,3322.82,XAUUSD,0
2025-04-21_0300,0300,BREAKOUT,BUY,2025-04-21 04:05:00,2025-04-21 05:00:00,3353.54,3373.7200000000003,3343.45,3373.7200000000003,10.090000000000146,20.18000000000029,2.0,TP_HIT,1.9400000000000546,0.7933634992458034,0.46690453602526644,8.150000000000091,3347.5249999999996,6.015000000000327,1.961480396188586,1,4.155024957596625,0.7380368098159829,0.9552387005022325,1.0,0.5,0.0,0.0,3348.6672846000647,3345.230277047913,3336.475342641739,3325.427996142031,3212.850193590674,4.155024957596625,0.1164775731944159,0.9552387005022325,0.5,1.0,0,1,1,1,0300,3351.6,3343.45,XAUUSD,1
2025-04-21_1000,1000,BREAKOUT,BUY,2025-04-21 10:25:00,2025-04-21 11:50:00,3389.76,3382.53,3382.53,3404.2200000000003,7.230000000000018,-7.230000000000018,-1.0,SL_HIT,0.2800000000002001,0.31677018633551424,0.0951439197840181,6.949999999999818,3386.005,3.755000000000109,2.3616080089229854,1,2.942910073873511,0.5402877697842025,0.9411783160536568,1.0,0.0,0.0,0.0,3386.423021933935,3383.558105503809,3378.8519174727758,3353.5296372025705,3222.7702000487734,2.942910073873511,0.08594795457387003,0.9411783160536568,0.0,1.0,0,0,1,1,1000,3389.48,3382.53,XAUUSD,0
2025-04-21_1630,1630,BREAKOUT,BUY,2025-04-21 16:50:00,2025-04-22 02:10:00,3409.53,3432.2500000000005,3398.17,3432.2500000000005,11.360000000000127,22.720000000000255,2.0,TP_HIT,2.269999999999982,0.6283422459893624,0.555277459854709,9.090000000000146,3402.715,6.815000000000055,2.2235559956297033,1,4.088046362612914,0.7497249724972437,1.1720905898029295,1.0,0.0,0.0,0.0,3404.430362097037,3401.5348381966305,3397.2568881610764,3376.015180901493,3232.976142894637,4.088046362612914,0.11548837380676047,1.1720905898029295,0.0,1.0,0,0,1,1,1630,3407.26,3398.17,XAUUSD,1
2025-04-22_0300,0300,BREAKOUT,BUY,2025-04-22 03:20:00,2025-04-22 04:00:00,3440.82,3429.29,3429.29,3463.8800000000006,11.5300000000002,-11.5300000000002,-1.0,SL_HIT,6.300000000000182,0.9234828496042305,1.8189471672619577,5.230000000000018,3431.9049999999997,8.915000000000418,1.5100148705999679,1,3.4635420497031295,1.7045889101339173,1.3205948580713458,1.0,0.0,0.0,0.0,3433.360386571787,3430.633714092734,3426.6420944634447,3407.9670061280667,3251.1561527198264,3.4635420497031295,0.10493660219147649,1.3205948580713458,0.0,1.0,0,0,1,1,0300,3434.52,3429.29,XAUUSD,0
2025-04-22_1000,1000,BREAKOUT,SELL,2025-04-22 10:25:00,2025-04-22 12:35:00,3485.72,3460.4999999999995,3498.33,3460.4999999999995,12.610000000000127,25.220000000000255,2.0,TP_HIT,3.4600000000000364,0.9026876737720361,0.5815859216565334,9.150000000000091,3493.755,-8.03500000000031,1.5380090124732018,1,5.9492499236310685,-0.8781420765027573,1.3780684970356076,1.0,0.0,0.0,0.0,3490.3398443778815,3487.0604077251846,3477.8451109079415,3442.140896735819,3266.0521280663593,5.9492499236310685,0.17253420671789071,1.3780684970356076,0.0,1.0,0,0,1,1,1000,3498.33,3489.18,XAUUSD,1
2025-04-22_1630,1630,BREAKOUT,SELL,2025-04-22 16:50:00,2025-04-22 20:20:00,3435.5,3396.7200000000003,3454.89,3396.7200000000003,19.389999999999873,38.779999999999745,2.0,TP_HIT,6.349999999999909,0.9478672985782236,0.9853371401147587,13.039999999999964,3448.37,-12.86999999999989,2.0234324893065514,0,6.444494723156733,-0.9869631901840434,1.2905951616762954,0.3333333333333333,0.0,0.0,0.0,3448.658585967837,3452.2470416697943,3456.326402486187,3451.1882702166868,3276.8328869621373,6.444494723156733,0.21059119835209697,1.2905951616762954,0.0,0.3333333333333333,0,0,0,1,1630,3454.89,3441.85,XAUUSD,1
2025-04-23_0300,0300,BREAKOUT,BUY,2025-04-23 03:20:00,2025-04-23 05:40:00,3346.18,3384.8399999999997,3326.85,3384.8399999999997,19.329999999999927,38.659999999999854,2.0,TP_HIT,4.889999999999873,0.5863636363636077,0.5926920353779382,14.440000000000055,3334.0699999999997,12.110000000000127,1.750198975635518,0,8.250490487663964,0.8386426592797841,0.8685274181483668,0.3333333333333333,0.0,0.0,0.0,3337.6260505271375,3343.838001167728,3361.608163859322,3405.253545684832,3287.164424136348,8.250490487663964,0.24616601400759855,0.8685274181483668,0.0,0.3333333333333333,0,0,0,1,0300,3341.29,3326.85,XAUUSD,1
2025-04-23_1000,1000,BREAKOUT,BUY,2025-04-23 10:20:00,2025-04-23 10:50:00,3322.14,3308.12,3308.12,3350.18,14.019999999999982,-14.019999999999982,-1.0,SL_HIT,1.1299999999996544,0.5363724539282032,0.14686468018035126,12.890000000000327,3314.565,7.574999999999818,1.6752971040047386,0,7.6941576328086745,0.5876648564778608,1.438160883520517,0.3333333333333333,0.0,0.0,0.0,3321.590238333378,3329.508286527049,3339.6307580018142,3371.8652763145114,3290.962100853568,7.6941576328086745,0.22473828680706762,1.438160883520517,0.0,0.3333333333333333,0,0,0,1,1000,3321.01,3308.12,XAUUSD,0
2025-04-23_1630,1630,BREAKOUT,SELL,2025-04-23 16:50:00,2025-04-23 17:30:00,3317.82,3295.4600000000005,3329.0,3295.4600000000005,11.179999999999836,22.359999999999673,2.0,TP_HIT,0.8399999999996908,0.7027972027972006,0.14744555266694556,10.340000000000146,3323.83,-6.0099999999997635,1.814984541162857,0,5.697018219987333,-0.581237911025114,1.0517488843902096,0.3333333333333333,0.0,0.0,0.0,3323.078330254958,3325.5733890894767,3326.5545606506457,3345.8795126127798,3292.6853863593155,5.697018219987333,0.16435889614213947,1.0517488843902096,0.0,0.3333333333333333,0,0,0,1,1630,3329.0,3318.66,XAUUSD,1
2025-04-24_0300,0300,BREAKOUT,BUY,2025-04-24 03:35:00,2025-04-24 04:15:00,3312.99,3322.449999999999,3308.26,3322.449999999999,4.729999999999563,9.459999999999127,2.0,TP_HIT,1.2899999999999636,0.7777777777775906,0.4423056819179425,3.4399999999996,3309.98,3.0099999999997635,1.179481818447743,1,2.916534995449792,0.8750000000000331,0.7281058665123749,1.0,0.0,0.0,0.0,3310.800763422028,3307.403806998901,3300.8166568728266,3309.869519219391,3292.5681129679233,2.916534995449792,0.0838462798584571,0.7281058665123749,0.5,1.0,1,0,1,1,0300,3311.7,3308.26,XAUUSD,1
2025-04-24_1000,1000,BREAKOUT,SELL,2025-04-24 10:20:00,2025-04-24 10:50:00,3318.15,3327.89,3327.89,3298.6700000000005,9.739999999999782,-9.739999999999782,-1.0,SL_HIT,0.8899999999998727,0.5924276169264697,0.16498470739293938,8.849999999999909,3323.465,-5.315000000000055,1.6405782701434914,0,5.394439363887133,-0.6005649717514248,1.3481389146527416,0.3333333333333333,0.5,0.0,0.0,3324.7193975681757,3326.719327129053,3329.1524712776377,3323.0543863798193,3295.3145802021295,5.394439363887133,0.16440359497312862,1.3481389146527416,0.0,0.3333333333333333,0,0,0,1,1000,3327.89,3319.04,XAUUSD,0
2025-04-24_1630,1630,BREAKOUT,SELL,2025-04-24 17:00:00,2025-04-24 17:40:00,3335.87,3318.8499999999995,3344.38,3318.8499999999995,8.510000000000218,17.020000000000437,2.0,TP_HIT,0.03999999999996362,0.763698630137033,0.009506756584879495,8.470000000000255,3340.145,-4.275000000000091,2.0130557068501242,1,4.207533835838782,-0.5047225501770912,1.1360366440801168,1.0,0.5,0.0,0.0,3338.593470635618,3337.9006393255436,3335.8998943088645,3329.216596849263,3297.783854067209,4.207533835838782,0.13379093295624164,1.1360366440801168,0.0,0.6666666666666666,0,0,1,1,1630,3344.38,3335.91,XAUUSD,1
2025-04-25_0300,0300,BREAKOUT,SELL,2025-04-25 03:25:00,2025-04-25 08:00:00,3352.79,3322.1099999999997,3368.13,3322.1099999999997,15.340000000000146,30.68000000000029,2.0,TP_HIT,5.329999999999927,0.9327846364883698,0.9915444019294045,10.010000000000218,3363.125,-10.335000000000036,1.862168754843094,1,5.375452667201292,-1.0324675324675137,0.9575316743744441,1.0,0.0,0.0,0.0,3359.61852796904,3356.7368247775867,3349.0893674257054,3336.2716263415155,3301.5129951706645,5.375452667201292,0.1498435200365986,0.9575316743744441,0.0,1.0,0,0,1,1,0300,3368.13,3358.12,XAUUSD,1
2025-04-25_1000,1000,BREAKOUT,BUY,2025-04-25 10:30:00,2025-04-25 17:00:00,3297.81,3287.58,3287.58,3318.27,10.230000000000018,-10.230000000000018,-1.0,SL_HIT,0.2899999999999636,0.29759704251389474,0.04218687655034613,9.940000000000055,3292.55,5.2599999999997635,1.445991561760329,0,6.874175661093931,0.5291750503017841,1.2647900938058723,0.0,0.0,0.0,0.0,3297.94007605335,3306.567407302411,3320.812390524195,3334.186984802497,3303.30736170821,6.874175661093931,0.20600201305935087,1.2647900938058723,0.0,0.0,0,0,0,0,1000,3297.52,3287.58,XAUUSD,0
2025-04-25_1630,1630,BREAKOUT,SELL,2025-04-25 17:05:00,2025-04-25 23:30:00,3284.02,3298.56,3298.56,3254.94,14.539999999999964,-14.539999999999964,-1.0,SL_HIT,7.960000000000036,0.5382700684505444,1.3262013807293576,6.579999999999927,3295.27,-11.25,1.096282045879276,0,6.002105046537016,-1.7097264437690158,1.4056951270118012,0.0,0.0,0.0,0.0,3292.981167792559,3294.791954614495,3297.976500057846,3315.1039065128,3302.765115518891,6.002105046537016,0.1887949501756869,1.4056951270118012,0.0,0.0,0,0,0,0,1630,3298.56,3291.98,XAUUSD,0
2025-04-28_0300,0300,BREAKOUT,SELL,2025-04-28 03:20:00,2025-04-28 06:00:00,3304.55,3277.4500000000007,3318.1,3277.4500000000007,13.549999999999727,27.099999999999454,2.0,TP_HIT,3.7799999999997453,0.7215447154470883,0.7045558927738317,9.769999999999982,3313.215,-8.664999999999964,1.821034675238303,1,5.365081803684746,-0.8868986693961085,1.1081008381676676,0.6666666666666666,0.0,0.0,0.0,3310.896413356335,3311.634910677699,3306.403579647882,3302.842750369385,3302.2632404397377,5.365081803684746,0.1627058524076816,1.1081008381676676,0.0,0.6666666666666666,0,0,1,1,0300,3318.1,3308.33,XAUUSD,1
2025-04-28_1000,1000,BREAKOUT,SELL,2025-04-28 10:35:00,2025-04-28 10:55:00,3291.7,3282.24,3296.43,3282.24,4.730000000000018,9.460000000000036,2.0,TP_HIT,0.44000000000005457,0.5212765957447864,0.1224107678958051,4.289999999999964,3294.285,-2.5850000000000364,1.1935049869839416,0,3.594455026820667,-0.6025641025641162,1.004568656043131,0.3333333333333333,0.5,0.0,0.0,3293.0722000941473,3293.4927814795174,3293.4436873812956,3297.531729062913,3301.5665773455676,3.594455026820667,0.12029813915562929,1.004568656043131,0.5,0.0,0,1,0,0,1000,3296.43,3292.14,XAUUSD,1
2025-04-28_1630,1630,BREAKOUT,SELL,2025-04-28 17:05:00,2025-04-28 18:15:00,3294.79,3302.21,3302.21,3279.95,7.420000000000073,-7.420000000000073,-1.0,SL_HIT,0.9600000000000364,0.23030303030299187,0.2724735518782719,6.460000000000036,3298.98,-4.190000000000055,1.8335199428474789,1,3.523277739737904,-0.6486068111455157,1.0766012352440197,0.6666666666666666,0.0,0.0,0.0,3296.7821913030243,3295.0129609184396,3291.3311702086185,3292.4024866799655,3300.6703238398873,3.523277739737904,0.11237108354215983,1.0766012352440197,0.0,0.6666666666666666,0,0,1,0,1630,3302.21,3295.75,XAUUSD,0
2025-04-29_0300,0300,BREAKOUT,SELL,2025-04-29 03:40:00,2025-04-29 07:10:00,3333.89,3315.9499999999994,3342.86,3315.9499999999994,8.970000000000255,17.94000000000051,2.0,TP_HIT,0.8099999999999454,0.7986270022883205,0.25534831375584505,8.16000000000031,3338.7799999999997,-4.889999999999873,2.5723978274665615,1,3.172137650278116,-0.5992647058823146,0.9209800947821452,0.3333333333333333,0.0,0.0,0.0,3336.9200607014845,3338.6369040349173,3339.783097235484,3322.4437237975158,3303.938203688244,3.172137650278116,0.09691733975273216,0.9209800947821452,0.0,0.3333333333333333,0,0,1,1,0300,3342.86,3334.7,XAUUSD,1
2025-04-29_1000,1000,BREAKOUT,BUY,2025-04-29 10:30:00,2025-04-29 13:15:00,3321.21,3308.76,3308.76,3346.1099999999997,12.449999999999818,-12.449999999999818,-1.0,SL_HIT,5.760000000000218,0.7934272300469757,1.5293671490507095,6.6899999999996,3312.105,9.105000000000018,1.776296219991015,1,3.766263714749919,1.360986547085286,1.1606811118567086,0.6666666666666666,0.0,0.0,0.0,3314.550084788203,3313.539282617705,3316.621974149686,3321.1701047163424,3304.9344719767646,3.766263714749919,0.11409670353805038,1.1606811118567086,0.0,0.6666666666666666,0,0,1,1,1000,3315.45,3308.76,XAUUSD,0
2025-04-29_1630,1630,BREAKOUT,BUY,2025-04-29 16:55:00,2025-04-29 17:45:00,3312.52,3303.8,3303.8,3329.9599999999996,8.7199999999998,-8.7199999999998,-1.0,SL_HIT,0.34999999999990905,0.6333333333333482,0.08337176902385682,8.36999999999989,3307.985,4.5349999999998545,1.9937763049424393,0,4.1980637342570555,0.5418160095579347,1.2237896286075909,0.3333333333333333,0.0,0.0,0.0,3309.9541075219167,3310.3839941364713,3311.991209143432,3317.105133451908,3305.411537325192,4.1980637342570555,0.12447605616851246,1.2237896286075909,0.0,0.3333333333333333,0,0,0,1,1630,3312.17,3303.8,XAUUSD,0
2025-04-30_0300,0300,BREAKOUT,BUY,2025-04-30 04:05:00,2025-04-30 04:45:00,3321.28,3312.3,3312.3,3339.2400000000002,8.980000000000018,-8.980000000000018,-1.0,SL_HIT,2.0,0.6597444089456813,0.7218365432294618,6.980000000000018,3315.79,5.4900000000002365,2.519209535870828,1,2.7707103758589122,0.7865329512894301,1.1183741397708629,0.3333333333333333,0.0,0.0,0.0,3317.229251168662,3317.2389732120423,3318.108861955877,3317.7840644220305,3306.5899301311106,2.7707103758589122,0.08810180607067625,1.1183741397708629,0.0,0.6666666666666666,0,0,1,1,0300,3319.28,3312.3,XAUUSD,0
2025-04-30_1000,1000,BREAKOUT,SELL,2025-04-30 10:30:00,2025-04-30 11:20:00,3305.57,3311.23,3311.23,3294.2500000000005,5.6599999999998545,-5.6599999999998545,-1.0,SL_HIT,0.3599999999996726,0.6820809248554792,0.14084706820254544,5.300000000000182,3308.58,-3.0099999999997635,2.0735818374283204,0,2.555963745599403,-0.5679245283018227,1.0740371988827757,0.0,0.5,0.0,0.0,3308.1915031027115,3308.651972453501,3309.4010752738977,3313.6825765838125,3306.6258666571553,2.555963745599403,0.07641160276839794,1.0740371988827757,0.0,0.3333333333333333,0,0,0,1,1000,3311.23,3305.93,XAUUSD,0
2025-04-30_1630,1630,BREAKOUT,BUY,2025-04-30 16:50:00,2025-05-01 00:35:00,3303.38,3283.64,3283.64,3342.8600000000006,19.740000000000236,-19.740000000000236,-1.0,SL_HIT,7.820000000000164,0.8023952095808361,1.1480134156676287,11.920000000000073,3289.6,13.7800000000002,1.7499130325777406,1,6.811767086756937,1.1560402684563855,1.5219891343690781,0.3333333333333333,0.0,0.0,0.0,3289.1730893287618,3283.7634853240356,3284.157697061139,3299.039713288168,3305.3694313276987,6.811767086756937,0.20460291957843943,1.5219891343690781,0.0,0.6666666666666666,0,0,1,0,1630,3295.56,3283.64,XAUUSD,0
2025-05-01_0300,0300,BREAKOUT,SELL,2025-05-01 04:00:00,2025-05-01 04:20:00,3272.8,3247.84,3285.28,3247.84,12.480000000000018,24.960000000000036,2.0,TP_HIT,0.6399999999998727,0.46887966804958897,0.1552657370824636,11.840000000000146,3279.36,-6.559999999999945,2.8724161360261835,0,4.121965425378817,-0.5540540540540426,0.8755521247169967,0.0,0.0,0.0,0.0,3275.4281421915985,3278.0322708237577,3284.9249710443733,3296.0789833814893,3304.009294354211,4.121965425378817,0.126229586034404,0.8755521247169967,0.0,0.0,0,0,0,0,0300,3285.28,3273.44,XAUUSD,1
2025-05-01_1000,1000,BREAKOUT,SELL,2025-05-01 10:30:00,2025-05-01 13:40:00,3235.88,3221.2800000000007,3243.18,3221.2800000000007,7.299999999999727,14.599999999999454,2.0,TP_HIT,0.17000000000007276,0.539772727272557,0.04347783452771375,7.129999999999654,3239.615,-3.7349999999996726,1.8235115304850076,0,3.910038341300346,-0.5238429172510314,0.9612320774900216,0.3333333333333333,0.0,0.0,0.0,3237.0499592564224,3234.95025925038,3237.172816308573,3264.611616761524,3299.9784787369517,3.910038341300346,0.12520234520801776,0.9612320774900216,0.0,0.3333333333333333,0,0,0,0,1000,3243.18,3236.05,XAUUSD,1
2025-05-01_1630,1630,BREAKOUT,BUY,2025-05-01 16:55:00,2025-05-01 18:00:00,3230.59,3218.45,3218.45,3254.870000000001,12.140000000000327,-12.140000000000327,-1.0,SL_HIT,2.1400000000003274,0.767241379310428,0.3887199448393941,10.0,3223.45,7.140000000000327,1.8164483403707226,0,5.505248774627458,0.7140000000000327,1.2927480941645797,0.3333333333333333,0.0,0.0,0.0,3222.325517023436,3219.573464586462,3221.701710959584,3242.872530577748,3295.4998872989227,5.505248774627458,0.1791814961229376,1.2927480941645797,0.0,0.3333333333333333,0,0,0,0,1630,3228.45,3218.45,XAUUSD,0
2025-05-02_0300,0300,BREAKOUT,SELL,2025-05-02 03:30:00,2025-05-02 04:15:00,3236.67,3241.53,3241.53,3226.95,4.860000000000127,-4.860000000000127,-1.0,SL_HIT,0.009999999999763531,0.48780487804851674,0.00399955414929133,4.850000000000364,3239.105,-2.4349999999999454,1.9397837624523102,1,2.5002786876970786,-0.5020618556700542,0.7754487137737905,0.6666666666666666,0.5,0.0,0.0,3237.4508169736628,3236.3399414479018,3232.0082658560095,3231.4017636407016,3288.891349673097,2.5002786876970786,0.07608072938914347,0.7754487137737905,0.5,0.6666666666666666,0,1,1,0,0300,3241.53,3236.68,XAUUSD,0
2025-05-02_1000,1000,BREAKOUT,BUY,2025-05-02 10:20:00,2025-05-02 10:45:00,3259.68,3249.96,3249.96,3279.1199999999994,9.7199999999998,-9.7199999999998,-1.0,SL_HIT,3.8899999999998727,0.6145181476846043,1.2092487108097503,5.829999999999927,3252.875,6.804999999999836,1.8123187619591223,1,3.2168733902515463,1.1672384219553895,1.2718407477940954,0.6666666666666666,0.5,0.0,0.0,3254.642466620118,3253.7373123624234,3250.82605336304,3240.6114250821033,3286.055362393103,3.2168733902515463,0.09659630139698763,1.2718407477940954,0.0,0.6666666666666666,0,0,1,0,1000,3255.79,3249.96,XAUUSD,0
2025-05-02_1630,1630,BREAKOUT,SELL,2025-05-02 17:05:00,2025-05-02 18:50:00,3244.26,3262.94,3262.94,3206.9000000000005,18.679999999999836,-18.679999999999836,-1.0,SL_HIT,6.059999999999945,0.8276333789329374,1.0964904619693332,12.61999999999989,3256.63,-12.36999999999989,2.2834504340021438,0,5.526723861433308,-0.9801901743264657,1.545104443298619,0.0,0.0,0.0,0.0,3254.3983732847764,3257.9985951909316,3259.2921056116984,3251.0905579381774,3284.1462122016196,5.526723861433308,0.17359026343286035,1.545104443298619,0.0,0.0,0,0,0,0,1630,3262.94,3250.32,XAUUSD,0
2025-05-05_0300,0300,BREAKOUT,BUY,2025-05-05 03:20:00,2025-05-05 03:50:00,3243.3,3252.120000000001,3238.89,3252.120000000001,4.410000000000309,8.820000000000618,2.0,TP_HIT,0.7100000000000364,0.4254143646408868,0.28100246025583797,3.700000000000273,3240.74,2.5600000000004,1.4643790182346816,1,2.526668269571799,0.691891891891949,1.0089608933616723,0.6666666666666666,0.5,0.0,0.0,3241.735422185724,3240.307173110464,3238.1298340564495,3242.2940846791953,3279.8827873438513,2.526668269571799,0.0729146108139019,1.0089608933616723,0.5,0.6666666666666666,0,1,1,0,0300,3242.59,3238.89,XAUUSD,1
2025-05-05_1000,1000,BREAKOUT,BUY,2025-05-05 10:45:00,2025-05-05 12:35:00,3262.66,3274.3199999999997,3256.83,3274.3199999999997,5.829999999999927,11.659999999999854,2.0,TP_HIT,0.75,0.5196629213482971,0.23764145586831248,5.079999999999927,3259.37,3.2899999999999636,1.60962479441468,1,3.1560150027679,0.6476377952755926,1.1118322120339894,0.6666666666666666,0.5,0.0,0.0,3260.0609655821045,3259.182179074747,3258.274396014363,3251.590673854233,3278.4832403008418,3.1560150027679,0.09170391465407883,1.1118322120339894,0.0,0.6666666666666666,0,0,1,0,1000,3261.91,3256.83,XAUUSD,1
2025-05-05_1630,1630,BREAKOUT,BUY,2025-05-05 16:50:00,2025-05-05 17:10:00,3321.04,3315.84,3315.84,3331.4399999999996,5.199999999999818,-5.199999999999818,-1.0,SL_HIT,0.03999999999996362,0.33333333333325316,0.011819242217839584,5.1599999999998545,3318.42,2.619999999999891,1.5246822461026501,1,3.3843117234359497,0.5077519379844893,1.0808068578601107,1.0,0.5,0.0,0.0,3318.4357881415694,3315.8496981957746,3306.1752499065096,3276.090822925162,3279.7682903586565,3.3843117234359497,0.1000108458826937,1.0808068578601107,0.5,1.0,0,1,1,1,1630,3321.0,3315.84,XAUUSD,0
