TradeID,EntryTime,Type,EntryPrice,SL,TP,Risk,WindowType,WindowHigh,WindowLow,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Is_Consolidating,Is_Tight_Range,Consolidation_Score,Trend_Score,EMA_9_Above_21,EMA_21_Above_50,Price_Above_EMA200_1H,ExitTime,ExitPrice,P&L,R_Multiple,Status,EntryHour,EntryDayOfWeek,RangeSize,RangeSizePct,RangeCategory,TradeID_x,ReachedTP,WaitDuration_Min,BestPossibleP&L,WouldHaveWon,TradeID_y,MaxFavorable_Min30,MinAdverse_Min30,WentAgainstFirst,Duration_Minutes
186.0,2025-04-17 10:15:00,BUY,3332.35,3325.16,3346.73,7.190000000000055,1000,3330.9,3325.16,3331.833946867116,3334.536595039661,3337.399044096192,3190.3907455703384,3.088323668053925,0.0926770497713002,1.1023300239104352,0,0,0.0,0.3333333333333333,0,0,1,2025-04-17 11:05:00,3325.16,-7.190000000000055,-1.0,SL_HIT,10,3,5.7400000000002365,0.1722508139901341,Medium (0.15-0.2%),280.0,False,,9.820000000000164,True,186.0,0.830000000000382,4.269999999999982,False,
187.0,2025-04-17 17:05:00,BUY,3329.8,3322.82,3343.76,6.980000000000018,1630,3329.37,3322.82,3327.275325159031,3327.32105201426,3326.8905934594754,3199.415452975322,5.007435515606549,0.150382470887337,1.2290931870324515,0,0,0.0,0.6666666666666666,0,1,1,2025-04-17 17:20:00,3322.82,-6.980000000000018,-1.0,SL_HIT,17,3,6.549999999999727,0.1967085110216748,Medium (0.15-0.2%),281.0,False,,2.1599999999998545,True,187.0,1.7300000000000182,4.819999999999709,False,
,2025-04-21 04:00:00,BUY,3353.54,3343.45,3373.7200000000003,10.090000000000146,300,3351.6,3343.45,3348.6672846000647,3345.230277047913,3336.475342641739,3212.850193590674,4.155024957596625,0.1238996689348159,0.9552387005022324,0,1,0.5,1.0,1,1,1,2025-04-21 05:00:00,3373.7200000000003,20.18000000000029,2.0,TP_HIT,4,0,8.150000000000091,0.2430267717098973,Large (0.2-0.3%),282.0,,,,,,,,,
188.0,2025-04-21 10:20:00,BUY,3389.76,3382.53,3404.2200000000003,7.230000000000018,1000,3389.48,3382.53,3386.423021933935,3383.558105503809,3378.851917472776,3222.7702000487734,2.942910073873511,0.0868176529864506,0.9411783160536568,0,0,0.0,1.0,1,1,1,2025-04-21 11:50:00,3382.53,-7.230000000000018,-1.0,SL_HIT,10,0,6.949999999999818,0.2050292646086984,Large (0.2-0.3%),283.0,True,235.0,110.2199999999998,True,188.0,3.090000000000145,0.6399999999998727,False,
,2025-04-21 16:45:00,BUY,3409.53,3398.17,3432.2500000000005,11.360000000000127,1630,3407.26,3398.17,3404.430362097037,3401.5348381966305,3397.2568881610764,3232.976142894637,4.088046362612914,0.1199005834414982,1.1720905898029297,0,0,0.0,1.0,1,1,1,2025-04-22 02:10:00,3432.2500000000005,22.72000000000025,2.0,TP_HIT,16,0,9.090000000000146,0.2666056611908429,Large (0.2-0.3%),284.0,,,,,,,,,
189.0,2025-04-22 03:15:00,BUY,3440.82,3429.29,3463.880000000001,11.5300000000002,300,3434.52,3429.29,3433.360386571787,3430.633714092734,3426.6420944634447,3251.1561527198264,3.463542049703129,0.1006603672875398,1.3205948580713458,0,0,0.0,1.0,1,1,1,2025-04-22 04:00:00,3429.29,-11.5300000000002,-1.0,SL_HIT,3,1,5.230000000000018,0.1519986514842397,Medium (0.15-0.2%),285.0,True,160.0,59.159999999999854,True,189.0,1.6400000000003274,2.3799999999996544,False,
,2025-04-22 10:20:00,SELL,3485.72,3498.33,3460.4999999999995,12.610000000000127,1000,3498.33,3489.18,3490.339844377881,3487.0604077251846,3477.845110907941,3266.05212806636,5.9492499236310685,0.1706749229321651,1.3780684970356076,0,0,0.0,1.0,1,1,1,2025-04-22 12:35:00,3460.4999999999995,25.22000000000025,2.0,TP_HIT,10,1,9.150000000000093,0.2624995696728392,Large (0.2-0.3%),286.0,,,,,,,,,
,2025-04-22 16:45:00,SELL,3435.5,3454.89,3396.7200000000003,19.38999999999988,1630,3454.89,3441.85,3448.658585967837,3452.2470416697943,3456.326402486187,3276.8328869621373,6.444494723156733,0.1875853506958734,1.2905951616762954,0,0,0.0,0.3333333333333333,0,0,1,2025-04-22 20:20:00,3396.7200000000003,38.77999999999975,2.0,TP_HIT,16,1,13.039999999999964,0.3795662931159937,Very Large (>0.3%),287.0,,,,,,,,,
,2025-04-23 03:15:00,BUY,3346.18,3326.85,3384.84,19.329999999999927,300,3341.29,3326.85,3337.626050527137,3343.838001167728,3361.608163859322,3287.164424136348,8.250490487663964,0.2465644552195029,0.8685274181483668,0,0,0.0,0.3333333333333333,0,0,1,2025-04-23 05:40:00,3384.84,38.659999999999854,2.0,TP_HIT,3,2,14.440000000000056,0.4315368569533036,Very Large (>0.3%),288.0,,,,,,,,,
190.0,2025-04-23 10:15:00,BUY,3322.14,3308.12,3350.18,14.019999999999982,1000,3321.01,3308.12,3321.590238333378,3329.508286527049,3339.6307580018142,3290.962100853568,7.694157632808674,0.2316024500113985,1.438160883520517,0,0,0.0,0.3333333333333333,0,0,1,2025-04-23 10:50:00,3308.12,-14.019999999999982,-1.0,SL_HIT,10,2,12.890000000000327,0.3880029137844981,Very Large (>0.3%),289.0,True,1105.0,45.0300000000002,True,190.0,1.0099999999997635,3.2400000000002365,False,
,2025-04-23 16:45:00,SELL,3317.82,3329.0,3295.4600000000005,11.179999999999836,1630,3329.0,3318.66,3323.078330254958,3325.5733890894767,3326.5545606506457,3292.6853863593155,5.697018219987333,0.1717096834664729,1.0517488843902096,0,0,0.0,0.3333333333333333,0,0,1,2025-04-23 17:30:00,3295.4600000000005,22.35999999999968,2.0,TP_HIT,16,2,10.340000000000146,0.3116504210596158,Very Large (>0.3%),290.0,,,,,,,,,
,2025-04-24 03:30:00,BUY,3312.99,3308.26,3322.449999999999,4.729999999999563,300,3311.7,3308.26,3310.800763422028,3307.403806998901,3300.8166568728266,3292.568112967924,2.916534995449792,0.0880333171983553,0.7281058665123749,0,0,0.0,1.0,1,1,1,2025-04-24 04:15:00,3322.449999999999,9.459999999999129,2.0,TP_HIT,3,3,3.4399999999996,0.1038336970531031,Small (0.1-0.15%),291.0,,,,,,,,,
191.0,2025-04-24 10:15:00,SELL,3318.15,3327.89,3298.6700000000005,9.739999999999782,1000,3327.89,3319.04,3324.719397568176,3326.719327129053,3329.1524712776377,3295.314580202129,5.394439363887133,0.162573704138967,1.3481389146527416,0,1,0.5,0.3333333333333333,0,0,1,2025-04-24 10:50:00,3327.89,-9.739999999999782,-1.0,SL_HIT,10,3,8.849999999999909,0.2667148863071262,Large (0.2-0.3%),292.0,True,1380.0,30.93000000000029,True,191.0,10.440000000000056,1.2899999999999636,False,
,2025-04-24 16:55:00,SELL,3335.87,3344.38,3318.8499999999995,8.510000000000218,1630,3344.38,3335.91,3338.593470635618,3337.900639325544,3335.8998943088645,3297.6087169221555,4.207533835838782,0.1261300301222404,1.1360366440801168,0,1,0.5,1.0,1,1,1,2025-04-24 17:40:00,3318.8499999999995,17.020000000000437,2.0,TP_HIT,16,3,8.470000000000255,0.2539067769427542,Large (0.2-0.3%),293.0,,,,,,,,,
,2025-04-25 03:20:00,SELL,3352.79,3368.13,3322.11,15.340000000000146,300,3368.13,3358.12,3359.61852796904,3356.7368247775867,3349.0893674257054,3301.5129951706645,5.375452667201292,0.1603277469570504,0.957531674374444,0,0,0.0,1.0,1,1,1,2025-04-25 08:00:00,3322.11,30.68000000000029,2.0,TP_HIT,3,4,10.010000000000218,0.2985573209178093,Large (0.2-0.3%),294.0,,,,,,,,,
192.0,2025-04-25 10:25:00,BUY,3297.81,3287.58,3318.27,10.230000000000018,1000,3297.52,3287.58,3297.94007605335,3306.567407302411,3320.812390524195,3303.30736170821,6.874175661093931,0.2084466861673028,1.2647900938058725,0,0,0.0,0.0,0,0,0,2025-04-25 17:00:00,3287.58,-10.230000000000018,-1.0,SL_HIT,10,4,9.940000000000056,0.3014121492748234,Very Large (>0.3%),295.0,True,475.0,21.36999999999989,True,192.0,1.5,2.5,False,
193.0,2025-04-25 17:05:00,SELL,3283.54,3298.56,3253.5,15.019999999999982,1630,3298.56,3291.98,3291.092934234048,3293.7690496495406,3297.410362800675,3302.765115518891,6.19915770699875,0.1887949501756869,1.406682274623828,0,0,0.0,0.0,0,0,0,2025-04-25 23:30:00,3298.56,-15.019999999999982,-1.0,SL_HIT,17,4,6.579999999999927,0.2003934777709401,Large (0.2-0.3%),296.0,False,,-11.170000000000073,False,193.0,3.150000000000091,1.849999999999909,False,
,2025-04-28 03:15:00,SELL,3304.55,3318.1,3277.4500000000007,13.549999999999727,300,3318.1,3308.33,3310.896413356335,3311.634910677699,3306.403579647882,3302.2632404397377,5.365081803684746,0.1623543842182671,1.1081008381676676,0,0,0.0,0.6666666666666666,0,1,1,2025-04-28 06:00:00,3277.4500000000007,27.09999999999945,2.0,TP_HIT,3,0,9.769999999999982,0.2956529633384268,Large (0.2-0.3%),297.0,,,,,,,,,
,2025-04-28 10:30:00,SELL,3291.7,3296.43,3282.24,4.730000000000018,1000,3296.43,3292.14,3293.072200094148,3293.4927814795174,3293.443687381296,3301.566577345568,3.594455026820667,0.1091975279284463,1.004568656043131,0,1,0.5,0.3333333333333333,0,1,0,2025-04-28 10:55:00,3282.24,9.460000000000036,2.0,TP_HIT,10,0,4.289999999999964,0.1303277941489189,Small (0.1-0.15%),298.0,,,,,,,,,
194.0,2025-04-28 17:00:00,SELL,3294.79,3302.21,3279.95,7.420000000000073,1630,3302.21,3295.75,3296.7821913030243,3295.01296091844,3291.3311702086185,3300.670323839888,3.523277739737904,0.1069348195101327,1.0766012352440195,0,0,0.0,0.6666666666666666,1,1,0,2025-04-28 18:15:00,3302.21,-7.420000000000073,-1.0,SL_HIT,17,0,6.460000000000036,0.1960671241566241,Medium (0.15-0.2%),299.0,False,,-4.170000000000073,False,194.0,1.5199999999999818,3.890000000000328,False,
,2025-04-29 03:35:00,SELL,3333.89,3342.86,3315.95,8.970000000000255,300,3342.86,3334.7,3336.9200607014845,3338.6369040349173,3339.783097235484,3303.938203688244,3.172137650278116,0.0951482397523048,0.9209800947821452,0,0,0.0,0.3333333333333333,0,0,1,2025-04-29 07:10:00,3315.95,17.94000000000051,2.0,TP_HIT,3,1,8.16000000000031,0.2447591252260965,Large (0.2-0.3%),300.0,,,,,,,,,
195.0,2025-04-29 10:25:00,BUY,3321.21,3308.76,3346.11,12.449999999999818,1000,3315.45,3308.76,3314.550084788203,3313.539282617705,3316.621974149686,3304.9344719767646,3.766263714749919,0.1134003485100285,1.1606811118567086,0,0,0.0,0.6666666666666666,1,0,1,2025-04-29 13:15:00,3308.76,-12.449999999999818,-1.0,SL_HIT,10,1,6.6899999999996,0.2014326104040274,Large (0.2-0.3%),301.0,False,,8.7199999999998,True,195.0,2.1700000000000728,1.650000000000091,False,
196.0,2025-04-29 16:50:00,BUY,3312.52,3303.8,3329.96,8.7199999999998,1630,3312.17,3303.8,3309.9541075219167,3310.383994136472,3311.991209143432,3305.411537325192,4.198063734257056,0.126733234342949,1.2237896286075909,0,0,0.0,0.3333333333333333,0,0,1,2025-04-29 17:45:00,3303.8,-8.7199999999998,-1.0,SL_HIT,16,1,8.36999999999989,0.2526777196816892,Large (0.2-0.3%),302.0,False,,17.409999999999854,True,196.0,6.510000000000218,3.0099999999997635,False,
197.0,2025-04-30 04:00:00,BUY,3321.28,3312.3,3339.24,8.980000000000018,300,3319.28,3312.3,3317.229251168662,3317.2389732120423,3318.108861955877,3306.5899301311106,2.770710375858912,0.0834229687306975,1.1183741397708629,0,0,0.0,0.3333333333333333,0,0,1,2025-04-30 04:45:00,3312.3,-8.980000000000018,-1.0,SL_HIT,4,2,6.980000000000018,0.2101599383370272,Large (0.2-0.3%),303.0,False,,1.389999999999873,True,197.0,0.4299999999998363,3.5100000000002183,False,
198.0,2025-04-30 10:25:00,SELL,3305.57,3311.23,3294.2500000000005,5.659999999999855,1000,3311.23,3305.93,3308.1915031027115,3308.651972453501,3309.4010752738977,3306.625866657156,2.555963745599403,0.0773229350943832,1.0740371988827755,0,1,0.5,0.0,0,0,0,2025-04-30 11:20:00,3311.23,-5.659999999999855,-1.0,SL_HIT,10,2,5.300000000000182,0.1603354338283618,Medium (0.15-0.2%),304.0,True,50.0,84.33000000000038,True,198.0,2.9299999999998363,4.139999999999873,False,
199.0,2025-04-30 16:45:00,BUY,3303.38,3283.64,3342.8600000000006,19.74000000000024,1630,3295.56,3283.64,3289.1730893287618,3283.763485324036,3284.157697061139,3305.3694313276987,6.811767086756937,0.2062059795348078,1.521989134369078,0,0,0.0,0.3333333333333333,1,0,0,2025-05-01 00:35:00,3283.64,-19.74000000000024,-1.0,SL_HIT,16,2,11.920000000000073,0.3608425309834192,Very Large (>0.3%),305.0,False,,-12.41000000000031,False,199.0,0.8099999999999454,3.2400000000002365,False,
,2025-05-01 03:55:00,SELL,3272.8,3285.28,3247.84,12.480000000000018,300,3285.28,3273.44,3275.4281421915985,3278.0322708237577,3284.9249710443733,3304.586372689429,4.121965425378817,0.1259461447500249,0.8755521247169967,0,0,0.0,0.0,0,0,0,2025-05-01 04:20:00,3247.84,24.96000000000004,2.0,TP_HIT,3,3,11.840000000000146,0.361769738450261,Very Large (>0.3%),306.0,,,,,,,,,
,2025-05-01 10:25:00,SELL,3235.88,3243.18,3221.2800000000007,7.299999999999727,1000,3243.18,3236.05,3237.0499592564224,3234.95025925038,3237.172816308573,3299.978478736952,3.910038341300346,0.1208338486377846,0.9612320774900216,0,0,0.0,0.3333333333333333,1,0,0,2025-05-01 13:40:00,3221.2800000000007,14.599999999999454,2.0,TP_HIT,10,3,7.129999999999654,0.2203419162638804,Large (0.2-0.3%),307.0,,,,,,,,,
200.0,2025-05-01 16:50:00,BUY,3230.59,3218.45,3254.870000000001,12.140000000000327,1630,3228.45,3218.45,3222.325517023436,3219.573464586462,3221.701710959584,3295.4998872989227,5.505248774627458,0.1704100110081272,1.2927480941645797,0,0,0.0,0.3333333333333333,1,0,0,2025-05-01 18:00:00,3218.45,-12.140000000000327,-1.0,SL_HIT,16,3,10.0,0.3095409816782692,Very Large (>0.3%),308.0,True,810.0,38.690000000000055,True,200.0,3.090000000000145,0.5199999999999818,False,
201.0,2025-05-02 03:25:00,SELL,3236.67,3241.53,3226.95,4.860000000000127,300,3241.53,3236.68,3237.4508169736628,3236.3399414479018,3232.008265856009,3288.891349673097,2.5002786876970786,0.07724848958025,0.7754487137737905,0,1,0.5,0.6666666666666666,1,1,0,2025-05-02 04:15:00,3241.53,-4.860000000000127,-1.0,SL_HIT,3,4,4.850000000000364,0.1498453657617354,Small (0.1-0.15%),309.0,True,945.0,13.889999999999873,True,201.0,1.25,4.659999999999855,False,
202.0,2025-05-02 10:15:00,BUY,3259.68,3249.96,3279.1199999999994,9.7199999999998,1000,3255.79,3249.96,3254.642466620118,3253.7373123624234,3250.82605336304,3286.055362393103,3.2168733902515463,0.0986867849068481,1.2718407477940954,0,1,0.5,0.6666666666666666,1,1,0,2025-05-02 10:45:00,3249.96,-9.7199999999998,-1.0,SL_HIT,10,4,5.829999999999927,0.1788519118441051,Medium (0.15-0.2%),310.0,False,,9.600000000000364,True,202.0,3.019999999999982,8.009999999999764,False,
203.0,2025-05-02 17:00:00,SELL,3244.26,3262.94,3206.9000000000005,18.67999999999984,1630,3262.94,3250.32,3254.3983732847764,3257.998595190932,3259.2921056116984,3284.14621220162,5.526723861433308,0.1703539131091006,1.545104443298619,0,0,0.0,0.0,0,0,0,2025-05-02 18:50:00,3262.94,-18.67999999999984,-1.0,SL_HIT,17,4,12.61999999999989,0.3889947168229393,Very Large (>0.3%),311.0,False,,21.480000000000015,True,203.0,0.8800000000001091,2.2399999999997817,False,
,2025-05-05 03:15:00,BUY,3243.3,3238.89,3252.120000000001,4.410000000000309,300,3242.59,3238.89,3241.735422185724,3240.307173110464,3238.129834056449,3279.882787343852,2.526668269571799,0.0779042416542348,1.0089608933616725,0,1,0.5,0.6666666666666666,1,1,0,2025-05-05 03:50:00,3252.120000000001,8.820000000000618,2.0,TP_HIT,3,0,3.700000000000273,0.1140813369099458,Small (0.1-0.15%),312.0,,,,,,,,,
,2025-05-05 10:40:00,BUY,3262.66,3256.83,3274.32,5.829999999999927,1000,3261.91,3256.83,3260.0609655821045,3259.182179074747,3258.274396014363,3278.4832403008418,3.1560150027679,0.0967313481260045,1.1118322120339894,0,1,0.5,0.6666666666666666,1,1,0,2025-05-05 12:35:00,3274.32,11.659999999999854,2.0,TP_HIT,10,0,5.079999999999927,0.1557011763407749,Medium (0.15-0.2%),313.0,,,,,,,,,
204.0,2025-05-05 16:45:00,BUY,3321.04,3315.84,3331.44,5.199999999999818,1630,3321.0,3315.84,3318.435788141569,3315.849698195774,3306.1752499065096,3279.7682903586565,3.3843117234359497,0.1019051779995407,1.0808068578601109,0,1,0.5,1.0,1,1,1,2025-05-05 17:10:00,3315.84,-5.199999999999818,-1.0,SL_HIT,16,0,5.159999999999855,0.1553730156818302,Medium (0.15-0.2%),314.0,True,375.0,75.59999999999991,True,204.0,1.6099999999996726,1.7600000000002185,False,
205.0,2025-05-06 04:15:00,SELL,3328.81,3334.93,3316.57,6.119999999999891,300,3334.93,3329.43,3332.304947725063,3332.187444721107,3329.8987727555063,3284.242371955476,2.4598995335153155,0.0738972645935128,1.0181204292364308,0,1,0.5,1.0,1,1,1,2025-05-06 05:00:00,3334.93,-6.119999999999891,-1.0,SL_HIT,4,1,5.5,0.1652242092519549,Medium (0.15-0.2%),315.0,False,,-0.7800000000002001,False,205.0,0.6799999999998363,7.260000000000218,False,
,2025-05-06 10:15:00,BUY,3366.54,3358.78,3382.0599999999995,7.7599999999997635,1000,3364.68,3358.78,3360.8415891316663,3359.9289934820745,3358.638448224572,3288.925328120192,4.567180842866248,0.1356639411047024,1.141927125302257,0,1,0.5,1.0,1,1,1,2025-05-06 12:20:00,3382.0599999999995,15.519999999999529,2.0,TP_HIT,10,1,5.899999999999636,0.1752541184717733,Medium (0.15-0.2%),316.0,,,,,,,,,
,2025-05-06 17:10:00,BUY,3394.45,3375.27,3432.8099999999995,19.17999999999984,1630,3392.27,3375.27,3388.7994725145177,3384.8752720708967,3380.832396175243,3295.2546122850936,4.338606499282691,0.1278147122297483,1.1701637113311747,0,0,0.0,1.0,1,1,1,2025-05-07 00:50:00,3432.8099999999995,38.35999999999967,2.0,TP_HIT,17,1,17.0,0.5008175109369707,Very Large (>0.3%),317.0,,,,,,,,,
206.0,2025-05-07 03:45:00,BUY,3395.4,3377.23,3431.74,18.17000000000008,300,3395.36,3377.23,3393.127332785023,3397.217613711582,3403.8927179654856,3304.8155142063147,6.10113313264059,0.179688199700789,0.657690082062367,1,0,0.5,0.3333333333333333,0,0,1,2025-05-07 04:35:00,3377.23,-18.17000000000008,-1.0,SL_HIT,3,2,18.13000000000011,0.5339577074866028,Very Large (>0.3%),318.0,False,,2.6900000000000546,True,206.0,0.5099999999997635,3.9099999999998554,False,
207.0,2025-05-07 11:10:00,BUY,3395.92,3388.13,3411.5,7.789999999999964,1000,3395.79,3388.13,3392.1313241882103,3390.179740458878,3387.697376286259,3310.9001922478137,3.6589846485126034,0.1077464913340892,1.0345229834133949,0,1,0.5,1.0,1,1,1,2025-05-07 11:30:00,3388.13,-7.789999999999964,-1.0,SL_HIT,11,2,7.6599999999998545,0.2255647954015363,Large (0.2-0.3%),319.0,True,1110.0,18.860000000000127,True,207.0,5.630000000000109,1.900000000000091,False,
208.0,2025-05-07 17:20:00,SELL,3385.67,3391.68,3373.6500000000005,6.009999999999764,1630,3391.68,3386.01,3388.321937906938,3388.224858660089,3387.103590717779,3315.283933096726,4.119837543762635,0.1216845570821325,1.089922214550016,0,1,0.5,1.0,1,1,1,2025-05-07 17:35:00,3391.68,-6.009999999999764,-1.0,SL_HIT,17,2,5.669999999999618,0.1674705449733617,Medium (0.15-0.2%),320.0,True,335.0,65.34999999999991,True,208.0,1.0599999999999454,2.380000000000109,False,
,2025-05-08 03:15:00,BUY,3372.68,3369.67,3378.7,3.0099999999997635,300,3372.26,3369.67,3370.773528996685,3370.5632496315834,3373.482882615459,3320.7603844189503,2.157546979449972,0.0639712922497827,0.6809437551715188,1,1,1.0,0.6666666666666666,1,0,1,2025-05-08 04:10:00,3378.7,6.019999999999527,2.0,TP_HIT,3,3,2.590000000000145,0.0767935291815454,Very Small (<0.1%),321.0,,,,,,,,,
209.0,2025-05-08 10:15:00,SELL,3342.26,3361.85,3303.080000000001,19.58999999999969,1000,3361.85,3342.97,3357.383608530084,3368.9412924364115,3380.1195257189097,3324.69899888218,8.65255124333801,0.2588832479620978,1.7896529236466208,0,0,0.0,0.3333333333333333,0,0,1,2025-05-08 17:10:00,3361.85,-19.58999999999969,-1.0,SL_HIT,10,3,18.88000000000011,0.5648872319927267,Very Large (>0.3%),322.0,True,235.0,67.40000000000009,True,209.0,3.5100000000002183,0.4800000000000182,False,
210.0,2025-05-08 17:15:00,BUY,3362.54,3349.57,3388.48,12.9699999999998,1630,3358.56,3349.57,3357.727315244721,3352.9085818369663,3348.910587841045,3326.0600482618383,4.328153226374062,0.1287167803616927,1.2554695568066585,0,0,0.0,1.0,1,1,1,2025-05-08 19:25:00,3349.57,-12.9699999999998,-1.0,SL_HIT,17,3,8.989999999999782,0.267357414335585,Large (0.2-0.3%),323.0,False,,-9.449999999999818,False,210.0,2.9600000000000364,3.720000000000255,False,
,2025-05-09 03:15:00,SELL,3315.47,3324.02,3298.3699999999994,8.550000000000182,300,3324.02,3315.63,3317.9112688010414,3315.456195984438,3313.6518558416687,3325.39349102305,3.517496859803173,0.106093460649717,1.096177455369952,0,0,0.0,0.6666666666666666,1,1,0,2025-05-09 05:25:00,3298.3699999999994,17.100000000000364,2.0,TP_HIT,3,4,8.389999999999873,0.2530561277888165,Large (0.2-0.3%),324.0,,,,,,,,,
211.0,2025-05-09 10:20:00,SELL,3318.4,3324.58,3306.0400000000004,6.179999999999836,1000,3324.58,3318.6,3319.76928618903,3318.8523256227504,3314.814493159197,3324.663358357109,4.324755297908929,0.130326521754729,1.0983225511620476,0,1,0.5,0.6666666666666666,1,1,0,2025-05-09 10:55:00,3324.58,-6.179999999999836,-1.0,SL_HIT,10,4,5.980000000000018,0.1802073288331731,Medium (0.15-0.2%),325.0,False,,-1.900000000000091,False,211.0,2.410000000000309,0.8699999999998909,False,
212.0,2025-05-09 17:15:00,BUY,3334.55,3329.09,3345.4700000000003,5.460000000000036,1630,3334.04,3329.09,3332.522873439626,3331.815812466059,3329.507509413468,3324.9431250742537,3.472840776375598,0.1041472095597786,0.9690846030940438,0,1,0.5,1.0,1,1,1,2025-05-09 18:00:00,3329.09,-5.460000000000036,-1.0,SL_HIT,17,4,4.949999999999818,0.1484458172766885,Small (0.1-0.15%),326.0,True,95.0,12.980000000000018,True,212.0,1.360000000000127,6.690000000000055,False,
213.0,2025-05-12 03:15:00,BUY,3278.3,3265.95,3303.000000000001,12.350000000000364,300,3276.76,3265.95,3276.33740053763,3287.304357566365,3306.0156738803566,3324.487025444745,6.4793394067151695,0.1976432726326196,0.9494547866578442,0,0,0.0,0.0,0,0,0,2025-05-12 05:10:00,3265.95,-12.350000000000364,-1.0,SL_HIT,3,0,10.8100000000004,0.3297440746728609,Very Large (>0.3%),327.0,False,,6.389999999999873,True,213.0,5.539999999999964,4.019999999999982,False,
214.0,2025-05-12 10:15:00,BUY,3280.69,3276.06,3289.9500000000003,4.630000000000109,1000,3280.05,3276.06,3277.386633044214,3276.927123389118,3277.9641529687424,3321.276625321261,3.182418052373416,0.0970045341794993,1.1417659176356345,0,0,0.0,0.3333333333333333,1,0,0,2025-05-12 10:20:00,3276.06,-4.630000000000109,-1.0,SL_HIT,10,0,3.990000000000237,0.1216207566091351,Small (0.1-0.15%),328.0,False,,0.2699999999999818,True,214.0,0.2699999999999818,1.6000000000003638,False,
215.0,2025-05-12 16:55:00,BUY,3233.7,3224.3,3252.499999999999,9.399999999999636,1630,3231.91,3224.3,3229.123695297804,3225.924018074082,3226.905422708825,3315.529587034845,4.646213050193756,0.1436810171071453,0.9915514791716282,0,0,0.0,0.3333333333333333,1,0,0,2025-05-12 20:55:00,3224.3,-9.399999999999636,-1.0,SL_HIT,16,0,7.609999999999673,0.2353341373658556,Large (0.2-0.3%),329.0,True,715.0,31.730000000000015,True,215.0,8.289999999999964,1.900000000000091,False,
216.0,2025-05-13 03:30:00,BUY,3237.49,3233.51,3245.449999999999,3.979999999999563,300,3237.15,3233.51,3235.5772912161137,3235.1710435345103,3233.9156660060594,3307.71683084738,2.2607523157288933,0.069830403050786,0.9361209166945914,0,0,0.0,0.6666666666666666,1,1,0,2025-05-13 05:25:00,3233.51,-3.979999999999563,-1.0,SL_HIT,3,1,3.6399999999998727,0.1124327797151457,Small (0.1-0.15%),330.0,True,195.0,27.94000000000005,True,216.0,3.649999999999636,4.860000000000127,False,
217.0,2025-05-13 10:45:00,BUY,3263.62,3247.37,3296.12,16.25,1000,3258.23,3247.37,3256.2820997090544,3253.5478507168887,3247.550270855455,3303.359289738417,4.125637596140681,0.1264129278574307,1.1892363334161402,0,0,0.0,0.6666666666666666,1,1,0,2025-05-13 16:00:00,3247.37,-16.25,-1.0,SL_HIT,10,1,10.860000000000127,0.3327593285983088,Very Large (>0.3%),331.0,False,,-5.799999999999727,False,217.0,0.1700000000000727,4.700000000000273,False,
218.0,2025-05-13 17:35:00,SELL,3237.32,3247.8,3216.36,10.480000000000018,1630,3247.8,3238.21,3241.717688123761,3243.972120910128,3247.5497599067,3299.639132654983,4.729125917387467,0.1460815093159609,1.09322669148554,0,0,0.0,0.0,0,0,0,2025-05-13 18:40:00,3247.8,-10.480000000000018,-1.0,SL_HIT,17,1,9.590000000000146,0.2962326862960765,Large (0.2-0.3%),332.0,True,1280.0,62.28999999999997,True,218.0,3.690000000000055,1.699999999999818,False,
,2025-05-14 03:35:00,SELL,3252.34,3257.05,3242.92,4.710000000000036,300,3257.05,3254.27,3254.052482607908,3253.2188255032524,3251.6000375048443,3295.3787273002886,1.6107543363361263,0.0495260131577918,0.9151595779533056,0,0,0.0,0.6666666666666666,1,1,0,2025-05-14 04:20:00,3242.92,9.420000000000073,2.0,TP_HIT,3,2,2.7800000000002,0.0854769181573943,Very Small (<0.1%),333.0,,,,,,,,,
219.0,2025-05-14 10:25:00,SELL,3230.84,3236.73,3219.0600000000004,5.889999999999873,1000,3236.73,3232.57,3232.185335183032,3230.609015246853,3231.848668194098,3291.1418825432647,3.043411057344777,0.0941987550403231,1.0128676335630225,0,0,0.0,0.3333333333333333,1,0,0,2025-05-14 11:35:00,3236.73,-5.889999999999873,-1.0,SL_HIT,10,2,4.159999999999855,0.128759084324815,Small (0.1-0.15%),334.0,True,265.0,110.05999999999996,True,219.0,7.869999999999891,2.6700000000000728,False,
,2025-05-14 16:45:00,SELL,3194.72,3216.55,3151.059999999999,21.830000000000386,1630,3216.55,3200.02,3208.278461675053,3217.507330976569,3225.1010517301684,3287.213363860843,6.891640640888325,0.2157197075452097,1.7985627480649748,0,0,0.0,0.0,0,0,0,2025-05-15 06:45:00,3151.059999999999,43.66000000000077,2.0,TP_HIT,16,2,16.5300000000002,0.5174162367907109,Very Large (>0.3%),335.0,,,,,,,,,
