WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Mode
2025-06-05_1630,1630,REVERSAL,BUY,2025-06-05 19:00:00,2025-06-05 19:45:00,3344.04,3352.8999999999996,3339.61,3352.8999999999996,4.429999999999836,8.859999999999673,2.0,TP_HIT,0.0,0.4671755725190951,0.0,10.409999999999854,3383.065,-39.02500000000009,1.600525172197169,0,6.5041151372266235,3351.136930910359,3360.2916440859367,3370.968606126894,3375.653834150774,3335.766943634697,6.8221500712908565,0.20394945534827463,1.031758310866066,0.0,0.3333333333333333,0,0,0,1,1630,3388.27,3377.86,reversal_only
2025-06-06_0300,0300,REVERSAL,BUY,2025-06-06 03:55:00,2025-06-06 04:00:00,3358.9825,3357.74,3357.74,3361.4675000000007,1.242500000000291,-1.242500000000291,-1.0,SL_HIT,0.0,0.06463878326999814,0.0,2.480000000000018,3362.7799999999997,-3.7974999999996726,1.4002916925650633,0,1.7710595679226935,3360.683139158561,3360.7185114900717,3359.4973989116233,3364.20388381882,3337.19619734127,2.137492702437422,0.06362759504543761,1.22206611296043,0.5,0.6666666666666666,0,1,0,1,0300,3364.02,3361.54,reversal_only
2025-06-06_1000,1000,REVERSAL,BUY,2025-06-06 11:00:00,2025-06-06 11:40:00,3358.725,3365.9549999999995,3355.11,3365.9549999999995,3.6149999999997817,7.229999999999563,2.0,TP_HIT,0.0,0.731234866828144,0.0,5.329999999999927,3359.475,-0.75,1.8491190826691524,0,2.882453623433608,3358.9572692201496,3360.458645562622,3362.968211871639,3364.557701584264,3339.3582280044366,3.080708329091463,0.09168856653754238,1.0423560228071653,0.0,0.3333333333333333,0,0,0,1,1000,3362.14,3356.81,reversal_only
2025-06-09_1000,1000,REVERSAL,SELL,2025-06-09 10:30:00,2025-06-09 11:50:00,3325.8925,3321.5374999999995,3328.07,3321.5374999999995,2.1775000000002365,4.355000000000473,2.0,TP_HIT,0.0,0.8082788671024589,0.0,3.8299999999999272,3323.485,2.4074999999998,1.4673009466109361,1,2.610234804827312,3323.8611553075802,3320.8659372494567,3316.4614175815886,3320.656416235341,3336.1709000445135,2.590887475625859,0.07793549138568942,1.139558268863139,0.0,0.6666666666666666,0,0,1,0,1000,3325.4,3321.57,reversal_only
2025-06-09_1630,1630,REVERSAL,SELL,2025-06-09 17:20:00,2025-06-09 17:35:00,3323.8025,3317.847499999999,3326.78,3317.847499999999,2.9775000000004184,5.955000000000837,2.0,TP_HIT,0.0,0.6603773584905434,0.0,6.970000000000255,3314.395,9.4074999999998,1.845874407721494,1,3.775988209622488,3321.213872087903,3319.205032648557,3318.3368314015374,3319.610958512083,3334.9874470670543,3.743795893034853,0.11266652300806082,1.1129472997010508,0.0,0.6666666666666666,0,0,1,0,1630,3317.88,3310.91,reversal_only
2025-06-10_1000,1000,REVERSAL,SELL,2025-06-10 10:40:00,2025-06-10 11:10:00,3330.2124999999996,3332.15,3332.15,3326.3374999999987,1.9375000000004547,-1.9375000000004547,-1.0,SL_HIT,0.0,0.7875894988068012,0.0,4.059999999999945,3327.45,2.762499999999818,1.2879676410310783,1,3.152253108431921,3328.2618158921364,3325.4165372843936,3320.1488610912543,3319.3902605813914,3333.0677166495375,3.257114557000025,0.09784209907027816,1.062080884839868,0.0,0.6666666666666666,0,0,1,0,1000,3329.48,3325.42,reversal_only
2025-06-12_1000,1000,REVERSAL,BUY,2025-06-12 10:50:00,2025-06-12 11:00:00,3342.7725,3347.5175,3340.4,3347.5175,2.3724999999999454,4.744999999999891,2.0,TP_HIT,0.0,0.5130111524164738,0.0,4.7599999999997635,3372.8199999999997,-30.047499999999673,2.0546699949724005,1,2.316673729429578,3354.8775373992594,3362.8255117592216,3367.5737799527687,3359.8785140449972,3336.7342469361115,5.832415818883539,0.17442999727498099,1.8608723050155807,0.0,0.3333333333333333,0,0,0,1,1000,3375.2,3370.44,reversal_only
2025-06-12_1630,1630,REVERSAL,BUY,2025-06-12 18:20:00,2025-06-13 02:55:00,3383.6575,3395.1924999999997,3377.89,3395.1924999999997,5.767499999999927,11.534999999999854,2.0,TP_HIT,0.0,0.6831683168317434,0.0,17.98999999999978,3389.745,-6.087500000000091,4.325684545950611,1,4.158879319306976,3384.9351487355016,3385.9766923242455,3383.992995250967,3371.4415421044882,3340.018076366578,4.648758244279482,0.13724162880775967,0.9170069161177214,0.0,0.6666666666666666,0,0,1,1,1630,3398.74,3380.75,reversal_only
2025-06-13_1630,1630,REVERSAL,BUY,2025-06-13 17:25:00,2025-06-13 17:55:00,3432.1025,3426.2,3426.2,3443.9075000000003,5.9025000000001455,-5.9025000000001455,-1.0,SL_HIT,0.0,0.9763912310286886,0.0,7.180000000000291,3443.21,-11.107500000000073,1.532932997508647,1,4.683831590597482,3434.1700955184497,3434.238903450708,3430.377046929216,3417.759075031227,3354.6445348043258,5.51093564908421,0.16038531483979357,1.2253712408327955,0.0,0.6666666666666666,0,0,1,1,1630,3446.8,3439.62,reversal_only
2025-06-16_0300,0300,REVERSAL,BUY,2025-06-16 04:00:00,2025-06-16 04:10:00,3436.7525,3441.3175000000006,3434.47,3441.3175000000006,2.2825000000002547,4.565000000000509,2.0,TP_HIT,0.0,0.7408759124087467,0.0,8.519999999999982,3441.5200000000004,-4.767500000000382,2.0155072386235666,1,4.2272237165560735,3440.3190812189314,3442.4255769035944,3441.5091745727505,3431.308802701166,3362.9377837783127,4.350817927488576,0.12652912756358203,1.12884949678142,0.0,0.6666666666666666,0,0,1,1,0300,3445.78,3437.26,reversal_only
