WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Mode,RSI_14,RSI_21,StochK_14,StochD_14,ATR14,CandleBody,CandleRange,BodyPct,UpperWickPct,LowerWickPct,CandleLabel,RSI_Diff,WinFlag
2025-10-13_1630,1630,BREAKOUT,BUY,2025-10-13 16:55:00,2025-10-14 08:35:00,24711.6,24551.48,24551.48,25031.84,160.11999999999898,-160.11999999999898,-1.0,SL_HIT,44.61999999999898,0.8467594287806822,0.9160409818468244,115.5,24609.23,102.36999999999898,2.3711952802176293,1,48.70961112464738,24656.400047925603,24649.700233390337,24651.233569345663,24669.53615531921,24835.893647856366,48.70961112464738,0.1971123323647493,1.5067613656614378,0.0,0.3333333333333333,0,0,1,0,1630,24666.98,24551.48,baseline_breakout,61.08369359767958,58.02931773926006,97.56275895686082,76.68141347944707,48.70961112464738,46.25,54.61999999999898,0.8467594287806822,0.0732332478945455,0.0800073233247723,marubozu,3.054375858419519,0
2025-10-14_1000,1000,BREAKOUT,BUY,2025-10-14 10:15:00,2025-10-14 10:35:00,24532.48,24452.6,24452.6,24692.24,79.88000000000102,-79.88000000000102,-1.0,SL_HIT,9.13000000000102,0.6607253886010573,0.258722652966347,70.75,24487.975,44.50500000000102,2.004888028189158,0,35.28875378836112,24511.667392165837,24533.625054625478,24595.320491084225,24683.04227862399,24813.243715740115,35.28875378836112,0.1438450323341183,1.1105258432893497,0.5,0.0,0,1,0,0,1000,24523.35,24452.6,baseline_breakout,46.72569730314089,43.03524588670502,66.70563674321588,42.62491301322212,35.28875378836112,31.88000000000102,48.25,0.6607253886010573,0.32642487046632124,0.012849740932621376,bullish_full,3.69045141643587,0
2025-10-14_1630,1630,BREAKOUT,BUY,2025-10-14 17:20:00,2025-10-17 11:05:00,24516.23,24254.23,24254.23,25040.23,262.0,-262.0,-1.0,SL_HIT,52.88000000000102,0.846713246827323,0.9860947966457536,209.11999999999895,24358.79,157.4399999999987,3.8996245059484687,0,53.62567592879989,24434.635545885503,24424.62706707734,24436.59278237422,24545.542219660183,24789.115010437898,53.62567592879989,0.2187354088650657,1.335212848715221,0.0,0.3333333333333333,0,0,0,0,1630,24463.35,24254.23,baseline_breakout,62.15160045292266,58.3149133934321,97.73040888953447,92.5137725570331,53.62567592879989,59.38000000000102,70.13000000000102,0.846713246827323,0.0891202053329518,0.0641665478397253,marubozu,3.8366870594905578,0
2025-10-17_1000,1000,BREAKOUT,SELL,2025-10-17 11:10:00,2025-10-17 14:00:00,24272.73,24422.85,24422.85,23972.49,150.11999999999898,-150.11999999999898,-1.0,SL_HIT,56.5,0.3397571277718753,1.3253191332218608,93.61999999999898,24376.04,-103.31000000000132,2.196042075260695,0,42.63124147513669,24304.332406341586,24348.30617386519,24424.022412084956,24579.121763644423,24747.89184455191,42.63124147513669,0.1756343084405285,1.1902556148008112,0.0,0.0,0,0,0,0,1000,24422.85,24329.23,baseline_breakout,29.31249651952571,29.57849914367688,13.787703411180049,13.12847403395732,42.63124147513669,12.869999999998981,37.88000000000102,0.3397571277718753,0.6172122492080356,0.043030623020089094,normal,-0.26600262415117015,0
2025-10-17_1630,1630,BREAKOUT,BUY,2025-10-17 16:50:00,2025-10-20 16:30:00,24682.73,25032.73,24507.73,25032.73,175.0,350.0,2.0,TP_HIT,30.63000000000102,0.830379746835443,0.4831723317087599,144.36999999999898,24579.915,102.81499999999868,2.277361721475379,1,63.39353060982754,24600.43100102573,24581.792628306488,24529.49013852675,24531.97497353318,24736.193847298942,63.39353060982754,0.2568335455998082,1.5530300620612725,0.0,0.6666666666666666,0,0,1,0,1630,24652.1,24507.73,baseline_breakout,64.20563564719099,62.921377425219006,92.34828496042216,57.27718570279183,63.39353060982754,82.0,98.75,0.830379746835443,0.1468354430379747,0.02278481012658228,bullish_full,1.2842582219719816,1
2025-10-20_1630,1630,BREAKOUT,BUY,2025-10-20 16:50:00,2025-10-22 17:30:00,25065.35,24951.35,24951.35,25293.35,114.0,-114.0,-1.0,SL_HIT,5.25,0.4634146341463415,0.1821835952781263,108.75,25005.725,59.625,3.773803045046902,1,28.817084172618348,25018.730517152635,24983.612640974698,24953.28373676068,24890.385851053208,24766.037788660786,28.817084172618348,0.114967810832956,1.761223109226037,0.0,1.0,0,0,1,1,1630,25060.1,24951.35,baseline_breakout,75.23831500349117,72.2807397374634,96.43847941815999,86.84106709497807,28.817084172618348,9.5,20.5,0.4634146341463415,0.23170731707317074,0.3048780487804878,normal,2.95757526602776,0
2025-10-22_1630,1630,BREAKOUT,SELL,2025-10-22 17:35:00,2025-10-23 20:35:00,24930.83,25109.73,25109.73,24573.03000000001,178.89999999999782,-178.89999999999782,-1.0,SL_HIT,81.89999999999782,0.5766287966612195,1.8243237363773588,97.0,25061.23,-130.39999999999782,2.1606764643297742,0,44.89334780165186,25012.168517656773,25050.17046656496,25076.21132644406,25104.094109782432,24900.960567965147,44.89334780165186,0.1800716133464142,1.661070474173999,0.0,0.3333333333333333,0,0,0,1,1630,25109.73,25012.73,baseline_breakout,27.771800154509947,31.4055121293961,2.5283390832927912,7.08140993390731,44.89334780165186,24.86999999999898,43.13000000000102,0.5766287966612195,0.3044284720612267,0.11894273127755385,normal,-3.633711974886154,0
2025-10-24_0300,300,BREAKOUT,BUY,2025-10-24 04:00:00,2025-10-24 09:00:00,25156.35,25198.59,25135.23,25198.59,21.11999999999898,42.23999999999796,2.0,TP_HIT,1.5,0.8895348837206505,0.2155864015276511,19.61999999999898,25145.04,11.309999999997672,2.81987013198153,1,6.95776723100789,25149.116559652863,25146.585991498945,25134.79749643006,25049.26035126265,24921.908414156347,6.95776723100789,0.0276580951966715,1.066992091881097,0.5,1.0,0,1,1,1,300,25154.85,25135.23,baseline_breakout,64.05982413670965,61.85123740962192,98.23255813953014,76.27119929829435,6.95776723100789,6.119999999998981,6.880000000001019,0.8895348837206505,0.055232558139674766,0.055232558139674766,marubozu,2.2085867270877273,1
2025-10-24_1000,1000,BREAKOUT,SELL,2025-10-24 10:20:00,2025-10-24 10:35:00,25195.98,25216.35,25216.35,25155.24,20.36999999999898,-20.36999999999898,-1.0,SL_HIT,4.5,0.5588993981082916,0.5154851340758949,15.86999999999898,25208.415,-12.43500000000131,1.8179442395075396,1,8.729640687053188,25205.79938022864,25204.87060012984,25193.25566046052,25122.069480173184,24937.304691265308,8.729640687053188,0.0346469583126085,1.143328985609502,0.0,1.0,0,0,1,1,1000,25216.35,25200.48,baseline_breakout,43.018010515867886,49.30619478700608,10.554561717354744,12.189094995417577,8.729640687053188,6.5,11.630000000001019,0.5588993981082916,0.08598452278589101,0.35511607910581744,normal,-6.288184271138192,0
2025-10-24_1630,1630,BREAKOUT,BUY,2025-10-24 17:05:00,2025-10-27 01:00:00,25383.98,25588.74,25281.6,25588.74,102.38000000000102,204.76000000000204,2.0,TP_HIT,2.130000000001018,0.6476391825229161,0.0695908104841578,100.25,25331.725,52.25500000000102,3.2753421366354423,1,30.60748948290961,25352.909723409168,25326.4314123817,25285.14279083689,25196.587342722865,24959.559803455588,30.60748948290961,0.1205779766723327,1.100808070218195,0.0,1.0,0,0,1,1,1630,25381.85,25281.6,baseline_breakout,72.17755481986934,70.77338908732709,92.75231020112345,84.34387064892098,30.607489482909614,18.38000000000102,28.38000000000102,0.6476391825229161,0.2818886539816671,0.07047216349541678,bullish_full,1.4041657325422534,1
