WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Mode,RSI_14,RSI_21,StochK_14,StochD_14,ATR14,CandleBody,CandleRange,BodyPct,UpperWickPct,LowerWickPct,CandleLabel,RSI_Diff,WinFlag
2025-07-30_0300,300,BREAKOUT,BUY,2025-07-30 05:05:00,2025-07-30 11:30:00,23356.4,23334.28,23334.28,23400.640000000007,22.12000000000262,-22.12000000000262,-1.0,SL_HIT,4.870000000002619,1.0,0.8751369943969877,17.25,23342.905,13.49500000000262,3.0998178959630223,0,5.564843025929087,23348.66887673233,23345.396344872766,23341.227233752536,23363.184735802333,23178.002910978368,5.564843025929087,0.0238257737747644,0.932349959801714,0.0,1.0,0,0,0,1,300,23351.53,23334.28,baseline_breakout,67.43367842776078,62.06601319893634,100.0,88.26366559486108,5.564843025929087,5.620000000002619,5.620000000002619,1.0,0.0,0.0,marubozu,5.367665228824443,0
2025-07-31_0300,300,BREAKOUT,BUY,2025-07-31 03:15:00,2025-07-31 05:55:00,23603.28,23653.78,23578.03,23653.78,25.25,50.5,2.0,TP_HIT,11.87999999999738,0.9119999999998768,1.1804951909925858,13.37000000000262,23584.715,18.56499999999869,1.3285539312775627,1,10.063573397540416,23592.727561291205,23582.79643138645,23532.135539482977,23429.38909244001,23221.44903846431,10.063573397540416,0.0426363344312333,0.8929788056377684,0.5,1.0,0,1,1,1,300,23591.4,23578.03,baseline_breakout,64.8599409063578,64.58635209599741,92.6605504587156,42.81345565749234,10.063573397540416,19.37999999999738,21.25,0.9119999999998768,0.0880000000001232,0.0,marubozu,0.273588810360394,1
2025-07-31_1000,1000,BREAKOUT,BUY,2025-07-31 10:20:00,2025-07-31 10:40:00,23664.78,23695.78,23649.28,23695.78,15.5,31.0,2.0,TP_HIT,1.25,0.9557142857140988,0.1431301721333434,14.25,23656.405,8.375,1.6316839623201145,1,8.733308857027511,23657.92917261232,23657.76667602331,23652.52266798153,23556.63475210248,23251.32371093765,8.733308857027511,0.036904246973889,1.1721215861389396,0.0,1.0,0,0,1,1,1000,23663.53,23649.28,baseline_breakout,55.9711066687995,55.38829644170635,97.21348314605564,65.98058495810514,8.733308857027511,13.37999999999738,14.0,0.9557142857140988,0.0442857142859013,0.0,marubozu,0.5828102270931481,1
2025-09-09_1000,1000,BREAKOUT,BUY,2025-09-09 10:25:00,2025-09-09 11:05:00,23834.78,23814.28,23814.28,23875.78,20.5,-20.5,-1.0,SL_HIT,3.5,0.5412844036695673,0.4709769991139879,17.0,23822.78,12.0,2.287602567125084,1,7.431360781066328,23826.08393767449,23818.53724191321,23809.02888535896,23784.369569015067,23563.91074259345,7.431360781066328,0.0311786422239531,0.9355618602258446,0.0,1.0,0,0,1,1,1000,23831.28,23814.28,baseline_breakout,71.91804376164347,68.05841618139245,87.8808864265917,87.47049955715606,7.431360781066328,4.129999999997381,7.629999999997381,0.5412844036695673,0.4587155963304327,0.0,normal,3.859627580251029,0
2025-09-10_0300,300,BREAKOUT,BUY,2025-09-10 03:35:00,2025-09-10 04:00:00,23868.78,23852.15,23852.15,23902.04,16.62999999999738,-16.62999999999738,-1.0,SL_HIT,1.25,0.4292237442918961,0.2106063322274341,15.37999999999738,23859.84,8.93999999999869,2.591300311725908,1,5.9352441437996415,23864.42296563492,23861.67384055769,23851.94739071816,23818.041345836184,23601.02769516845,5.9352441437996415,0.0248661395504908,0.7640366792072973,0.5,1.0,0,1,1,1,300,23867.53,23852.15,baseline_breakout,60.173889933248574,58.69904560945159,95.38144329895827,90.9140893470682,5.9352441437996415,1.8799999999973809,4.379999999997381,0.4292237442918961,0.2283105022832415,0.3424657534248623,normal,1.4748443237969866,0
2025-09-16_0300,300,BREAKOUT,BUY,2025-09-16 05:35:00,2025-09-16 11:45:00,24315.73,24383.39,24281.9,24383.39,33.82999999999811,67.65999999999622,2.0,TP_HIT,24.950000000000728,0.8116385911179506,4.006802277395603,8.87999999999738,24286.34,29.38999999999941,1.4260683055415395,1,6.226910706514342,24307.55346623042,24300.293232471813,24290.203654763587,24234.010458863784,23878.802990960827,6.226910706514342,0.0256085698702623,1.2264256127682882,0.0,1.0,0,0,1,1,300,24290.78,24281.9,baseline_breakout,71.85926864946657,68.78049364486714,74.3493348756522,87.55953130639028,6.226910706514342,5.299999999999272,6.529999999998836,0.8116385911179506,0.0,0.1883614088820494,bearish_full,3.078775004599436,1
2025-09-18_1000,1000,BREAKOUT,BUY,2025-09-18 10:15:00,2025-09-18 10:25:00,24400.75,24369.63,24369.63,24462.99,31.11999999999898,-31.11999999999898,-1.0,SL_HIT,16.11999999999898,0.8233532934131378,1.368922330065576,15.0,24377.13,23.61999999999898,1.2738111011777256,1,11.7756863526558,24376.372251584704,24370.644409169432,24366.82105831897,24313.3058658182,24044.023148486234,11.7756863526558,0.0482595262549544,1.2229254517043922,0.0,1.0,0,0,1,1,1000,24384.63,24369.63,baseline_breakout,71.10947400755401,65.79840808453318,99.03816793892976,90.7905004240876,11.7756863526558,19.25,23.38000000000102,0.8233532934131378,0.0269461077844735,0.1497005988023886,bullish_full,5.311065923020834,0
2025-10-03_0300,300,BREAKOUT,BUY,2025-10-03 04:55:00,2025-10-03 15:40:00,24952.65,24907.15,24907.15,25043.65,45.5,-45.5,-1.0,SL_HIT,26.25,0.1831578947373935,4.152406065648038,19.25,24916.775,35.875,3.045097781475228,1,6.321636079178431,24945.248894247125,24936.818034997443,24921.717392536382,24885.30929826109,24598.69398428278,6.321636079178431,0.0253345279125801,0.8682113521398481,0.5,1.0,0,1,1,1,300,24926.4,24907.15,baseline_breakout,75.79037847389182,70.792346832196,96.875,96.87499999999989,6.321636079178431,0.8700000000026193,4.75,0.1831578947373935,0.1578947368421052,0.6589473684205012,normal,4.9980316416958175,0
2025-10-07_0300,300,BREAKOUT,BUY,2025-10-07 05:05:00,2025-10-07 11:30:00,24943.28,24922.78,24922.78,24984.28,20.5,-20.5,-1.0,SL_HIT,1.1299999999973809,0.2905263157889222,0.1802237904059727,19.37000000000262,24932.465,10.81499999999869,3.0893228497099607,0,6.269982433794889,24937.963692686622,24935.96979645458,24944.83327775512,24951.84543506014,24722.22871343012,6.269982433794889,0.0251369604710963,0.784654277652599,0.5,0.6666666666666666,0,1,0,1,300,24942.15,24922.78,baseline_breakout,59.09702382619503,51.394429151180496,93.71859296482344,94.93401840214337,6.269982433794889,1.3799999999973809,4.75,0.2905263157889222,0.3157894736842105,0.3936842105268672,normal,7.702594675014531,0
2025-10-24_0300,300,BREAKOUT,BUY,2025-10-24 04:00:00,2025-10-24 09:00:00,25156.35,25198.59,25135.23,25198.59,21.11999999999898,42.23999999999796,2.0,TP_HIT,1.5,0.8895348837206505,0.2155864015276511,19.61999999999898,25145.04,11.309999999997672,2.81987013198153,1,6.95776723100789,25149.116559652863,25146.585991498945,25134.79749643006,25049.26035126265,24921.908414156347,6.95776723100789,0.0276580951966715,1.066992091881097,0.5,1.0,0,1,1,1,300,25154.85,25135.23,baseline_breakout,64.05982413670965,61.85123740962192,98.23255813953014,76.27119929829435,6.95776723100789,6.119999999998981,6.880000000001019,0.8895348837206505,0.0552325581396747,0.0552325581396747,marubozu,2.2085867270877277,1
2025-10-29_0300,300,BREAKOUT,BUY,2025-10-29 03:25:00,2025-10-29 05:00:00,26042.23,26081.49,26022.6,26081.49,19.63000000000102,39.26000000000204,2.0,TP_HIT,0.3800000000010186,0.5535055350552812,0.0456959270157662,19.25,26032.225,10.00500000000102,2.3148594606609003,1,8.315839612355585,26035.204104199223,26034.548357027223,26028.19927203271,25949.756649457988,25308.595456554045,8.315839612355585,0.0319321333555367,1.1037691898639146,0.5,1.0,0,1,1,1,300,26041.85,26022.6,baseline_breakout,57.45536278007644,56.12722649271788,85.34782608696095,58.710144927539055,8.315839612355585,4.5,8.130000000001019,0.5535055350552812,0.2152521525214982,0.2312423124232205,normal,1.3281362873585536,1
2025-10-29_1000,1000,BREAKOUT,BUY,2025-10-29 10:35:00,2025-10-29 11:40:00,26150.1,26124.1,26124.1,26202.1,26.0,-26.0,-1.0,SL_HIT,9.5,0.7731249999999363,0.8854013676560434,16.5,26132.35,17.75,1.5378023754026018,1,10.72959716015541,26136.467471653294,26131.00620397009,26116.353862783984,26038.503934340097,25362.868948284347,10.72959716015541,0.0410308073780039,1.219092404482352,0.0,1.0,0,0,1,1,1000,26140.6,26124.1,baseline_breakout,64.79501629639984,63.81451666251596,94.85294117647058,71.0357242797547,10.72959716015541,12.36999999999898,16.0,0.7731249999999363,0.109375,0.1175000000000636,bullish_full,0.9804996338838804,0
