WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Mode
2025-07-07_1630,1630,PULLBACK,BUY,2025-07-07 18:15:00,2025-07-07 18:20:00,20474.21,20463.73,20463.73,20495.17,10.479999999999563,-10.479999999999563,-1.0,SL_HIT,5.459999999999127,0.8750750750749812,0.4157756531242079,10.479999999999563,20468.97,5.239999999997963,0.7980455759601124,1,13.132082071116413,20466.070809643992,20470.074151583925,20488.495953857484,20419.14099054639,19888.379097420315,15.783817573405948,0.077166482711682,1.2227121582482368,0.5,0.3333333333333333,0,1,1,1,1630,20474.21,20463.73,pullback_ema
2025-07-08_1630,1630,PULLBACK,BUY,2025-07-08 18:30:00,2025-07-08 18:35:00,20463.84,20424.64,20424.64,20542.24,39.20000000000073,-39.20000000000073,-1.0,SL_HIT,0.27999999999883585,0.8002944062805131,0.02049387208812182,39.20000000000073,20444.239999999998,19.600000000002183,2.869142092349037,1,13.662620650449114,20445.077599141463,20433.782912765328,20425.89205881471,20416.639203321367,19925.38569518588,15.074768399670525,0.07372765100667557,0.8505127057255232,0.0,1.0,0,0,1,1,1630,20463.84,20424.64,pullback_ema
2025-07-10_1630,1630,PULLBACK,BUY,2025-07-10 17:00:00,2025-07-10 19:30:00,20562.92,20638.559999999998,20525.1,20638.559999999998,37.81999999999971,75.63999999999942,2.0,TP_HIT,0.1900000000023283,0.7544910179635327,0.011065833794613218,37.81999999999971,20544.01,18.909999999999854,2.202683337406001,1,17.169966902522898,20556.74209390929,20558.430047027836,20558.529493159498,20506.792706876833,20002.01999135363,16.55208215847187,0.08047316233586814,0.8986440585297271,0.0,0.3333333333333333,0,0,1,1,1630,20562.92,20525.1,pullback_ema
2025-07-11_1630,1630,PULLBACK,BUY,2025-07-11 17:45:00,2025-07-11 17:50:00,20635.45,20607.68,20607.68,20690.99,27.770000000000437,-27.770000000000437,-1.0,SL_HIT,1.9399999999986903,0.7411764705882082,0.10385140275569132,27.770000000000437,20621.565000000002,13.8849999999984,1.4865739456327527,1,18.68053727268863,20608.78433444877,20604.937129943668,20607.44921325653,20568.17638292134,20044.67026782848,18.605798969663343,0.09022244524410825,0.9731901161735845,0.0,0.6666666666666666,0,0,1,1,1630,20635.45,20607.68,pullback_ema
2025-07-15_1630,1630,PULLBACK,BUY,2025-07-15 17:55:00,2025-07-15 18:05:00,20782.93,20772.21,20772.21,20804.370000000003,10.720000000001164,-10.720000000001164,-1.0,SL_HIT,11.7599999999984,0.9181286549707798,0.8343978752515857,10.720000000001164,20777.57,5.360000000000582,0.7606075869642167,1,14.093995621036967,20780.661003715555,20768.708703183096,20735.269157365918,20654.543558597874,20129.111733365702,13.451214334642152,0.06472939221287721,0.8085806831556341,0.5,1.0,0,1,1,1,1630,20782.93,20772.21,pullback_ema
2025-07-16_1630,1630,PULLBACK,BUY,2025-07-16 17:15:00,2025-07-16 17:20:00,20692.54,20663.7,20663.7,20750.22,28.840000000000146,-28.840000000000146,-1.0,SL_HIT,2.3699999999989814,1.0,0.14057272418103445,28.840000000000146,20678.120000000003,14.419999999998254,1.710598044465315,1,16.859600707081785,20671.51724204056,20679.519378426226,20701.26927471384,20687.534493043353,20168.2804974418,25.278962943650328,0.12252587638265475,1.3074719347271768,0.0,0.3333333333333333,0,0,0,1,1630,20692.54,20663.7,pullback_ema
2025-07-18_1630,1630,PULLBACK,BUY,2025-07-18 18:15:00,2025-07-18 18:30:00,20883.92,20854.27,20854.27,20943.219999999994,29.649999999997817,-29.649999999997817,-1.0,SL_HIT,14.410000000003492,0.7700814901049463,0.9166575110282583,29.649999999997817,20869.095,14.82499999999709,1.8861134768896093,1,15.72015701244744,20897.042491423308,20894.590637858797,20892.256536569002,20822.189021056856,20263.994335820076,11.845067383210697,0.05669813111774236,0.7759412040403264,0.0,1.0,0,0,1,1,1630,20883.92,20854.27,pullback_ema
2025-07-22_1630,1630,PULLBACK,BUY,2025-07-22 17:00:00,2025-07-23 20:20:00,20882.86,21000.160000000003,20824.21,21000.160000000003,58.650000000001455,117.30000000000291,2.0,TP_HIT,1.1499999999978172,0.7618308766485766,0.04758232487921511,58.650000000001455,20853.535,29.325000000000728,2.4266985688446367,0,24.168638310906907,20866.55108049831,20882.26905244223,20931.677121273908,20930.033733767723,20354.971480335687,23.112819869452654,0.11071139737741637,0.8537012592831635,0.0,0.3333333333333333,0,0,0,1,1630,20882.86,20824.21,pullback_ema
2025-07-24_1630,1630,PULLBACK,BUY,2025-07-24 18:10:00,2025-07-24 19:15:00,21055.82,21102.64,21032.41,21102.64,23.409999999999854,46.81999999999971,2.0,TP_HIT,26.17000000000189,0.1010101010084678,2.6360913897590734,23.409999999999854,21044.114999999998,11.705000000001746,2.3580779302351953,1,9.927576904833224,21068.8486085414,21065.977526965584,21042.059582344926,20972.723258794267,20442.90071928605,10.363681914050508,0.04922010484551047,0.7687702458455847,0.5,1.0,0,1,1,1,1630,21055.82,21032.41,pullback_ema
2025-07-25_1630,1630,PULLBACK,BUY,2025-07-25 17:20:00,2025-07-25 18:10:00,21106.11,21139.450000000004,21089.44,21139.450000000004,16.67000000000189,33.34000000000378,2.0,TP_HIT,0.18999999999869033,0.5653594771240225,0.01802149810552158,16.67000000000189,21097.775,8.334999999999127,1.5811493337955245,1,10.542963680720666,21099.103351856844,21094.09449210241,21086.75944261385,21028.751587322302,20481.634703856238,8.953486091764821,0.042413321464271195,0.780241897234919,0.0,1.0,0,0,1,1,1630,21106.11,21089.44,pullback_ema
