WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Mode,Market
2025-07-30_0300,0300,PULLBACK,BUY,2025-07-30 05:25:00,2025-07-30 11:30:00,23351.53,23334.28,23334.28,23386.03,17.25,-17.25,-1.0,SL_HIT,4.870000000002619,1.0,0.8751369943969877,17.25,23342.905,8.625,3.0998178959630223,0,5.564843025929087,23350.82813190957,23347.703119918562,23342.94211445068,23362.78167652195,23178.002910978368,4.881982452613464,0.020908716347589017,0.852818984007926,0.0,1.0,0,0,0,1,0300,23351.53,23334.28,pullback_ema,UT100
2025-07-30_1630,1630,PULLBACK,BUY,2025-07-30 17:25:00,2025-07-30 21:55:00,23372.03,23313.53,23313.53,23489.03,58.5,-58.5,-1.0,SL_HIT,5.220000000001164,0.5376223776224102,0.22658627359162145,58.5,23342.78,29.25,2.539328928181398,1,23.03758262695656,23356.737969382753,23354.55580015984,23355.72968115608,23358.85005548498,23198.725895179407,21.952571610029214,0.09395224536693882,1.2677798315451863,0.0,0.6666666666666666,0,0,1,1,1630,23372.03,23313.53,pullback_ema,UT100
2025-07-31_1000,1000,PULLBACK,BUY,2025-07-31 10:25:00,2025-07-31 10:40:00,23663.53,23692.03,23649.28,23692.03,14.25,28.5,2.0,TP_HIT,1.25,0.9557142857140987,0.1431301721333434,14.25,23656.405,7.125,1.6316839623201145,1,8.733308857027511,23661.723338089858,23659.5060691121,23653.47864178618,23557.83142123579,23251.323710937646,9.98486767609086,0.0421713470770703,1.3116798461201127,0.0,1.0,0,0,1,1,1000,23663.53,23649.28,pullback_ema,UT100
2025-08-01_0300,0300,PULLBACK,SELL,2025-08-01 03:40:00,2025-08-01 04:15:00,23148.15,23174.78,23174.78,23094.890000000007,26.62999999999738,-26.62999999999738,-1.0,SL_HIT,5.370000000002619,0.6372795969776001,0.32854389781345233,26.62999999999738,23161.465,-13.31499999999869,1.6292595900869846,0,16.34484778363381,23145.67527697528,23155.002272690697,23189.236428662574,23364.845343734563,23272.95982767402,19.33315945774519,0.08350391085911262,0.9055086781304595,0.5,0.0,0,1,0,0,0300,23174.78,23148.15,pullback_ema,UT100
2025-08-01_1630,1630,PULLBACK,SELL,2025-08-01 17:10:00,2025-08-04 16:10:00,22790.65,22966.78,22966.78,22438.390000000007,176.12999999999738,-176.12999999999738,-1.0,SL_HIT,51.87000000000262,0.8539200000000419,1.0983893187093103,176.12999999999738,22878.715,-88.06499999999869,3.7296955986940077,0,47.223693017111415,22793.748561298056,22855.637065265575,22920.32738885589,23084.528014588985,23241.37176604706,50.80412701419243,0.2230204570151683,1.341350006900463,0.0,0.0,0,0,0,0,1630,22966.78,22790.65,pullback_ema,UT100
2025-08-05_0300,0300,PULLBACK,BUY,2025-08-05 03:40:00,2025-08-05 03:45:00,23220.03,23242.03,23209.03,23242.03,11.0,22.0,2.0,TP_HIT,1.0,0.8565989847718584,0.11908554240019568,11.0,23214.53,5.5,1.3099409664021524,1,8.397324980386173,23216.18211094211,23214.195318545306,23202.93985566773,23098.64968099793,23166.32174086039,9.093681649668367,0.0391504462578172,0.9908382618029783,0.5,1.0,0,1,1,1,0300,23220.03,23209.03,pullback_ema,UT100
2025-08-05_1630,1630,PULLBACK,BUY,2025-08-05 17:00:00,2025-08-05 17:15:00,23248.28,23190.03,23190.03,23364.78,58.25,-58.25,-1.0,SL_HIT,19.0,0.6563767462820888,0.7001965401337825,58.25,23219.155,29.125,2.146655182252254,1,27.135238338038317,23243.51467930037,23245.942211509642,23248.01861841807,23214.53077836784,23174.695674872808,30.990642556643326,0.1335018084473718,1.5550572210632427,0.0,0.3333333333333333,0,0,0,1,1630,23248.28,23190.03,pullback_ema,UT100
2025-08-06_1000,1000,PULLBACK,SELL,2025-08-06 11:30:00,2025-08-06 13:00:00,23082.03,23021.53,23112.28,23021.53,30.25,60.5,2.0,TP_HIT,1.5,0.3285870755751217,0.12885999347068716,30.25,23097.155,-15.125,2.598676534992191,1,11.640540710885704,23090.35565994339,23092.302197525267,23080.68017311126,23071.11852185541,23153.611189610718,11.15513528276761,0.048333731738119744,0.9846422096101721,0.0,0.3333333333333333,0,0,1,0,1000,23112.28,23082.03,pullback_ema,UT100
2025-08-07_1630,1630,PULLBACK,BUY,2025-08-07 17:00:00,2025-08-07 17:10:00,23538.78,23474.53,23474.53,23667.28,64.25,-64.25,-1.0,SL_HIT,7.870000000002619,0.7158685446009881,0.2485187258005822,64.25,23506.655,32.125,2.028885404406873,1,31.667633795602626,23515.474194640836,23505.554128782467,23490.251269520475,23404.235921692012,23198.141572865854,33.027949289522624,0.14035394205109925,1.7352966098721303,0.0,1.0,0,0,1,1,1630,23538.78,23474.53,pullback_ema,UT100
2025-08-08_0300,0300,PULLBACK,BUY,2025-08-08 03:20:00,2025-08-08 08:25:00,23454.72,23427.47,23427.47,23509.22,27.25,-27.25,-1.0,SL_HIT,5.379999999997381,0.5404411764704776,0.5420951093952276,27.25,23441.095,13.625,2.74574195743999,1,9.924457732148548,23451.139100150423,23444.324729474378,23420.4726061592,23395.48105135938,23214.904330845693,10.118530034528394,0.04312253366572792,1.0177812639267914,0.5,1.0,0,1,1,1,0300,23454.72,23427.47,pullback_ema,UT100
2025-08-08_1000,1000,PULLBACK,BUY,2025-08-08 10:25:00,2025-08-08 12:15:00,23439.47,23469.97,23424.22,23469.97,15.25,30.5,2.0,TP_HIT,4.5,0.8315018315021244,0.4178534833403779,15.25,23431.845,7.625,1.4160590268757252,1,10.769325085018759,23438.031828614876,23437.330754203707,23441.000103874565,23426.502436051764,23230.299088477797,10.456070841636663,0.04461024681226903,0.9669297442943431,0.0,0.6666666666666666,0,0,1,1,1000,23439.47,23424.22,pullback_ema,UT100
2025-08-08_1630,1630,PULLBACK,BUY,2025-08-08 18:40:00,2025-08-11 19:05:00,23512.85,23680.109999999993,23429.22,23680.109999999993,83.62999999999738,167.25999999999476,2.0,TP_HIT,36.70000000000073,0.6028776978417547,1.5596039168232165,83.62999999999738,23471.035,41.81499999999869,3.5539421134582816,1,23.531615690447595,23549.276408855138,23546.049704627745,23517.7950457597,23466.58225735562,23250.68026545188,21.635626273709747,0.09198965406220143,0.9112018021319053,0.0,1.0,0,0,1,1,1630,23512.85,23429.22,pullback_ema,UT100
2025-08-12_0300,0300,PULLBACK,BUY,2025-08-12 03:50:00,2025-08-12 08:00:00,23545.28,23529.4,23529.4,23577.039999999994,15.87999999999738,-15.87999999999738,-1.0,SL_HIT,11.37000000000262,0.63923076923087,0.9849502936592125,15.87999999999738,23537.34,7.93999999999869,1.3756385807653573,0,11.543729742707786,23550.54624750049,23546.01161826439,23547.789124518815,23582.391631834493,23347.44249504446,10.674712793158841,0.045338879732821906,1.1379828913260905,0.5,0.6666666666666666,0,1,0,1,0300,23545.28,23529.4,pullback_ema,UT100
2025-08-13_1000,1000,PULLBACK,BUY,2025-08-13 10:20:00,2025-08-13 15:50:00,23881.4,23929.640000000007,23857.28,23929.640000000007,24.12000000000262,48.24000000000524,2.0,TP_HIT,1.25,0.6442105263160652,0.12624907937623053,24.12000000000262,23869.34,12.06000000000131,2.436102235644009,1,9.901062298243918,23871.639844554662,23863.240561654995,23855.415106809007,23798.447392918795,23444.22088860905,9.230253991811745,0.038645728453240984,1.3755804743815034,0.0,1.0,0,0,1,1,1000,23881.4,23857.28,pullback_ema,UT100
2025-08-14_1000,1000,PULLBACK,BUY,2025-08-14 10:20:00,2025-08-14 14:30:00,23829.2,23853.94,23816.83,23853.94,12.369999999998981,24.739999999997963,2.0,TP_HIT,1.1300000000010186,0.6056140350877908,0.12464384348521684,12.369999999998981,23823.015,6.18500000000131,1.3644640211598367,0,9.065830837726375,23822.890814874143,23821.411662265415,23825.413538510107,23836.03231465359,23527.985740289834,8.62372005936286,0.03618876030321182,1.08494856353122,0.0,0.6666666666666666,0,0,0,1,1000,23829.2,23816.83,pullback_ema,UT100
2025-08-14_1630,1630,PULLBACK,BUY,2025-08-14 16:50:00,2025-08-15 16:40:00,23828.45,23746.45,23746.45,23992.45,82.0,-82.0,-1.0,SL_HIT,7.130000000001019,0.2917953999313321,0.25057050724494506,82.0,23787.45,41.0,2.881736548959686,1,28.455064717696768,23800.728274026278,23794.606471023177,23807.61081174323,23826.706913468854,23545.265305296067,30.14505608867067,0.1265325694885637,1.2542960119759257,0.0,0.6666666666666666,0,0,0,1,1630,23828.45,23746.45,pullback_ema,UT100
2025-08-18_1630,1630,PULLBACK,BUY,2025-08-18 17:25:00,2025-08-18 17:30:00,23729.65,23681.4,23681.4,23826.15,48.25,-48.25,-1.0,SL_HIT,0.37999999999738066,0.9437397708674274,0.01314567771896669,48.25,23705.525,24.125,1.6691551314329338,1,28.90683980857933,23693.917447850836,23689.972746337193,23688.52706498787,23717.73731800814,23628.743676252783,31.152594500768757,0.1314946488489109,1.6147526634089,0.0,1.0,0,0,0,1,1630,23729.65,23681.4,pullback_ema,UT100
