WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow
2025-07-31_0300,0300,BREAKOUT,BUY,2025-07-31 03:15:00,2025-07-31 03:30:00,23603.28,23599.78,23588.129999999997,23633.579999999998,15.149999999999999,-3.5,-0.23102310231023104,FILTER_EXIT,11.87999999999738,0.9119999999998767,1.1804951909925858,13.37000000000262,23584.715,18.56499999999869,1.3285539312775627,1,10.063573397540416,23592.727561291205,23582.796431386454,23532.135539482977,23429.389092440015,23221.44903846431,10.063573397540416,0.04263633443123336,0.8929788056377684,0.5,1.0,0,1,1,1,0300,23591.4,23578.03
2025-07-31_1000,1000,BREAKOUT,BUY,2025-07-31 10:20:00,2025-07-31 10:35:00,23664.78,23683.379999999997,23655.48,23683.379999999997,9.299999999999999,18.599999999998545,1.9999999999998437,TP_HIT,1.25,0.9557142857140987,0.1431301721333434,14.25,23656.405,8.375,1.6316839623201145,1,8.733308857027511,23657.92917261232,23657.76667602331,23652.522667981535,23556.63475210248,23251.323710937646,8.733308857027511,0.036904246973889096,1.1721215861389396,0.0,1.0,0,0,1,1,1000,23663.53,23649.28
2025-07-31_1630,1630,BREAKOUT,SELL,2025-07-31 17:30:00,2025-07-31 17:45:00,23484.58,23466.19,23563.222,23327.296000000002,78.64199999999983,18.390000000003056,0.23384451056691205,FILTER_EXIT,2.069999999999709,0.4539619846951406,0.059708656480975085,129.0,23551.15,-66.56999999999971,3.7209742444670866,0,34.668339935923214,23523.962508208268,23559.342022352244,23600.555833864615,23598.47381034994,23274.760047803822,34.668339935923214,0.1476217157638042,1.3373323884318549,0.0,0.3333333333333333,0,0,0,1,1630,23615.65,23486.65
2025-08-01_0300,0300,BREAKOUT,SELL,2025-08-01 03:20:00,2025-08-01 03:25:00,23142.78,23104.379999999997,23161.98,23104.379999999997,19.2,38.400000000001455,2.000000000000076,TP_HIT,5.370000000002619,0.6372795969776001,0.32854389781345233,26.62999999999738,23161.465,-18.68500000000131,1.6292595900869846,0,16.34484778363381,23155.775187927913,23163.33825744645,23198.4183281755,23374.18734774867,23272.95982767402,16.34484778363381,0.07062612090524048,0.7314170557208287,0.5,0.0,0,1,0,0,0300,23174.78,23148.15
2025-08-01_1000,1000,BREAKOUT,SELL,2025-08-01 10:15:00,2025-08-01 11:25:00,23077.78,22991.079999999998,23121.129999999997,22991.079999999998,43.35,86.70000000000073,2.000000000000017,TP_HIT,20.0,0.9154770848985808,1.0831886284863934,52.25,23123.905,-46.125,2.829830291920703,0,18.46400476706189,23116.61092520239,23137.81242600409,23159.86552288865,23259.785400116918,23265.175250082957,18.46400476706189,0.08000771637073363,1.4761115518807006,0.0,0.0,0,0,0,0,1000,23150.03,23097.78
2025-08-01_1630,1630,BREAKOUT,SELL,2025-08-01 16:45:00,2025-08-01 17:00:00,22738.78,22731.15,22875.579999999998,22465.18,136.79999999999998,7.629999999997381,0.05577485380115045,FILTER_EXIT,51.87000000000262,0.8539200000000419,1.0983893187093103,176.12999999999738,22878.715,-139.9350000000013,3.7296955986940077,0,47.223693017111415,22865.838968805085,22916.141167680864,22956.78207539563,23101.40976137867,23245.750879273666,47.223693017111415,0.2076790971947986,1.5787552835766632,0.0,0.0,0,0,0,0,1630,22966.78,22790.65
2025-08-04_0300,0300,BREAKOUT,BUY,2025-08-04 03:15:00,2025-08-04 03:25:00,22821.78,22819.65,22808.352,22848.635999999995,13.427999999998429,-2.1299999999973807,-0.1586237712241309,FILTER_EXIT,0.5,0.7291666666666666,0.03250227399391251,21.87999999999738,22810.34,11.43999999999869,1.4222995099734412,0,15.383539013105578,22805.429378367022,22792.525799128605,22781.959921347112,22883.058196896498,23199.559084008022,15.383539013105578,0.0674072706559505,0.827477262735337,0.5,0.6666666666666666,0,1,0,0,0300,22821.28,22799.4
2025-08-04_1000,1000,BREAKOUT,BUY,2025-08-04 10:30:00,2025-08-04 10:45:00,22919.03,22909.78,22884.23,22988.629999999997,34.8,-9.25,-0.26580459770114945,FILTER_EXIT,18.5,0.893061224489689,1.0867139239216588,39.5,22880.78,38.25,2.320281080805704,1,17.023799541684777,22891.09041137585,22879.231394423994,22866.331494847716,22869.18917776239,23176.982800729147,17.023799541684777,0.074278010638691,1.1870949428743827,0.0,0.6666666666666666,0,0,1,0,1000,22900.53,22861.03
2025-08-04_1630,1630,BREAKOUT,BUY,2025-08-04 16:45:00,2025-08-05 03:45:00,23099.03,23251.585999999996,23022.752,23251.585999999996,76.27799999999843,152.55599999999686,2.0,TP_HIT,19.75,0.674807197943388,0.7910592192350552,107.37999999999738,23025.59,73.43999999999869,4.300958934757374,1,24.966525286309178,23023.061221617158,22988.109314565816,22959.918422272043,22912.21859756197,23165.168632542227,24.966525286309178,0.10808473466768595,1.8509450461637484,0.0,0.6666666666666666,0,0,1,0,1630,23079.28,22971.9
2025-08-05_0300,0300,BREAKOUT,BUY,2025-08-05 03:50:00,2025-08-05 04:05:00,23229.03,23253.03,23217.03,23253.03,12.0,24.0,2.0,TP_HIT,9.0,0.6242721422005595,0.6037149129771503,11.0,23214.53,14.5,0.7378737825276281,1,14.907698661306114,23224.106551002955,23218.474064913476,23205.72293481669,23101.434538184676,23166.32174086039,14.907698661306114,0.0641770175565063,1.5376888933178887,0.0,1.0,0,0,1,1,0300,23220.03,23209.03
