direction,breakout_time,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,result,entry_type,pnl,rr_multiple,range_high,range_low,range_width,breakout_close,ema_value
LONG,2024-12-11 05:40:00,2024-12-11 06:10:00,2024-12-11 06:15:00,2694.91,2694.0,2696.7299999999996,2694.0,LOSS,REVERSAL,-0.9099999999998545,-1.0,2702.69,2697.29,5.400000000000091,2693.26,2653.8471718389765
LONG,2024-12-11 09:25:00,2024-12-11 09:35:00,2024-12-11 10:00:00,2690.2875,2687.75,2695.3624999999997,2687.75,LOSS,REVERSAL,-2.537499999999909,-1.0,2696.87,2689.01,7.859999999999673,2688.05,2654.935387591025
LONG,2024-12-11 10:25:00,2024-12-11 10:30:00,2024-12-11 11:05:00,2693.19,2686.98,2705.61,2686.98,LOSS,PULLBACK,-6.210000000000036,-1.0,2693.19,2686.98,6.210000000000036,2694.05,2655.29224940604
LONG,2024-12-11 15:30:00,2024-12-11 15:35:00,2024-12-11 17:10:00,2697.97,2690.5,2712.9099999999994,2712.9099999999994,WIN,PULLBACK,14.9399999999996,2.0,2697.97,2690.5,7.4699999999998,2699.76,2657.3068125318578
LONG,2024-12-11 20:50:00,2024-12-11 21:15:00,2024-12-11 21:35:00,2715.6775,2714.37,2718.2924999999996,2718.2924999999996,WIN,REVERSAL,2.6149999999997817,2.0,2721.07,2715.08,5.9900000000002365,2715.06,2660.614969610128
LONG,2024-12-12 12:05:00,2024-12-12 12:25:00,2024-12-12 13:00:00,2712.4025,2710.28,2716.6475,2710.28,LOSS,REVERSAL,-2.1224999999999454,-1.0,2717.99,2712.43,5.559999999999945,2710.59,2667.717109352441
LONG,2024-12-12 14:55:00,2024-12-12 15:20:00,2024-12-12 15:55:00,2705.535,2700.99,2714.625,2700.99,LOSS,REVERSAL,-4.545000000000073,-1.0,2712.4,2706.95,5.450000000000273,2706.42,2668.815305183168
LONG,2024-12-12 16:10:00,2024-12-12 16:50:00,2024-12-12 17:15:00,2686.0575000000003,2681.47,2695.2325000000014,2681.47,LOSS,REVERSAL,-4.587500000000546,-1.0,2710.95,2695.58,15.36999999999989,2690.82,2668.9930633405497
LONG,2024-12-12 17:40:00,2024-12-12 17:50:00,2024-12-12 18:05:00,2678.4825,2676.08,2683.2875000000004,2683.2875000000004,WIN,REVERSAL,4.805000000000291,2.0,2689.63,2679.93,9.700000000000273,2676.45,2669.1000975361662
LONG,2024-12-13 08:50:00,2024-12-13 09:00:00,2024-12-13 09:25:00,2688.99,2683.25,2700.4699999999993,2683.25,LOSS,PULLBACK,-5.739999999999782,-1.0,2688.99,2683.25,5.739999999999782,2689.32,2671.2176136157977
LONG,2024-12-13 09:30:00,2024-12-13 09:50:00,2024-12-13 10:00:00,2682.64,2681.84,2684.2399999999993,2681.84,LOSS,REVERSAL,-0.7999999999997272,-1.0,2690.51,2682.58,7.930000000000291,2682.29,2671.3355478086755
LONG,2024-12-13 10:55:00,2024-12-13 11:25:00,2024-12-13 11:40:00,2672.3199999999997,2670.59,2675.779999999999,2670.48,FILTER_EXIT,REVERSAL,-1.8399999999996908,-1.0635838150289914,2684.71,2678.5,6.210000000000036,2674.98,2671.345922347748
