Market,Status,Type,MaxFavorableR,MaxAdverseR,FirstMoveR,PostRetestDepthR,PreRetestDepthR,PreClosesBeyondEdge,BarsToHalfR,Risk,EntryTime
GBPJPY,TP_HIT,SELL,0.2188940092165885,0.769585253456233,0.12442396313364598,0.4769585253456102,1.0368663594469845,0.6,,0.4339999999999975,2024-10-30 16:50:00
GBPJPY,TP_HIT,SELL,1.2727272727273227,0.2121212121212074,-0.1652892561983536,0.0,0.32506887052340266,0.75,5.0,0.3629999999999995,2024-10-31 04:50:00
GBPJPY,SL_HIT,SELL,0.765306122448944,1.1505102040816277,0.017857142857155804,0.9132653061223964,1.528061224489785,0.35,2.0,0.3919999999999959,2024-10-31 10:15:00
GBPJPY,TP_HIT,SELL,1.802907915993561,0.44264943457189176,-0.022617124394200338,0.04523424878835476,2.5799676898222628,0.0,3.0,0.6189999999999998,2024-10-31 16:45:00
GBPJPY,TP_HIT,BUY,0.2315436241610335,0.7684563758389665,-0.11409395973161084,0.3255033557047242,1.0033557046980026,0.0,,0.2980000000000018,2024-11-01 03:35:00
GBPJPY,TP_HIT,BUY,0.5392405063290845,0.5367088607595242,-0.13417721518986306,0.4405063291139294,1.926582278480952,0.0,12.0,0.3950000000000102,2024-11-01 10:20:00
GBPJPY,SL_HIT,BUY,0.07984790874519457,1.0988593155893915,-0.29657794676806626,0.9049429657794481,4.52851711026608,0.0,,0.2630000000000052,2024-11-01 17:00:00
GBPJPY,SL_HIT,SELL,0.20499999999996665,1.2849999999999158,0.13999999999994603,1.0949999999998774,1.159999999999898,0.0,,0.200000000000017,2024-11-04 03:45:00
GBPJPY,SL_HIT,SELL,1.0581395348836642,0.4999999999999587,-0.14244186046512614,0.2470930232557383,1.4418604651161293,0.0,11.0,0.3440000000000225,2024-11-04 10:25:00
GBPJPY,SL_HIT,SELL,0.6178010471203845,0.6492146596858304,0.11518324607325169,0.45026178010462403,0.8900523560208653,0.0,2.0,0.1910000000000025,2024-11-05 11:25:00
GBPJPY,SL_HIT,SELL,0.7631578947367557,1.552631578947471,-0.1473684210525891,1.4631578947369652,1.105263157894792,0.45,5.0,0.1899999999999977,2024-11-05 16:45:00
GBPJPY,SL_HIT,BUY,1.9941520467835152,0.49999999999995853,-0.13157894736846262,0.3801169590642998,2.0935672514619332,0.0,4.0,0.3420000000000129,2024-11-06 04:05:00
GBPJPY,TP_HIT,BUY,1.0427553444180548,0.2589073634204534,0.21140142517814794,0.23040380047508363,1.3871733966746176,0.0,2.0,0.4209999999999922,2024-11-06 10:25:00
GBPJPY,SL_HIT,BUY,0.12244897959181555,0.13095238095240025,-0.04506802721090559,0.0,0.10799319727891822,0.95,,1.176000000000016,2024-11-06 19:00:00
GBPJPY,TP_HIT,SELL,0.46837349397590317,0.14608433734940682,-0.07379518072289976,0.0,0.20481927710842238,0.95,,0.6640000000000157,2024-11-08 05:30:00
GBPJPY,SL_HIT,SELL,0.363184079601975,0.18242122719736661,0.22553897180761812,0.0,0.08126036484246417,1.0,,0.6030000000000086,2024-11-08 19:15:00
GBPJPY,TP_HIT,BUY,2.082758620689457,0.5793103448275674,0.22068965517247197,0.3310344827586099,2.7379310344825063,0.0,7.0,0.1450000000000102,2024-11-11 03:35:00
GBPJPY,SL_HIT,BUY,0.5119999999999436,0.58400000000006,-0.23200000000008458,0.38800000000003365,1.7799999999999727,0.0,6.0,0.25,2024-11-11 10:15:00
GBPJPY,SL_HIT,BUY,0.7204968944100182,0.7142857142857649,-0.27329192546590547,0.6645962732919158,1.5403726708073815,0.3,3.0,0.1610000000000013,2024-11-11 16:45:00
GBPJPY,SL_HIT,BUY,0.4294478527607405,1.9202453987731398,-0.2883435582822214,1.828220858895913,2.5276073619634993,0.0,,0.1629999999999825,2024-11-12 03:30:00
GBPJPY,TP_HIT,BUY,1.5804195804195669,0.3916083916083715,0.21328671328673696,0.19930069930065625,0.807692307692285,0.1,2.0,0.2860000000000013,2024-11-12 10:45:00
GBPJPY,SL_HIT,SELL,0.5190476190475739,0.6404761904761792,-0.1785714285714624,0.3309523809523922,1.0880952380952493,0.0,9.0,0.4200000000000159,2024-11-12 17:00:00
GBPJPY,TP_HIT,SELL,0.6220930232558208,0.5813953488371865,0.017441860465199868,0.5697674418603865,1.3604651162789798,0.15,6.0,0.171999999999997,2024-11-13 11:05:00
GBPJPY,SL_HIT,SELL,0.6249999999999235,1.2887931034483082,0.0948275862068596,1.0991379310344664,3.133620689655199,0.0,1.0,0.2319999999999993,2024-11-13 16:45:00
GBPJPY,SL_HIT,BUY,0.25130890052356647,0.816753926701591,-0.2774869109947465,0.7172774869109878,2.4345549738218266,0.0,,0.1910000000000025,2024-11-14 03:15:00
GBPJPY,TP_HIT,SELL,0.679245283018929,0.9858490566038397,-0.36320754716982157,0.6462264150943753,1.0849056603773666,0.05,5.0,0.211999999999989,2024-11-14 10:20:00
GBPJPY,TP_HIT,BUY,1.4590747330961902,0.7330960854092717,-0.20640569395016858,0.35587188612100473,0.9359430604983142,0.0,7.0,0.2809999999999775,2024-11-14 16:45:00
GBPJPY,SL_HIT,BUY,0.12711864406784695,0.7401129943503152,-0.06497175141242122,0.6016949152543257,0.6214689265536955,0.0,,0.353999999999985,2024-11-15 05:55:00
GBPJPY,TP_HIT,SELL,1.0481099656357737,0.63917525773199,0.3711340206185748,0.5498281786941523,3.381443298969042,0.0,2.0,0.2909999999999968,2024-11-15 10:30:00
