Market,Status,Type,MaxFavorableR,MaxAdverseR,FirstMoveR,PostRetestDepthR,PreRetestDepthR,PreClosesBeyondEdge,BarsToHalfR,Risk,EntryTime
EURJPY,SL_HIT,BUY,0.9859154929575477,0.5821596244131959,-0.3755868544601135,0.3192488262911031,2.7370892018776414,0.0,6.0,0.2130000000000222,2024-10-30 16:45:00
EURJPY,TP_HIT,SELL,0.33180428134554396,0.18807339449539928,-0.022935779816536488,0.0,0.02752293577981771,1.0,,0.6539999999999964,2024-10-31 05:20:00
EURJPY,TP_HIT,SELL,0.5220729366602371,0.05758157389635369,-0.030710172744758336,0.0,0.08253358925139483,0.9,8.0,0.521000000000015,2024-11-08 05:35:00
EURJPY,TP_HIT,SELL,0.7926829268292336,0.11280487804879821,0.0884146341463296,0.0,0.7804878048780426,0.35,4.0,0.3280000000000029,2024-11-08 17:30:00
EURJPY,TP_HIT,BUY,1.3457943925234241,0.5700934579439948,0.1028037383177173,0.4672897196262775,3.728971962616855,0.0,5.0,0.1069999999999993,2024-11-11 03:15:00
EURJPY,SL_HIT,BUY,0.32291666666671615,1.0520833333332844,-0.5208333333332842,0.9739583333332104,1.3124999999998526,0.4,,0.1920000000000072,2024-11-11 10:15:00
EURJPY,SL_HIT,SELL,0.3882352941174583,1.2470588235293982,-0.1764705882352843,1.223529411764582,1.4117647058821072,0.0,,0.1700000000000159,2024-11-11 16:45:00
EURJPY,TP_HIT,SELL,1.6124999999999179,0.9187500000001432,0.3124999999999001,0.6875000000000999,0.9562499999999678,0.2,4.0,0.1599999999999966,2024-11-12 04:10:00
EURJPY,TP_HIT,BUY,0.5429687500000386,0.4140624999999783,0.23437500000000866,0.2812500000000104,0.8671875000000321,0.0,12.0,0.2560000000000002,2024-11-12 10:50:00
EURJPY,SL_HIT,SELL,0.5462962962962526,0.7175925925925709,-0.3796296296297175,0.4629629629629193,1.2037037037037481,0.15,9.0,0.2160000000000081,2024-11-12 17:00:00
EURJPY,SL_HIT,BUY,0.12195121951207254,1.6585365853658156,-0.036585365853656425,1.5548780487803113,2.067073170731501,0.0,,0.1640000000000157,2024-11-13 03:25:00
EURJPY,SL_HIT,BUY,0.26797385620914427,0.9607843137254866,0.1437908496733398,0.9084967320262591,1.4248366013073839,0.2,,0.1529999999999916,2024-11-13 10:20:00
EURJPY,TP_HIT,SELL,2.281609195402163,0.6034482758621507,0.5977011494251785,0.47701149425284634,4.281609195401999,0.0,1.0,0.1740000000000066,2024-11-13 16:45:00
EURJPY,SL_HIT,BUY,0.25517241379312783,1.0413793103448263,-0.3999999999999217,1.0275862068964856,3.1655172413789137,0.0,,0.1450000000000102,2024-11-14 03:15:00
EURJPY,TP_HIT,SELL,0.7976190476189351,0.7678571428570585,-0.0773809523809806,0.3928571428569738,0.6547619047617922,0.35,7.0,0.1680000000000063,2024-11-14 10:20:00
EURJPY,TP_HIT,BUY,2.199999999999865,0.5857142857143536,-0.1809523809524261,0.323809523809569,1.1333333333332885,0.0,4.0,0.2100000000000079,2024-11-14 16:45:00
EURJPY,SL_HIT,BUY,0.05901639344262387,0.5606557377048802,-0.05901639344262387,0.5245901639344033,1.1704918032786602,0.15,,0.3050000000000068,2024-11-15 03:30:00
EURJPY,SL_HIT,SELL,0.7591240875911291,2.2116788321167618,0.05109489051098527,2.1386861313869017,3.8248175182481705,0.0,12.0,0.1370000000000004,2024-11-15 10:35:00
EURJPY,SL_HIT,BUY,0.01754385964912281,2.7923976608186445,-0.7134502923976332,2.58771929824549,0.8391812865496108,0.55,,0.3420000000000129,2024-11-15 16:45:00
EURJPY,SL_HIT,BUY,0.06834532374102889,0.6930455635491511,-0.23980815347721185,0.6546762589928163,1.3633093525180273,0.0,,0.8339999999999748,2024-11-18 03:25:00
EURJPY,SL_HIT,SELL,0.7309644670050872,0.4314720812182708,-0.038071065989837526,0.0,0.358714043993241,0.25,8.0,1.181999999999988,2024-11-19 10:40:00
EURJPY,SL_HIT,SELL,1.5137614678903681,1.0000000000000004,0.743119266055338,0.9449541284406161,1.4587155963307232,0.2,1.0,0.1089999999999804,2024-11-20 03:35:00
EURJPY,TP_HIT,SELL,0.7425742574257778,0.8465346534653162,0.49504950495047156,0.6039603960395388,1.1237623762376534,0.05,1.0,0.2019999999999981,2024-11-20 10:35:00
EURJPY,TP_HIT,SELL,1.255172413793079,0.28735632183907894,0.2643678160919736,0.05057471264365804,1.3839080459770132,0.0,2.0,0.4350000000000023,2024-11-20 16:55:00
EURJPY,TP_HIT,SELL,3.0673758865247387,0.33333333333329973,0.716312056737555,0.2269503546098955,0.9290780141843635,0.2,1.0,0.2820000000000107,2024-11-21 10:15:00
EURJPY,TP_HIT,SELL,0.44580419580425756,0.37412587412588855,-0.1258741258740866,0.30069930069935874,0.6905594405594895,0.0,,0.5719999999999743,2024-11-21 18:15:00
EURJPY,TP_HIT,SELL,0.450292397660806,0.05321637426901039,0.09649122807017034,0.0,0.14561403508771584,0.6,,1.710000000000008,2024-11-22 11:15:00
EURJPY,SL_HIT,SELL,0.7943444730076852,0.40102827763496635,0.08997429305911488,0.36760925449870696,2.133676092544891,0.0,2.0,0.38900000000001,2024-12-02 16:50:00
EURJPY,SL_HIT,BUY,0.17257683215131722,0.10874704491723894,0.030732860520106795,0.0,0.2293144208038014,0.5,,0.4230000000000018,2024-12-03 05:55:00
EURJPY,SL_HIT,SELL,0.7434402332362444,1.2973760932944811,-0.2215743440233113,1.2711370262391273,2.661807580175042,0.0,7.0,0.3429999999999893,2024-12-03 16:50:00
