WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EntryOffsetRatio,ATR_Ratio_Entry,Trend_Score_Entry,Consolidation_Score_Entry,MaxRetestDepth,MaxMaeRatio,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow
2024-11-01_0300,0300,BREAKOUT,BUY,2024-11-01 03:45:00,2024-11-01 03:50:00,196.239,196.265,196.08960000000002,196.5378,0.14939999999999712,0.025999999999982037,0.174029451137768,FILTER_EXIT,0.08299999999999841,0.22580645161266663,0.8025413539323479,0.16599999999999682,196.073,0.16599999999999682,1.6050827078646959,0,0.1034214618266202,1.0,0.8943894629488642,0.6666666666666666,0.0,1.1111111111111112,0.1539491298527214,196.15906956798145,196.1001682273009,196.07024446200077,196.58635322844938,198.38212081676838,0.1034214618266202,0.05270178803735251,0.8943894629488642,0.0,0.6666666666666666,0,0,0,0,0300,196.156,195.99
2024-11-01_1000,1000,BREAKOUT,BUY,2024-11-01 10:45:00,2024-11-01 10:50:00,197.076,197.042,196.851,197.52599999999998,0.22499999999999998,-0.033999999999991815,-0.15111111111107475,FILTER_EXIT,0.018000000000000682,0.5,0.13983972636549144,0.3569999999999993,196.8795,0.19649999999998613,2.7734879062488034,1,0.12871878734198225,0.5504201680671891,1.0296960310155312,0.6666666666666666,0.0,1.5866666666666638,0.20888888888887577,196.96604674519068,196.83345873095428,196.694560487968,196.60647414593674,198.26448948897402,0.12871878734198225,0.0653142885698828,1.0296960310155312,0.0,0.6666666666666666,0,0,1,0,1000,197.058,196.701
2024-11-01_1630,1630,BREAKOUT,BUY,2024-11-01 17:00:00,2024-11-01 17:05:00,198.336,198.258,198.1782,198.65160000000003,0.15780000000000313,-0.07800000000000296,-0.494296577946777,FILTER_EXIT,0.051000000000016144,0.6904761904763033,0.31078152153741695,0.21199999999998909,198.179,0.1570000000000107,1.291876128743297,1,0.16410242072219192,0.7405660377359375,0.7964837805735692,1.0,0.0,1.343472750316761,1.1406844106464085,198.17701826834423,197.93363066944752,197.59229662926776,197.04272947277158,198.2137562925389,0.16410242072219192,0.08273960386525488,0.7964837805735692,0.0,1.0,0,0,1,1,1630,198.285,198.073
2024-11-04_1630,1630,BREAKOUT,BUY,2024-11-04 17:00:00,2024-11-04 17:05:00,197.13,197.079,196.95839999999998,197.4732,0.1716000000000008,-0.05099999999998772,-0.29720279720272424,FILTER_EXIT,0.003999999999990678,0.8538011695906034,0.03255056106435166,0.2820000000000107,196.985,0.1449999999999818,2.2948145550422274,1,0.12288574664144115,0.5141843971630365,1.0823632114033201,0.6666666666666666,0.0,1.643356643356698,0.5536130536130444,197.01125898541227,196.95239812618047,196.92282145050856,197.0894096224166,198.00981315432827,0.12288574664144115,0.062337415229260465,1.0823632114033201,0.0,0.6666666666666666,0,0,1,0,1630,197.126,196.844
2024-11-05_0300,0300,BREAKOUT,BUY,2024-11-05 05:15:00,2024-11-05 05:20:00,197.415,197.419,197.316,197.61299999999997,0.09899999999999522,0.004000000000019099,0.04040404040423528,FILTER_EXIT,0.01300000000000523,0.5757575757579673,0.2167260389570011,0.1519999999999868,197.326,0.08899999999999864,2.5340275324190813,1,0.05998356294687994,0.5855263157895155,0.7744590854249347,0.6666666666666666,0.0,1.5353535353534764,0.08080808080789638,197.33731901363666,197.29984517391102,197.24601925027687,197.13600194182618,197.90937888308991,0.05998356294687994,0.030384501150814244,0.7744590854249347,0.0,0.6666666666666666,0,0,1,0,0300,197.402,197.25
2024-11-05_1630,1630,BREAKOUT,BUY,2024-11-05 17:45:00,2024-11-05 17:50:00,197.715,197.725,197.6064,197.93220000000002,0.10860000000000695,0.009999999999990905,0.092081031307461,FILTER_EXIT,0.008000000000009777,0.05970149253737991,0.058688474145447665,0.17300000000000182,197.6205,0.09450000000001069,1.269138253393768,1,0.1363129663276536,0.54624277456653,1.099532060633758,0.6666666666666666,0.0,1.593001841620541,0.2486187845305111,197.61254436872258,197.58110935201827,197.58061533708158,197.47893236812385,197.87212284943345,0.1363129663276536,0.06894417030961415,1.099532060633758,0.0,0.6666666666666666,0,0,1,0,1630,197.707,197.534
2024-11-06_0300,0300,BREAKOUT,BUY,2024-11-06 04:05:00,2024-11-06 04:10:00,198.364,198.319,198.15879999999999,198.7744,0.20520000000000777,-0.045000000000015916,-0.21929824561410435,FILTER_EXIT,0.04099999999999682,0.5714285714286359,0.25072270919424616,0.30100000000001614,198.1725,0.19149999999999068,1.8406715967677563,1,0.16352726935569395,0.6362126245846526,0.9081953601044969,1.0,0.0,1.466861598440569,0.4142300194932005,198.25488881092346,198.133098452326,197.91364809148246,197.6343264493283,197.8616573427751,0.16352726935569395,0.08243797733242622,0.9081953601044969,0.0,1.0,0,0,1,1,0300,198.323,198.022
2024-11-06_1000,1000,BREAKOUT,BUY,2024-11-06 10:25:00,2024-11-06 10:30:00,198.453,198.542,198.2004,198.9582,0.25259999999999533,0.08899999999999864,0.35233570863024655,FILTER_EXIT,0.012000000000000455,0.6331360946745105,0.060988211536646526,0.4089999999999918,198.2365,0.21649999999999636,2.0786815432072485,1,0.19675933590526604,0.5293398533007352,1.0017475810782295,1.0,0.0,1.6191607284243839,0.18210609659538052,198.26524268825165,198.19948091175928,198.19100249684507,197.9721362433662,197.88718107437435,0.19675933590526604,0.09914656664563701,1.0017475810782295,0.0,1.0,0,0,1,1,1000,198.441,198.032
2024-11-06_1630,1630,BREAKOUT,BUY,2024-11-06 17:25:00,2024-11-06 17:30:00,198.566,198.588,198.344,199.01000000000002,0.22200000000000272,0.02199999999999136,0.09909909909905897,FILTER_EXIT,0.06399999999999295,0.7575757575757576,0.3825687994973741,0.3060000000000116,198.349,0.21700000000001296,1.8291570725970907,1,0.16729017129488166,0.7091503267974011,1.0859378037087293,1.0,0.0,1.3783783783784138,0.14864864864871646,198.41913263638017,198.39924314334013,198.398313575821,198.24202274193334,197.93051060764535,0.16729017129488166,0.08424915206776672,1.0859378037087293,0.0,1.0,0,0,1,1,1630,198.502,198.196
2024-11-07_0300,0300,BREAKOUT,BUY,2024-11-07 03:50:00,2024-11-07 03:55:00,199.123,199.146,199.0258,199.31739999999996,0.09719999999998663,0.022999999999996135,0.23662551440328497,FILTER_EXIT,0.016999999999995907,0.3298969072162834,0.1459705655279307,0.1449999999999818,199.0335,0.08949999999998681,1.2450430589148467,1,0.1164618355660412,0.6172413793103313,1.0243971839390038,1.0,0.0,1.491769547325121,0.2572016460903364,199.102753521026,199.08100241682845,199.06297619742574,198.852149307619,198.04544131904493,0.1164618355660412,0.058487384966096935,1.0243971839390038,0.0,1.0,0,0,1,1,0300,199.106,198.961
