WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EntryOffsetRatio,ATR_Ratio_Entry,Trend_Score_Entry,Consolidation_Score_Entry,MaxRetestDepth,MaxMaeRatio,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow
2025-10-07_1630,1630,BREAKOUT,BUY,2025-10-07 17:35:00,2025-10-07 17:50:00,3983.18,3985.42,3975.506,3998.528,7.673999999999978,2.2400000000002365,0.2918947094084236,FILTER_EXIT,0.36999999999989086,0.8253205128204834,0.06338423928156862,12.420000000000073,3976.6,6.579999999999927,2.1276547348035653,1,5.8374132780273404,0.5297906602254339,1.1958974667116098,1.0,0.0,1.6184519155590447,0.514725045608526,3977.321975534534,3975.9803422505756,3971.3295482941467,3962.360257055828,3892.6386186891514,5.8374132780273404,0.1454531603598152,1.1958974667116098,0.0,1.0,0,0,1,1,1630,3982.81,3970.39
2025-10-08_0300,0300,BREAKOUT,BUY,2025-10-08 03:25:00,2025-10-08 03:30:00,3997.98,3998.4,3995.676,4002.588,2.3040000000000873,0.42000000000007276,0.18229166666669133,FILTER_EXIT,0.5300000000002001,0.3221153846154309,0.24949600225566113,3.3099999999999454,3995.795,2.1849999999999454,1.5581731461621,1,2.124282534423552,0.6601208459214446,1.0179787257411281,1.0,0.0,3.4939236111108603,3.7239583333331607,3995.682294891962,3992.9526251538427,3988.725526570099,3976.8985975979344,3900.420821643386,2.124282534423552,0.05141335358727897,1.0179787257411281,0.0,1.0,0,0,1,1,0300,3997.45,3994.14
2025-10-08_1000,1000,BREAKOUT,BUY,2025-10-08 12:50:00,2025-10-08 13:25:00,4043.41,4043.35,4035.406,4059.4179999999997,8.003999999999815,-0.05999999999994543,-0.0074962518740563245,FILTER_EXIT,4.329999999999927,0.5811808118080432,1.1833915878728176,9.009999999999764,4034.575,8.835000000000036,2.4624383849270175,1,3.6589748012179415,0.9805771365150131,1.1965335111417863,1.0,0.0,1.1256871564217856,0.6996501749125486,4038.5409568105906,4037.4046931715966,4033.448504479437,4009.604216733579,3911.2575616796653,3.6589748012179415,0.0911207862393453,1.1965335111417863,0.0,1.0,0,0,1,1,1000,4039.08,4030.07
2025-10-08_1630,1630,BREAKOUT,BUY,2025-10-08 17:05:00,2025-10-08 17:20:00,4041.62,4042.5,4032.392,4060.076,9.228000000000065,0.8800000000001091,0.09536194191591926,FILTER_EXIT,2.1900000000000546,0.6247818499127749,0.39573063997212243,13.190000000000055,4032.835,8.784999999999854,2.38341878595077,1,5.534067314459985,0.6660348749052174,1.1936924697753148,0.6666666666666666,0.0,1.4293454703077548,0.43888166449931715,4037.334080799675,4037.76204684287,4037.5803562346805,4021.187267959626,3917.549470568626,5.534067314459985,0.1431712892793893,1.1936924697753148,0.0,0.6666666666666666,0,0,1,1,1630,4039.43,4026.24
2025-10-09_0300,0300,BREAKOUT,BUY,2025-10-09 03:50:00,2025-10-09 04:00:00,4021.08,4022.9,4013.64,4035.96,7.440000000000055,1.8200000000001637,0.2446236559139987,FILTER_EXIT,2.2199999999998,0.7317073170731881,0.4641267722621917,10.180000000000291,4013.77,7.309999999999945,2.1282930367701227,0,4.783175918034935,0.7180746561885792,0.9045878011475943,0.6666666666666666,0.0,1.444892473118269,1.7432795698924335,4022.363473691002,4021.157189986002,4026.1160844070378,4030.8795312880197,3927.931313417617,4.783175918034935,0.11992914853384004,0.9045878011475943,0.0,0.6666666666666666,0,0,0,1,0300,4018.86,4008.68
2025-10-09_1000,1000,BREAKOUT,BUY,2025-10-09 11:20:00,2025-10-09 11:35:00,4036.07,4036.74,4029.674,4048.8620000000005,6.3960000000001855,0.669999999999618,0.10475297060656638,FILTER_EXIT,3.3600000000001273,0.42257217847772977,0.9969101642365072,7.300000000000182,4029.06,7.010000000000218,2.1659060115852404,1,3.3704140257948056,0.9602739726027457,0.8475006096866108,1.0,0.0,1.141338336460283,0.13602251407134464,4032.380256246697,4031.7489898252916,4031.5485134553737,4030.2812159807618,3935.778089326834,3.3704140257948056,0.08117129982155685,0.8475006096866108,0.0,1.0,0,0,1,1,1000,4032.71,4025.41
2025-10-10_0300,0300,BREAKOUT,BUY,2025-10-10 03:40:00,2025-10-10 03:50:00,3992.37,3993.5,3988.194,4000.7219999999998,4.1760000000000215,1.1300000000001091,0.27059386973182553,FILTER_EXIT,0.11999999999989086,0.40673575129524797,0.03259459750393962,6.8400000000001455,3988.83,3.5399999999999636,1.8578920577262876,0,3.681591711184247,0.5175438596491064,0.9840861378075464,1.0,0.0,1.637931034482785,0.6489463601532621,3990.060702599183,3986.2369340354776,3982.163591005737,3998.8503636123683,3944.7249482796865,3.681591711184247,0.08682627836701085,0.9840861378075464,0.0,1.0,0,0,0,1,0300,3992.25,3985.41
2025-10-10_1000,1000,BREAKOUT,BUY,2025-10-10 11:00:00,2025-10-10 12:05:00,3971.92,3995.116,3960.322,3995.116,11.597999999999956,23.195999999999913,2.0,TP_HIT,3.4600000000000364,0.27752293577981674,0.6960059779330953,15.86999999999989,3960.525,11.394999999999982,3.19237423982602,0,4.971221670071108,0.7180214240705772,0.9927360267853703,0.6666666666666666,0.0,1.3683393688566952,0.0,3967.567796211026,3967.073341373928,3968.6109485911193,3982.3673211297423,3946.931663886139,4.971221670071108,0.13947482225158975,0.9927360267853703,0.0,0.6666666666666666,0,0,0,1,1000,3968.46,3952.59
2025-10-10_1630,1630,BREAKOUT,BUY,2025-10-10 18:55:00,2025-10-10 19:00:00,4002.36,3997.3,3994.056,4018.9680000000003,8.304000000000087,-5.059999999999945,-0.609344894026962,FILTER_EXIT,4.380000000000109,0.07191316146536678,0.46467544041776715,9.460000000000036,3993.25,9.110000000000127,1.0036140790757955,1,9.425933929415903,0.9630021141649147,1.202180341253464,1.0,0.0,1.1392100192678152,1.4005298651252394,4005.8138455404355,4000.5137889789767,3994.765203423859,3989.0041065572354,3949.841892078026,9.425933929415903,0.22748211890093548,1.202180341253464,0.0,1.0,0,0,1,1,1630,3997.98,3988.52
2025-10-13_0300,0300,BREAKOUT,BUY,2025-10-13 03:30:00,2025-10-13 03:45:00,4040.63,4059.3860000000004,4031.252,4059.3860000000004,9.378000000000066,18.756000000000313,2.0000000000000195,TP_HIT,4.4900000000002365,0.7165437302423617,0.5334287052364095,11.139999999999873,4030.5699999999997,10.0600000000004,1.3234734468448153,1,8.417244808770311,0.9030520646320032,1.0861127652860427,0.6666666666666666,0.0,1.1878865429728933,0.1236937513329389,4035.10755817762,4035.5713859996977,4027.4803005065883,4005.242624972924,3955.4030916092843,8.417244808770311,0.19071460518672534,1.0861127652860427,0.0,1.0,0,0,1,1,0300,4036.14,4025.0
2025-10-13_1000,1000,BREAKOUT,BUY,2025-10-13 10:25:00,2025-10-13 10:30:00,4073.59,4074.48,4069.3,4082.17,4.290000000000054,0.8899999999998727,0.20745920745917515,FILTER_EXIT,0.5900000000001455,0.7854330708661995,0.15212944389745056,6.559999999999945,4069.7200000000003,3.869999999999891,1.6914731389271545,1,3.8782761895709066,0.5899390243902322,0.8891916664084427,1.0,0.0,1.5291375291374971,1.2890442890443194,4070.0055360299,4068.349352004985,4062.777729411433,4035.348106697293,3962.418084740731,3.8782761895709066,0.09077246743047993,0.8891916664084427,0.0,1.0,0,0,1,1,1000,4073.0,4066.44
2025-10-13_1630,1630,BREAKOUT,BUY,2025-10-13 17:00:00,2025-10-13 17:15:00,4094.11,4092.28,4086.688,4108.954000000001,7.422000000000207,-1.8299999999999272,-0.24656426839125253,FILTER_EXIT,0.8000000000001819,0.3775510204081609,0.14521758205809582,11.570000000000164,4087.5249999999996,6.585000000000491,2.100209280514763,1,5.5089747994849105,0.5691443388072945,1.2694297466291669,1.0,0.0,1.5588790083535222,0.47157100511990063,4090.0215530877404,4086.135284926361,4081.393496750282,4059.2870865584896,3970.575805185157,5.5089747994849105,0.12951997361514947,1.2694297466291669,0.0,1.0,0,0,1,1,1630,4093.31,4081.74
2025-10-14_0300,0300,BREAKOUT,BUY,2025-10-14 04:05:00,2025-10-14 04:10:00,4131.27,4129.66,4124.448,4144.914000000002,6.82200000000048,-1.610000000000582,-0.23600117267670315,FILTER_EXIT,1.800000000000182,0.7725225225225786,0.395220596124806,9.570000000000618,4124.6849999999995,6.585000000000946,2.101256169396809,1,4.554418513734955,0.6880877742947252,1.091934021317103,1.0,0.0,1.4028144239225953,0.4075051304603429,4126.927900358968,4124.16428982485,4118.299468415036,4095.9397206055905,3984.2530737652855,4.554418513734955,0.11195020199976728,1.091934021317103,0.0,1.0,0,0,1,1,0300,4129.47,4119.9
2025-10-14_1630,1630,BREAKOUT,BUY,2025-10-14 17:10:00,2025-10-14 17:25:00,4130.51,4129.13,4116.068,4159.394000000001,14.44200000000037,-1.3800000000001091,-0.09555463232239814,FILTER_EXIT,1.730000000000473,0.25705329153603734,0.19645721089421292,22.340000000000146,4117.61,12.900000000000546,2.5369098794078297,1,8.80598880604099,0.5774395702775498,1.2145158001020824,0.6666666666666666,0.0,1.5468771638276952,0.2665835756820569,4122.3063465222995,4119.751002663298,4122.969951410387,4123.760628391287,4002.3462670196436,8.80598880604099,0.20859241240341417,1.2145158001020824,0.0,0.6666666666666666,0,0,1,1,1630,4128.78,4106.44
