WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow
2025-07-18_1630,1630,BREAKOUT,SELL,2025-07-18 16:50:00,2025-07-21 00:00:00,199.661,199.421,199.781,199.421,0.12000000000000455,0.2400000000000091,2.0,TP_HIT,0.0010000000000047748,0.8214285714284022,0.012015906442082,0.11899999999999977,199.7215,-0.06049999999999045,1.4298928666009276,1,0.083223018157214,199.70326915657733,199.7182529553376,199.73101178311938,199.5967427331735,198.8192218231443,0.083223018157214,0.04168216034038395,1.0677521797217049,0.0,0.3333333333333333,0,0,1,1,1630,199.781,199.662
2025-07-21_0300,0300,BREAKOUT,SELL,2025-07-21 03:15:00,2025-07-21 04:50:00,198.931,199.171,199.171,198.45100000000005,0.23999999999998067,-0.23999999999998067,-1.0,SL_HIT,0.027999999999991587,0.6029411764704345,0.31272704072225316,0.21199999999998909,199.065,-0.13399999999998613,2.3677904511833634,0,0.08953495014478022,199.05614627471147,199.10888820046333,199.16708329313556,199.3893084761385,198.8734094389245,0.08953495014478022,0.04500804306255948,0.9048865200888568,0.5,0.3333333333333333,0,1,0,1,0300,199.171,198.959
2025-07-21_1000,1000,BREAKOUT,BUY,2025-07-21 10:15:00,2025-07-21 11:30:00,199.158,198.843,198.843,199.78799999999998,0.3149999999999977,-0.3149999999999977,-1.0,SL_HIT,0.033999999999991815,0.4031007751936806,0.3184619035611662,0.2810000000000059,198.9835,0.17449999999999477,2.6319939676679747,0,0.10676316262570325,198.9609974978864,198.93936993826873,199.0036253394034,199.19620530230287,198.8887941237344,0.10676316262570325,0.05360726791075591,1.4243667541326743,0.0,0.6666666666666666,0,0,0,1,1000,199.124,198.843
2025-07-21_1630,1630,BREAKOUT,SELL,2025-07-21 16:50:00,2025-07-21 18:05:00,198.789,198.942,198.942,198.48299999999995,0.15300000000002,-0.15300000000002,-1.0,SL_HIT,0.008000000000009777,0.6569343065693658,0.09286492255466235,0.14500000000001023,198.86950000000002,-0.0805000000000291,1.6831767213013167,0,0.08614662867242258,198.8222345067824,198.79951158389918,198.82323628598368,199.011881167357,198.88722761692122,0.08614662867242258,0.04333571207281217,1.148468397778575,0.0,0.3333333333333333,0,0,0,0,1630,198.942,198.797
2025-07-22_0300,0300,BREAKOUT,SELL,2025-07-22 03:50:00,2025-07-22 08:40:00,198.748,199.101,199.101,198.04199999999997,0.35300000000000864,-0.35300000000000864,-1.0,SL_HIT,0.06800000000001205,0.5197368421052619,0.750380571123766,0.2849999999999966,198.95850000000002,-0.21050000000002456,3.144977393679895,0,0.09062068317970388,198.85083617388182,198.85582557996474,198.80673267951713,198.82017163713147,198.87047892224408,0.09062068317970388,0.045595771117044645,1.3071405308881683,0.0,0.3333333333333333,0,0,0,0,0300,199.101,198.816
2025-07-22_1000,1000,BREAKOUT,SELL,2025-07-22 10:25:00,2025-07-22 11:35:00,199.111,199.278,199.278,198.777,0.1670000000000016,-0.1670000000000016,-1.0,SL_HIT,0.0030000000000143245,0.5128205128209427,0.03650254195801719,0.16399999999998727,199.196,-0.08500000000000796,1.995472293695257,1,0.08218605716458667,199.1446076123304,199.1127770390012,199.03454292143542,198.90566669027615,198.8763745612987,0.08218605716458667,0.04127650263651264,1.2318826380409371,0.0,1.0,0,0,1,1,1000,199.278,199.114
2025-07-22_1630,1630,BREAKOUT,SELL,2025-07-22 16:45:00,2025-07-22 18:30:00,197.69,197.913,197.913,197.24399999999997,0.2230000000000132,-0.2230000000000132,-1.0,SL_HIT,0.05299999999999727,0.6428571428570902,0.46044758268529473,0.17000000000001592,197.828,-0.13800000000000523,1.4769073406888955,0,0.11510539308493133,197.85865350987484,198.05490509874085,198.37469585092674,198.74041804535892,198.8533939064135,0.11510539308493133,0.05822519757445057,1.0306076466206238,0.0,0.0,0,0,0,0,1630,197.913,197.743
2025-07-23_0300,0300,BREAKOUT,SELL,2025-07-23 03:15:00,2025-07-23 05:15:00,198.018,198.442,198.442,197.17,0.4240000000000066,-0.4240000000000066,-1.0,SL_HIT,0.18500000000000227,0.9255813953488796,1.1704982973505889,0.23900000000000432,198.3225,-0.3044999999999902,1.5121572598204993,0,0.15805234438934931,198.31411129681555,198.3633884883638,198.34104507238774,198.36990893334178,198.78147807087882,0.15805234438934931,0.07981716025277971,1.2781633717713046,0.0,0.3333333333333333,0,0,0,0,0300,198.442,198.203
2025-07-23_1000,1000,BREAKOUT,BUY,2025-07-23 11:20:00,2025-07-23 12:15:00,198.832,198.598,198.598,199.29999999999995,0.23399999999998045,-0.23399999999998045,-1.0,SL_HIT,0.030000000000001137,0.5230769230768154,0.34284602344706866,0.2039999999999793,198.7,0.132000000000005,2.331352959439742,1,0.08750283785815231,198.74914919001972,198.74404057810256,198.73158806060607,198.5489762048939,198.77556646413424,0.08750283785815231,0.04400842814946906,0.7935473547598785,0.5,1.0,0,1,1,1,1000,198.802,198.598
2025-07-23_1630,1630,BREAKOUT,SELL,2025-07-23 17:40:00,2025-07-23 17:55:00,198.28,198.511,198.511,197.818,0.23099999999999454,-0.23099999999999454,-1.0,SL_HIT,0.02199999999999136,0.36363636363631147,0.1973267243907322,0.20900000000000318,198.4065,-0.12649999999999295,1.8746038817127206,0,0.11149022043475744,198.37075494061133,198.35659404344239,198.32703999922148,198.41878083885405,198.74828899548007,0.11149022043475744,0.05622867683818713,1.141211699082517,0.5,0.6666666666666666,0,1,0,0,1630,198.511,198.302
